dataset,run_id,repeat,fold,model,train_records,test_records,original_predictors,transformed_features,runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp
Taiwan Credit Card Default,R2_F2,2,2,KNN,23999,6001,23,29,1.6291496999911033,0.7952007998666889,0.546189376443418,0.36134453781512604,0.9162404092071611,0.43494252873563216,0.6387924735111435,0.32622374298218315,0.7088261833447631,0.4226922791064564,0.5753941841837678,0.3390075397748032,4299,393,836,473
Taiwan Credit Card Default,R2_F2,2,2,DT,23999,6001,23,29,1.903879399993457,0.729878353607732,0.3912133891213389,0.42857142857142855,0.8139386189258312,0.4090411957710536,0.6212550237486298,0.2348488728856796,0.621433960703556,0.2922593675596046,0.5906190283782763,0.24306086070791955,3819,873,748,561
Taiwan Credit Card Default,R2_F2,2,2,RF,23999,6001,23,29,8.188045299961232,0.8248625229128479,0.6738544474393531,0.3819709702062643,0.9484228473998295,0.48756704046806437,0.6651969088030469,0.414502542763733,0.7799876518847484,0.5696101754422339,0.6018886900308899,0.41893081343209215,4450,242,809,500
Taiwan Credit Card Default,R2_F2,2,2,XGB,23999,6001,23,29,1.8120968000148423,0.832027995334111,0.7075862068965517,0.3919022154316272,0.9548167092924126,0.504424778761062,0.6733594623620198,0.43934427884642785,0.7949299459379195,0.5931033954253029,0.6117146260331139,0.44515948671958905,4480,212,796,513
Taiwan Credit Card Default,R2_F3,2,3,LR,23998,6002,23,29,0.4032997000031173,0.8083972009330224,0.6858974358974359,0.24244712990936557,0.9685763146643865,0.35825892857142855,0.605511722286876,0.3263339856264908,0.7243764280704565,0.4960330127014273,0.4845911138151122,0.38134373276466693,4531,147,1003,321
Taiwan Credit Card Default,R2_F3,2,3,SVM,23998,6002,23,29,111.98891800001729,0.8117294235254915,0.6492307692307693,0.3187311178247734,0.9512612227447628,0.4275582573454914,0.6349961702847681,0.36025566134695153,0.718243717135812,0.4906393480955501,0.5506328657724664,0.3566775896431067,4450,228,902,422
Taiwan Credit Card Default,R2_F3,2,3,KNN,23998,6002,23,29,1.6893707000417635,0.7882372542485838,0.532043530834341,0.3323262839879154,0.917272338606242,0.40911204091120407,0.6247993112970787,0.3002675177892763,0.6961866078797845,0.39715041272831575,0.5521174763525579,0.30284942438023843,4291,387,884,440
Taiwan Credit Card Default,R2_F3,2,3,DT,23998,6002,23,29,1.803055200027302,0.7172609130289903,0.37021572720946416,0.40181268882175225,0.8065412569474134,0.3853676204273814,0.6041769728845828,0.2024543234983988,0.6039851642127642,0.28071339145591456,0.5692789396242548,0.2083539457691657,3773,905,792,532
Taiwan Credit Card Default,R2_F3,2,3,RF,23998,6002,23,29,7.802338000037707,0.8080639786737754,0.6111111111111112,0.35725075528700906,0.9356562633604104,0.45090562440419446,0.6464535093237097,0.36238115918251373,0.7580073662279823,0.5179484369974866,0.5781556077515181,0.39996887145460713,4377,301,851,473
Taiwan Credit Card Default,R2_F3,2,3,XGB,23998,6002,23,29,1.5876751000178047,0.8155614795068311,0.6492434662998624,0.3564954682779456,0.9454895254382215,0.46026328620185275,0.6509924968580836,0.38377884044839145,0.7796517962204004,0.5434480969808699,0.5805710388255613,0.4276865161732814,4423,255,852,472
Taiwan Credit Card Default,R2_F4,2,4,LR,23997,6003,23,29,0.3629527000011876,0.8069298683991337,0.7126948775055679,0.23703703703703705,0.9722759509993553,0.3557531962201223,0.6046564940181962,0.33220294623595253,0.7342242758554816,0.5100010896791715,0.4800681312139503,0.38715524034672977,4524,129,1030,320
Taiwan Credit Card Default,R2_F4,2,4,SVM,23997,6003,23,29,93.56011879997095,0.8182575378977178,0.6953242835595776,0.3414814814814815,0.9565871480765098,0.4580228514654744,0.6490343147789956,0.3970290536825818,0.724661031114932,0.5298984050748914,0.5715389719794371,0.3712400601762304,4451,202,889,461
Taiwan Credit Card Default,R2_F4,2,4,KNN,23997,6003,23,29,1.5789347999962047,0.7946026986506747,0.5681024447031432,0.36148148148148146,0.9202664947345799,0.4418288818469896,0.6408739881080306,0.3359287344699948,0.7103727583160208,0.43453592513697337,0.5767662402346603,0.33672612651336054,4282,371,862,488
Taiwan Credit Card Default,R2_F4,2,4,DT,23997,6003,23,29,1.8039970999816433,0.7304680992836915,0.4057665260196906,0.4274074074074074,0.8183967332903503,0.4163059163059163,0.6229020703488789,0.2413752079580348,0.6238067833576108,0.3027329338821848,0.5914294767817377,0.24769252811806,3808,845,773,577
Taiwan Credit Card Default,R2_F4,2,4,RF,23997,6003,23,29,7.798033299972303,0.816591704147926,0.655819774718398,0.38814814814814813,0.9408983451536643,0.48766868310842254,0.6645232466509062,0.40443491724189495,0.7684559543424792,0.556956625903895,0.6043243750396404,0.4076982591876208,4378,275,826,524
Taiwan Credit Card Default,R2_F4,2,4,XGB,23997,6003,23,29,1.5957594999927096,0.8202565383974679,0.6858710562414266,0.37037037037037035,0.9507844401461423,0.481000481000481,0.6605774052582563,0.4105008070068286,0.7788249715436476,0.5694337392417754,0.593415861971444,0.42788595171573895,4424,229,850,500
Taiwan Credit Card Default,R2_F5,2,5,LR,24001,5999,23,29,0.3860355999786407,0.8061343557259544,0.6916299559471366,0.23485415108451757,0.96996996996997,0.350642099385818,0.6024120605272438,0.32229549602784563,0.7073257679091636,0.4887360402710378,0.47728552657164486,0.3548720747673627,4522,140,1023,314
Taiwan Credit Card Default,R2_F5,2,5,SVM,24001,5999,23,29,103.12507089995779,0.8186364394065677,0.6936236391912908,0.3335826477187734,0.9577434577434577,0.4505050505050505,0.6456630527311156,0.39192725942409257,0.7131597887020474,0.4965223827469154,0.565231455661657,0.35130755287823356,4465,197,891,446
Taiwan Credit Card Default,R2_F5,2,5,KNN,24001,5999,23,29,1.7212915000272915,0.7944657442907151,0.562200956937799,0.35153328347045626,0.9214929214929215,0.4325816843074091,0.6365131024816889,0.3280967809790364,0.70335021419539,0.4172561842707359,0.5691532591378091,0.3242389734536332,4296,366,867,470
Taiwan Credit Card Default,R2_F5,2,5,DT,24001,5999,23,29,1.7825260999961756,0.7261210201700283,0.388646288209607,0.3994016454749439,0.8198198198198198,0.3939505717447436,0.6096107326473819,0.21711292564915655,0.6105305005828566,0.28945590771528407,0.5722214475437005,0.22146529476372412,3822,840,803,534
Taiwan Credit Card Default,R2_F5,2,5,RF,24001,5999,23,29,7.733226899988949,0.8131355225870979,0.6381074168797954,0.37322363500373973,0.9392964392964392,0.4709768758848513,0.6562600371500895,0.3862922206787717,0.7551137524959514,0.5307761023444395,0.5920875200680105,0.3978945287845812,4379,283,838,499
Taiwan Credit Card Default,R2_F5,2,5,XGB,24001,5999,23,29,1.5898785999743268,0.8179696616102684,0.6666666666666666,0.36649214659685864,0.9474474474474475,0.47297297297297297,0.6569697970221531,0.39847063392590054,0.7743983966871026,0.5452465183012184,0.5892639890598521,0.4255021663398627,4417,245,847,490
Taiwan Credit Card Default,R3_F1,3,1,LR,24001,5999,23,29,0.38501170004019514,0.8044674112352058,0.6845493562231759,0.23717472118959107,0.9684142672969489,0.3522915516289343,0.60279449424327,0.320332415046908,0.7128714476734248,0.47796147338688433,0.4792529434882753,0.3612587325448948,4507,147,1026,319
Taiwan Credit Card Default,R3_F1,3,1,SVM,24001,5999,23,29,101.5603223000071,0.81080180030005,0.6605504587155964,0.32118959107806694,0.9522990975504942,0.432216108054027,0.6367443443142806,0.3659746225307168,0.7012319418240376,0.4838285525540472,0.5530538470404627,0.342776330230381,4432,222,913,432
Taiwan Credit Card Default,R3_F1,3,1,KNN,24001,5999,23,29,1.5842874000081792,0.7787964660776796,0.5099778270509978,0.3420074349442379,0.9050279329608939,0.40943480195816645,0.6235176839525659,0.2882523665062373,0.6853590387930276,0.3932595145826102,0.556350862230698,0.293789888539738,4212,442,885,460
Taiwan Credit Card Default,R3_F1,3,1,DT,24001,5999,23,29,1.8221243000007235,0.7206201033505584,0.379108838568298,0.3858736059479554,0.8173614095401804,0.38246131171702286,0.601617507744068,0.20196710809688792,0.6030465059436421,0.2846663223232627,0.5616032358008392,0.20652274974718954,3804,850,826,519
Taiwan Credit Card Default,R3_F1,3,1,RF,24001,5999,23,29,7.8560491999960504,0.8063010501750292,0.6189856957087126,0.35390334572490706,0.9370434035238504,0.4503311258278146,0.6454733746243787,0.3629725867509793,0.7519530707086521,0.5170693835856639,0.575866994710189,0.3841532167236722,4361,293,869,476
Taiwan Credit Card Default,R3_F1,3,1,XGB,24001,5999,23,29,1.5712130999891087,0.8126354392398734,0.6545454545454545,0.3479553903345725,0.946927374301676,0.45436893203883494,0.6474413823181242,0.3795677415904132,0.7667620130902305,0.5441553358452116,0.5740108745865635,0.4129724919843505,4407,247,877,468
Taiwan Credit Card Default,R3_F2,3,2,LR,23998,6002,23,29,0.424930100038182,0.81406197934022,0.7211981566820277,0.2392966360856269,0.9742224115892629,0.3593570608495982,0.6067595238374449,0.3403435780739485,0.7322800660352405,0.5143045924839805,0.48283345564753244,0.3841533013059811,4573,121,995,313
Taiwan Credit Card Default,R3_F2,3,2,SVM,23998,6002,23,29,106.43027750001056,0.8240586471176274,0.6981132075471698,0.3394495412844037,0.9590967192160205,0.4567901234567901,0.649273130250212,0.40043604041911934,0.7423457820446169,0.5263702991162472,0.5705829837852288,0.3849982865757444,4502,192,864,444
Taiwan Credit Card Default,R3_F2,3,2,KNN,23998,6002,23,29,1.640861699997913,0.795901366211263,0.5489964580873672,0.3555045871559633,0.9186195142735407,0.43155452436194897,0.637062050714752,0.32506229387889035,0.7126516673637633,0.41840191002560323,0.5714660542632665,0.3457944229669211,4312,382,843,465
Taiwan Credit Card Default,R3_F2,3,2,DT,23998,6002,23,29,1.8793029999942519,0.7210929690103299,0.36853448275862066,0.3922018348623853,0.8127396676608436,0.38,0.6024707512616144,0.20046347300899062,0.6028837972608665,0.27733896508626205,0.5645865645957474,0.2055307771388812,3815,879,795,513
Taiwan Credit Card Default,R3_F2,3,2,RF,23998,6002,23,29,7.794397600053344,0.8192269243585472,0.648074369189907,0.3730886850152905,0.9435449510012782,0.4735565259582727,0.6583168180082843,0.3946359888727741,0.7716280722739288,0.5436610970871438,0.5933177437274935,0.41973877772261814,4429,265,820,488
Taiwan Credit Card Default,R3_F2,3,2,XGB,23998,6002,23,29,1.605161199986469,0.8197267577474175,0.6578212290502793,0.36009174311926606,0.9478057094162761,0.4654150197628458,0.653948726267771,0.3921583076737538,0.7875711429386725,0.5602870955173527,0.5842063077732894,0.4355960957380689,4449,245,837,471
Taiwan Credit Card Default,R3_F3,3,3,LR,24001,5999,23,29,0.40783929999452084,0.8136356059343224,0.7299107142857143,0.24697885196374622,0.9741176470588235,0.3690744920993228,0.6105482495112848,0.348812504319944,0.7275158731440943,0.517968926175234,0.49049613469242953,0.3861691196665428,4554,121,997,327
Taiwan Credit Card Default,R3_F3,3,3,SVM,24001,5999,23,29,100.31048949999968,0.8254709118186364,0.7114503816793893,0.35196374622356497,0.959572192513369,0.470944921677615,0.655767969368467,0.414275337175643,0.7242425319482366,0.5210688741503579,0.581149398734065,0.3805053556715188,4486,189,858,466
Taiwan Credit Card Default,R3_F3,3,3,KNN,24001,5999,23,29,1.6994167999946512,0.7964660776796133,0.5591274397244547,0.3678247734138973,0.9178609625668449,0.4437357630979499,0.642842867990371,0.3363103797448244,0.7026038418663263,0.4243941746930194,0.5810438886879471,0.3146892418049341,4291,384,837,487
Taiwan Credit Card Default,R3_F3,3,3,DT,24001,5999,23,29,1.737668499990832,0.7219536589431572,0.38186813186813184,0.4199395770392749,0.8074866310160428,0.4,0.6137131040276589,0.22000029063733978,0.6137593906005138,0.2883266433754745,0.582319151577334,0.22796759132106567,3775,900,768,556
Taiwan Credit Card Default,R3_F3,3,3,RF,24001,5999,23,29,7.809099700010847,0.8229704950825137,0.6701298701298701,0.38972809667673713,0.945668449197861,0.49283667621776506,0.6676982729372991,0.41585191170342795,0.7665361810750118,0.5612316341313448,0.6070861263388615,0.42295668610756576,4421,254,808,516
Taiwan Credit Card Default,R3_F3,3,3,XGB,24001,5999,23,29,1.5821570999687538,0.8249708284714119,0.6892265193370166,0.3768882175226586,0.9518716577540107,0.4873046875,0.6643799376383347,0.41853626280503947,0.7822669111588607,0.5724381324211698,0.5989567700604503,0.44016349742313843,4450,225,825,499
Taiwan Credit Card Default,R3_F4,3,4,LR,24000,6000,23,29,0.40841099998215213,0.811,0.7333333333333333,0.24553571428571427,0.9742268041237113,0.36789297658862874,0.6098812592047128,0.3478620043936354,0.7199939146620847,0.5142782109730074,0.48908841146239,0.3794949680903289,4536,120,1014,330
Taiwan Credit Card Default,R3_F4,3,4,SVM,24000,6000,23,29,97.54661260003923,0.8161666666666667,0.680119581464873,0.3385416666666667,0.9540378006872853,0.4520615996025832,0.646289733676976,0.38755430457207757,0.7207609740631649,0.5111071991828646,0.5683146550175129,0.36159947226313205,4442,214,889,455
Taiwan Credit Card Default,R3_F4,3,4,KNN,24000,6000,23,29,1.848455500032287,0.796,0.573170731707317,0.34970238095238093,0.9248281786941581,0.4343807763401109,0.6372652798232695,0.3332153576599746,0.7037602210665194,0.42718674560632736,0.5686955389847903,0.3287309769268532,4306,350,874,470
Taiwan Credit Card Default,R3_F4,3,4,DT,24000,6000,23,29,1.806399799999781,0.7228333333333333,0.39007580978635426,0.4211309523809524,0.8099226804123711,0.40500894454382824,0.6155268163966617,0.22497136674327556,0.6150124071858124,0.29358638536468135,0.5840235523992124,0.23105363279332353,3771,885,778,566
Taiwan Credit Card Default,R3_F4,3,4,RF,24000,6000,23,29,7.785425400012173,0.817,0.6626984126984127,0.37276785714285715,0.9452319587628866,0.47714285714285715,0.6589999079528719,0.3995220463672214,0.7752913067879643,0.5534302057365603,0.5935925300835471,0.4228184830633285,4401,255,843,501
Taiwan Credit Card Default,R3_F4,3,4,XGB,24000,6000,23,29,1.5613293999922462,0.8206666666666667,0.6815718157181572,0.3742559523809524,0.9495274914089347,0.48318924111431316,0.6618917218949435,0.41101451127314204,0.7884808132875143,0.5671252125930782,0.5961260903610472,0.4532707412862052,4421,235,841,503
Taiwan Credit Card Default,R3_F5,3,5,LR,24000,6000,23,29,0.4319384999689646,0.81,0.6923076923076923,0.23954372623574144,0.9701173959445037,0.3559322033898305,0.6048305610901226,0.3276265634375136,0.7276514724202718,0.5001669153630723,0.48206382970583944,0.38481441052464993,4545,140,1000,315
Taiwan Credit Card Default,R3_F5,3,5,SVM,24000,6000,23,29,50.51881320000393,0.8186666666666667,0.669150521609538,0.3414448669201521,0.9526147278548559,0.4521651560926485,0.647029797387504,0.3859836496397549,0.7149150877933377,0.4942174592161623,0.5703204441176716,0.3590230125268331,4463,222,866,449
Taiwan Credit Card Default,R3_F5,3,5,KNN,24000,6000,23,29,0.9091294999816455,0.791,0.5352601156069364,0.3520912547528517,0.9141942369263607,0.42477064220183486,0.6331427458396062,0.3136078328034584,0.7032893588874776,0.41267829970425485,0.5673445125910959,0.3281851715084547,4283,402,852,463
Taiwan Credit Card Default,R3_F5,3,5,DT,24000,6000,23,29,0.7689201000030152,0.7266666666666667,0.389530931339225,0.4357414448669201,0.808324439701174,0.4113424264178033,0.622032942284047,0.23470225131722267,0.6222801514419859,0.29353130745973377,0.593481641903634,0.2448263408418584,3787,898,742,573
Taiwan Credit Card Default,R3_F5,3,5,RF,24000,6000,23,29,4.3139652000390925,0.817,0.6403622250970246,0.376425855513308,0.9406616862326574,0.47413793103448276,0.6585437708729827,0.3915442550151342,0.7727526163510273,0.5289220183791464,0.5950540983715001,0.4108322410735662,4407,278,820,495
Taiwan Credit Card Default,R3_F5,3,5,XGB,24000,6000,23,29,0.9109533000155352,0.8196666666666667,0.6547144754316069,0.3749049429657795,0.9445037353255069,0.47678916827852996,0.6597043391456432,0.3988516247421987,0.7875936063238796,0.552056450813601,0.5950622816337588,0.4421310630561902,4425,260,822,493
Taiwan Credit Card Default,R4_F1,4,1,LR,24002,5998,23,29,0.18877900001825765,0.8137712570856952,0.7707808564231738,0.22972972972972974,0.9804972138876983,0.3539618276460382,0.605113471808714,0.3514672119337827,0.7325501937857275,0.5228949731448311,0.47460442470248204,0.3845298363086619,4575,91,1026,306
Taiwan Credit Card Default,R4_F1,4,1,SVM,24002,5998,23,29,48.37716699996963,0.8226075358452818,0.7161290322580646,0.3333333333333333,0.962280325760823,0.45491803278688525,0.6478068295470781,0.4035921710292367,0.7199523516229475,0.5267557380675761,0.5663568738763051,0.3665784301232222,4490,176,888,444
Taiwan Credit Card Default,R4_F1,4,1,KNN,24002,5998,23,29,0.8104498999891803,0.7974324774924975,0.5692307692307692,0.3611111111111111,0.921988855550793,0.4418925126320625,0.641549983330952,0.3382251298330119,0.7095952574949576,0.4235026294699541,0.5770098959810036,0.33287316463484484,4302,364,851,481
Taiwan Credit Card Default,R4_F1,4,1,DT,24002,5998,23,29,0.7839002999826334,0.7180726908969657,0.3749128919860627,0.4039039039039039,0.8077582511787398,0.3888688109866281,0.6058310775413218,0.20621322219981345,0.6063653398361929,0.28386129763957857,0.5711888576133844,0.21316365658414524,3769,897,794,538
Taiwan Credit Card Default,R4_F1,4,1,RF,24002,5998,23,29,4.466865100024734,0.8224408136045348,0.6821282401091405,0.37537537537537535,0.9500642948992714,0.48426150121065376,0.6627198351373234,0.41299405092002883,0.7744296482509084,0.5541568035125265,0.5971856841289443,0.42494455449877655,4433,233,832,500
Taiwan Credit Card Default,R4_F1,4,1,XGB,24002,5998,23,29,0.842211999988649,0.8246082027342447,0.7011494252873564,0.3663663663663664,0.9554222031718816,0.4812623274161736,0.660894284769124,0.41760973237218196,0.7872589423971763,0.5718378725666694,0.5916371868990578,0.44374035415612784,4458,208,844,488
Taiwan Credit Card Default,R4_F2,4,2,LR,23998,6002,23,29,0.18417750002117828,0.8147284238587138,0.70917225950783,0.24403387220939185,0.9723580693174569,0.3631156930126002,0.6081959707634244,0.33941994225605643,0.7380821080086302,0.507446849847561,0.48712247415776994,0.40288355409066035,4573,130,982,317
Taiwan Credit Card Default,R4_F2,4,2,SVM,23998,6002,23,29,48.891974800033495,0.8245584805064978,0.694620253164557,0.33795227097767516,0.9589623644482246,0.4546866908337649,0.6484573177129499,0.39836207709426324,0.729092383172453,0.5114431033044056,0.5692833291493775,0.3810851082392661,4510,193,860,439
Taiwan Credit Card Default,R4_F2,4,2,KNN,23998,6002,23,29,0.9424402000149712,0.7925691436187937,0.5317647058823529,0.3479599692070824,0.9153731660642144,0.4206607724523034,0.6316665676356483,0.3110284992161976,0.7090072557817337,0.410992601181538,0.5643697535097832,0.3350725144401139,4305,398,847,452
Taiwan Credit Card Default,R4_F2,4,2,DT,23998,6002,23,29,0.861146200040821,0.7299233588803732,0.3843390804597701,0.41185527328714394,0.8177758877312353,0.39762170196952806,0.6148155805091896,0.22405405390568572,0.6155097797631996,0.2859712769158423,0.5803493014807416,0.231090108896472,3846,857,764,535
Taiwan Credit Card Default,R4_F2,4,2,RF,23998,6002,23,29,4.994395199988503,0.8183938687104299,0.6387782204515272,0.37028483448806776,0.9421645758026791,0.46881091617933723,0.6562247051453735,0.3884507817125235,0.771580782220642,0.5387786347004226,0.5906515504183627,0.43136323808186244,4431,272,818,481
Taiwan Credit Card Default,R4_F2,4,2,XGB,23998,6002,23,29,1.1424939000280574,0.8237254248583805,0.672883787661406,0.3610469591993841,0.9515203061875399,0.46993987975951906,0.656283632693462,0.4017690470324003,0.789230155779884,0.5612352321858743,0.5861258509616157,0.44584124558432153,4475,228,830,469
Taiwan Credit Card Default,R4_F3,4,3,LR,24000,6000,23,29,0.24095030000898987,0.8066666666666666,0.7231121281464531,0.23321033210332104,0.9739504843918192,0.35267857142857145,0.6035804082475701,0.3333303607811937,0.7121881640775505,0.5053776277135953,0.4765871545868673,0.3609579002140937,4524,121,1039,316
Taiwan Credit Card Default,R4_F3,4,3,SVM,24000,6000,23,29,50.51580079999985,0.8148333333333333,0.6837349397590361,0.33505535055350555,0.9547900968783638,0.4497275879148093,0.6449227237159347,0.3863109691829275,0.7181355979329438,0.518055204123012,0.5656036868820744,0.3594453425696797,4435,210,901,454
Taiwan Credit Card Default,R4_F3,4,3,KNN,24000,6000,23,29,0.9436333999619819,0.7916666666666666,0.5618374558303887,0.35202952029520296,0.919913885898816,0.43284936479128855,0.6359717030970095,0.3262431634668985,0.7016693742825479,0.4179917747286312,0.5690666428159854,0.3269658681516847,4273,372,878,477
Taiwan Credit Card Default,R4_F3,4,3,DT,24000,6000,23,29,0.8707156999735162,0.7221666666666666,0.3925619834710744,0.42066420664206644,0.8101184068891281,0.40612753829711434,0.6153913067655973,0.22530563711951634,0.6153161555296931,0.296092469582996,0.5837703460438444,0.23078261353119453,3763,882,785,570
Taiwan Credit Card Default,R4_F3,4,3,RF,24000,6000,23,29,5.511110899969935,0.8126666666666666,0.6562922868741543,0.35793357933579334,0.9453175457481162,0.46322827125119387,0.6516255625419548,0.38584116257047363,0.7629777684213872,0.5405222489143666,0.5816879685523423,0.398960911029993,4391,254,870,485
Taiwan Credit Card Default,R4_F3,4,3,XGB,24000,6000,23,29,1.1829491999815218,0.815,0.667578659370725,0.36014760147601477,0.9476856835306782,0.4678811121764142,0.6539166425033465,0.39350956744921295,0.7791599903081915,0.5620309588159844,0.58421462312812,0.43204016539627177,4402,243,867,488
Taiwan Credit Card Default,R4_F4,4,4,LR,24005,5995,23,29,0.26205429999390617,0.813511259382819,0.7097457627118644,0.25455927051671734,0.9707202393673862,0.37472035794183445,0.6126397549420517,0.3462323463788079,0.717870167488312,0.48920530805025286,0.497097410986192,0.36084285928656207,4542,137,981,335
Taiwan Credit Card Default,R4_F4,4,4,SVM,24005,5995,23,29,52.32045290002134,0.817347789824854,0.6651718983557549,0.33814589665653494,0.9521265227612737,0.44836272040302266,0.6451362097089044,0.381589661792821,0.7242348597594762,0.4991480627142618,0.5674131446922777,0.35773188877939394,4455,224,871,445
Taiwan Credit Card Default,R4_F4,4,4,KNN,24005,5995,23,29,0.8413115000003017,0.7889908256880734,0.5302491103202847,0.33966565349544076,0.915366531310109,0.4140805928670681,0.627516092402775,0.30366710152025184,0.7042680352165239,0.40574167506312087,0.5576007272639653,0.32087705462744687,4283,396,869,447
Taiwan Credit Card Default,R4_F4,4,4,DT,24005,5995,23,29,0.8268650999525562,0.7239366138448707,0.383184011026878,0.42249240121580545,0.8087198119256251,0.40187929165160824,0.6156061065707152,0.223440744839699,0.6156048885565785,0.2887885327604076,0.5845322704960368,0.2312122131414306,3784,895,760,556
Taiwan Credit Card Default,R4_F4,4,4,RF,24005,5995,23,29,4.789005199971143,0.813511259382819,0.6265984654731458,0.3723404255319149,0.9375935028852319,0.4671115347950429,0.6549669642085734,0.380913486330485,0.7577723106085458,0.5337437934671081,0.5908502042313651,0.3893136961304827,4387,292,826,490
Taiwan Credit Card Default,R4_F4,4,4,XGB,24005,5995,23,29,0.9913155999965966,0.8163469557964971,0.6507713884992987,0.3525835866261398,0.9467835007480231,0.45736816165598815,0.6496835436870815,0.3827935010659395,0.7714208898194156,0.5520287810958993,0.5777718602114423,0.4193776954652847,4430,249,852,464
Taiwan Credit Card Default,R4_F5,4,5,LR,23995,6005,23,29,0.17954340000869706,0.8053288925895088,0.6659959758551308,0.24812593703148425,0.9644615713979876,0.3615510649918078,0.606293754214736,0.3207343173092088,0.719395921820721,0.49879283967038085,0.4891910987885853,0.39103938717860076,4505,166,1003,331
Taiwan Credit Card Default,R4_F5,4,5,SVM,23995,6005,23,29,52.06864399998449,0.8168193172356369,0.6705539358600583,0.3448275862068966,0.9516163562406337,0.45544554455445546,0.6482219712237651,0.38738997328289004,0.7200725263572452,0.49854299140310604,0.5728381718404072,0.3818516239632271,4445,226,874,460
Taiwan Credit Card Default,R4_F5,4,5,KNN,23995,6005,23,29,0.9446609999868087,0.7895087427144046,0.5396825396825397,0.3568215892053973,0.913080710768572,0.4296028880866426,0.6349511499869847,0.3169516108554222,0.7046845876997275,0.41605070618781986,0.5707949809600953,0.3290769515691737,4265,406,858,476
Taiwan Credit Card Default,R4_F5,4,5,DT,23995,6005,23,29,0.8351136000128463,0.7197335553705245,0.38217420661715057,0.424287856071964,0.8041104688503532,0.40213143872113677,0.6141991624611586,0.2202606596333805,0.6147403177024204,0.29028607820364316,0.5841012813489953,0.2296834883778406,3756,915,768,566
Taiwan Credit Card Default,R4_F5,4,5,RF,23995,6005,23,29,4.809137499949429,0.8156536219816819,0.6424090338770388,0.383808095952024,0.938985228002569,0.4805255748474894,0.6613966619772965,0.39549659058579567,0.774880302302285,0.5433760572164259,0.6003250223726669,0.4108864000883309,4386,285,822,512
Taiwan Credit Card Default,R4_F5,4,5,XGB,23995,6005,23,29,0.9668328000116162,0.8221482098251457,0.6722797927461139,0.38905547226386805,0.9458360094198245,0.4928774928774929,0.6674457408418463,0.4159134182382904,0.7862809122092776,0.55905982232178,0.6066157559188535,0.43647524343159194,4418,253,815,519
Taiwan Credit Card Default,R5_F1,5,1,LR,24001,5999,23,29,0.22197359998244792,0.816136022670445,0.7268623024830699,0.2469325153374233,0.9742279020234291,0.3686319404693761,0.6105802086804262,0.34880364382182233,0.739638419020365,0.5159167455555417,0.4904778755036216,0.39440486224086446,4574,121,982,322
Taiwan Credit Card Default,R5_F1,5,1,SVM,24001,5999,23,29,51.02468360000057,0.8274712452075346,0.702865761689291,0.35736196319018404,0.9580404685835996,0.47381799694966953,0.6577012158868918,0.4149129183036067,0.7351694956780808,0.5302512634392641,0.5851215452097785,0.3842210745016562,4498,197,838,466
Taiwan Credit Card Default,R5_F1,5,1,KNN,24001,5999,23,29,0.8165847999625839,0.7976329388231372,0.5540865384615384,0.3535276073619632,0.9209797657082002,0.43164794007490637,0.6372536865350817,0.3275893044017835,0.7113452831298144,0.42612526562426145,0.5706064957565778,0.3415841810567305,4324,371,843,461
Taiwan Credit Card Default,R5_F1,5,1,DT,24001,5999,23,29,0.8019818000029773,0.7277879646607768,0.38488453463960814,0.4217791411042945,0.8127795527156549,0.40248810830589093,0.6172793469099747,0.22710877465204304,0.6180912176509405,0.2884107508572171,0.5855027426507425,0.2364333222263601,3816,879,754,550
Taiwan Credit Card Default,R5_F1,5,1,RF,24001,5999,23,29,4.895219300000463,0.8258043007167861,0.6684005201560468,0.3941717791411043,0.9456869009584664,0.49589966232513266,0.6699293400497853,0.4193155286624585,0.7749554904382028,0.547161378696597,0.6105432730456015,0.4339004423188746,4440,255,790,514
Taiwan Credit Card Default,R5_F1,5,1,XGB,24001,5999,23,29,0.9871386000304483,0.8301383563927321,0.6907630522088354,0.39570552147239263,0.9507987220447285,0.5031691857630424,0.6732521217585605,0.43285505332927815,0.7947165925112867,0.5687410695172419,0.6133810431713665,0.4541809587277942,4464,231,788,516
Taiwan Credit Card Default,R5_F2,5,2,LR,24002,5998,23,29,0.2020951999584213,0.808436145381794,0.726027397260274,0.23608017817371937,0.9741990969683939,0.3563025210084034,0.6051396375710566,0.3372709903364188,0.7237724738331692,0.510938208392726,0.47957178439622045,0.3896183768065141,4531,120,1029,318
Taiwan Credit Card Default,R5_F2,5,2,SVM,24002,5998,23,29,53.30424610001501,0.8181060353451151,0.693939393939394,0.340014847809948,0.9565684798967964,0.4564025909317389,0.6482916638533722,0.3954963218148522,0.7252757706950328,0.5196258552859091,0.5703047309219016,0.37033681479519936,4449,202,889,458
Taiwan Credit Card Default,R5_F2,5,2,KNN,24002,5998,23,29,0.9039906999678351,0.7875958652884295,0.5424912689173458,0.3459539717891611,0.91550204257149,0.4224841341795104,0.6307280071803256,0.31147250334451043,0.7073089150547887,0.4113925176496425,0.5627802127018119,0.34417070224777846,4258,393,881,466
