dataset,run_id,repeat,fold,threshold_strategy,selected_threshold,threshold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,gmean,tn,fp,fn,tp,cost_FN1_FP1,cost_FN2_FP1,cost_FN5_FP1,cost_FN10_FP1,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,reference_recall_adverse,reference_precision_adverse,reference_f1_adverse,reference_balanced_accuracy,reference_mcc,reference_gmean,reference_cost_FN1_FP1_per100,reference_cost_FN2_FP1_per100,reference_cost_FN5_FP1_per100,reference_cost_FN10_FP1_per100,delta_recall_adverse,delta_precision_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_cost_FN1_FP1_per100,delta_cost_FN2_FP1_per100,delta_cost_FN5_FP1_per100,delta_cost_FN10_FP1_per100
German Credit,R4_F4,4,4,MinCost_FN2_FP1,0.34110479499641455,0.34110479499641455,0.735,0.5681818181818182,0.7692307692307693,0.7185185185185186,0.6535947712418301,0.743874643874644,0.46022463189915397,0.7434423667686372,97,38,15,50,53,68,113,188,26.5,34.0,56.5,94.0,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.24615384615384617,-0.08566433566433562,0.07239819004524883,0.049002849002849125,0.04405535683844286,0.07014203754449866,2.0,-6.0,-30.0,-70.0
German Credit,R4_F4,4,4,MinCost_FN5_FP1,0.128020273290685,0.128020273290685,0.555,0.4178082191780822,0.9384615384615385,0.37037037037037035,0.5781990521327014,0.6544159544159545,0.3258160096790444,0.5895577559309584,50,85,4,61,89,93,105,125,44.5,46.5,52.5,62.5,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.41538461538461535,-0.23603793466807166,-0.0029975290638798446,-0.040455840455840386,-0.09035326538166671,-0.08374257329318013,20.0,6.5,-34.0,-101.5
German Credit,R4_F4,4,4,MinCost_FN10_FP1,0.128020273290685,0.128020273290685,0.555,0.4178082191780822,0.9384615384615385,0.37037037037037035,0.5781990521327014,0.6544159544159545,0.3258160096790444,0.5895577559309584,50,85,4,61,89,93,105,125,44.5,46.5,52.5,62.5,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.41538461538461535,-0.23603793466807166,-0.0029975290638798446,-0.040455840455840386,-0.09035326538166671,-0.08374257329318013,20.0,6.5,-34.0,-101.5
German Credit,R4_F5,4,5,Fixed0.50,0.5,0.5,0.745,0.6296296296296297,0.29310344827586204,0.9295774647887324,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,132,10,41,17,51,92,215,420,25.5,46.0,107.5,210.0,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R4_F5,4,5,MaxMCC,0.3417021778948764,0.3417021778948764,0.725,0.5230769230769231,0.5862068965517241,0.7816901408450704,0.5528455284552846,0.6839485186983972,0.35641904069676306,0.676928468547356,111,31,24,34,55,79,151,271,27.5,39.5,75.5,135.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.29310344827586204,-0.10655270655270654,0.15284552845528454,0.07260806216610005,0.06072931886820948,0.15494919657469308,2.0,-6.5,-32.0,-74.5
German Credit,R4_F5,4,5,MaxF1,0.26679332495640146,0.26679332495640146,0.72,0.5119047619047619,0.7413793103448276,0.7112676056338029,0.6056338028169014,0.7263234579893152,0.416149231599225,0.7261673959462829,101,41,15,43,56,71,116,191,28.0,35.5,58.0,95.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.4482758620689656,-0.11772486772486779,0.20563380281690136,0.11498300145701801,0.12045950977067144,0.20418812397361996,2.5,-10.5,-49.5,-114.5
German Credit,R4_F5,4,5,MaxBalancedAccuracy,0.26679332495640146,0.26679332495640146,0.72,0.5119047619047619,0.7413793103448276,0.7112676056338029,0.6056338028169014,0.7263234579893152,0.416149231599225,0.7261673959462829,101,41,15,43,56,71,116,191,28.0,35.5,58.0,95.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.4482758620689656,-0.11772486772486779,0.20563380281690136,0.11498300145701801,0.12045950977067144,0.20418812397361996,2.5,-10.5,-49.5,-114.5
German Credit,R4_F5,4,5,MinCost_FN2_FP1,0.3417021778948764,0.3417021778948764,0.725,0.5230769230769231,0.5862068965517241,0.7816901408450704,0.5528455284552846,0.6839485186983972,0.35641904069676306,0.676928468547356,111,31,24,34,55,79,151,271,27.5,39.5,75.5,135.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.29310344827586204,-0.10655270655270654,0.15284552845528454,0.07260806216610005,0.06072931886820948,0.15494919657469308,2.0,-6.5,-32.0,-74.5
German Credit,R4_F5,4,5,MinCost_FN5_FP1,0.13136424866593338,0.13136424866593338,0.58,0.40441176470588236,0.9482758620689655,0.4295774647887324,0.5670103092783505,0.6889266634288489,0.3675546979948095,0.6382459876473457,61,81,3,55,84,87,96,111,42.0,43.5,48.0,55.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.6551724137931034,-0.2252178649237473,0.16701030927835048,0.07758620689655171,0.07186497616625592,0.11626671567468283,16.5,-2.5,-59.5,-154.5
German Credit,R4_F5,4,5,MinCost_FN10_FP1,0.106360320614984,0.106360320614984,0.515,0.3708609271523179,0.9655172413793104,0.33098591549295775,0.5358851674641149,0.648251578436134,0.31282465694536077,0.5653075340574952,47,95,2,56,97,99,105,115,48.5,49.5,52.5,57.5,0.29310344827586204,0.6296296296296297,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,25.5,46.0,107.5,210.0,0.6724137931034484,-0.25876870247731176,0.13588516746411483,0.03691112190383683,0.017134935116807193,0.043328262084832314,23.0,3.5,-55.0,-152.5
German Credit,R5_F1,5,1,Fixed0.50,0.5,0.5,0.765,0.5849056603773585,0.5535714285714286,0.8472222222222222,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,122,22,25,31,47,72,147,272,23.5,36.0,73.5,136.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R5_F1,5,1,MaxMCC,0.4548454349975244,0.4548454349975244,0.78,0.59375,0.6785714285714286,0.8194444444444444,0.6333333333333333,0.7490079365079365,0.4793569224043355,0.7456886664698528,118,26,18,38,44,62,116,206,22.0,31.0,58.0,103.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.125,0.008844339622641528,0.06452599388379199,0.04861111111111116,0.07160173913453516,0.06085436835605662,-1.5,-5.0,-15.5,-33.0
German Credit,R5_F1,5,1,MaxF1,0.3204776583178346,0.3204776583178346,0.665,0.44554455445544555,0.8035714285714286,0.6111111111111112,0.5732484076433121,0.7073412698412699,0.37240261766105426,0.7007648882267351,88,56,11,45,67,78,111,166,33.5,39.0,55.5,83.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.25,-0.13936110592191292,0.00444106819377077,0.006944444444444531,-0.035352565608746056,0.015930590112938958,10.0,3.0,-18.0,-53.0
German Credit,R5_F1,5,1,MaxBalancedAccuracy,0.3204776583178346,0.3204776583178346,0.665,0.44554455445544555,0.8035714285714286,0.6111111111111112,0.5732484076433121,0.7073412698412699,0.37240261766105426,0.7007648882267351,88,56,11,45,67,78,111,166,33.5,39.0,55.5,83.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.25,-0.13936110592191292,0.00444106819377077,0.006944444444444531,-0.035352565608746056,0.015930590112938958,10.0,3.0,-18.0,-53.0
German Credit,R5_F1,5,1,MinCost_FN2_FP1,0.39529982456142243,0.39529982456142243,0.72,0.5,0.6964285714285714,0.7291666666666666,0.582089552238806,0.7127976190476191,0.3917822922988459,0.7126096406869612,105,39,17,39,56,73,124,209,28.0,36.5,62.0,104.5,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.1428571428571428,-0.08490566037735847,0.013282212789264669,0.012400793650793718,-0.01597289097095439,0.02777534257316505,4.5,0.5,-11.5,-31.5
German Credit,R5_F1,5,1,MinCost_FN5_FP1,0.15286665010721961,0.15286665010721961,0.525,0.36551724137931035,0.9464285714285714,0.3611111111111111,0.527363184079602,0.6537698412698413,0.3092509734854231,0.5846074520700818,52,92,3,53,95,98,107,122,47.5,49.0,53.5,61.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.3928571428571428,-0.21938841899804812,-0.041444155369939284,-0.04662698412698407,-0.09850420978437724,-0.10022684604371435,24.0,13.0,-20.0,-75.0
German Credit,R5_F1,5,1,MinCost_FN10_FP1,0.0923449341869802,0.0923449341869802,0.46,0.34146341463414637,1.0,0.25,0.509090909090909,0.625,0.2921743548953888,0.5,36,108,0,56,108,108,108,108,54.0,54.0,54.0,54.0,0.5535714285714286,0.5849056603773585,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,23.5,36.0,73.5,136.0,0.4464285714285714,-0.2434422457432121,-0.05971643035863228,-0.07539682539682535,-0.11558082837441153,-0.18483429811379615,30.5,18.0,-19.5,-82.0
German Credit,R5_F2,5,2,Fixed0.50,0.5,0.5,0.735,0.6976744186046512,0.42857142857142855,0.9,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,117,13,40,30,53,93,213,413,26.5,46.5,106.5,206.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R5_F2,5,2,MaxMCC,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.2,-0.04095800069420341,0.11136231509592398,0.06153846153846154,0.07493757964278941,0.09822024511962602,-2.0,-9.0,-30.0,-65.0
German Credit,R5_F2,5,2,MaxF1,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.2,-0.04095800069420341,0.11136231509592398,0.06153846153846154,0.07493757964278941,0.09822024511962602,-2.0,-9.0,-30.0,-65.0
German Credit,R5_F2,5,2,MaxBalancedAccuracy,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.2,-0.04095800069420341,0.11136231509592398,0.06153846153846154,0.07493757964278941,0.09822024511962602,-2.0,-9.0,-30.0,-65.0
German Credit,R5_F2,5,2,MinCost_FN2_FP1,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.2,-0.04095800069420341,0.11136231509592398,0.06153846153846154,0.07493757964278941,0.09822024511962602,-2.0,-9.0,-30.0,-65.0
German Credit,R5_F2,5,2,MinCost_FN5_FP1,0.19183921079539723,0.19183921079539723,0.68,0.5263157894736842,0.8571428571428571,0.5846153846153846,0.6521739130434783,0.7208791208791209,0.425602044583607,0.7078833951286759,76,54,10,60,64,74,104,154,32.0,37.0,52.0,77.0,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.42857142857142855,-0.171358629130967,0.1212004617160446,0.056593406593406614,0.04412673146282314,0.08682439172055711,5.5,-9.5,-54.5,-129.5
German Credit,R5_F2,5,2,MinCost_FN10_FP1,0.06199440845407675,0.06199440845407675,0.475,0.39766081871345027,0.9714285714285714,0.2076923076923077,0.5643153526970954,0.5895604395604396,0.24264416614165638,0.44917506805057844,27,103,2,68,105,107,113,123,52.5,53.5,56.5,61.5,0.42857142857142855,0.6976744186046512,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,26.5,46.5,106.5,206.5,0.5428571428571429,-0.3000135998912009,0.03334190136966175,-0.07472527472527468,-0.1388311469791275,-0.17188393535754037,26.0,7.0,-50.0,-145.0
German Credit,R5_F3,5,3,Fixed0.50,0.5,0.5,0.765,0.6875,0.3728813559322034,0.9290780141843972,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,131,10,37,22,47,84,195,380,23.5,42.0,97.5,190.0,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R5_F3,5,3,MaxMCC,0.3646150653181681,0.3646150653181681,0.75,0.5671641791044776,0.6440677966101694,0.7943262411347518,0.6031746031746031,0.7191970188724606,0.42358149548701174,0.7152621560779641,112,29,21,38,50,71,134,239,25.0,35.5,67.0,119.5,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.27118644067796605,-0.12033582089552242,0.11965811965811962,0.06821733381416029,0.04795653566486713,0.12667412553718171,1.5,-6.5,-30.5,-70.5
German Credit,R5_F3,5,3,MaxF1,0.3165260204440531,0.3165260204440531,0.735,0.5384615384615384,0.711864406779661,0.7446808510638298,0.6131386861313869,0.7282726289217454,0.42686660651450187,0.728087764134741,105,36,17,42,53,70,121,206,26.5,35.0,60.5,103.0,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.3389830508474576,-0.14903846153846156,0.12962220261490337,0.0772929438634451,0.05124164669235726,0.13949973359395862,3.0,-7.0,-37.0,-87.0
German Credit,R5_F3,5,3,MaxBalancedAccuracy,0.3165260204440531,0.3165260204440531,0.735,0.5384615384615384,0.711864406779661,0.7446808510638298,0.6131386861313869,0.7282726289217454,0.42686660651450187,0.728087764134741,105,36,17,42,53,70,121,206,26.5,35.0,60.5,103.0,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.3389830508474576,-0.14903846153846156,0.12962220261490337,0.0772929438634451,0.05124164669235726,0.13949973359395862,3.0,-7.0,-37.0,-87.0
German Credit,R5_F3,5,3,MinCost_FN2_FP1,0.3646150653181681,0.3646150653181681,0.75,0.5671641791044776,0.6440677966101694,0.7943262411347518,0.6031746031746031,0.7191970188724606,0.42358149548701174,0.7152621560779641,112,29,21,38,50,71,134,239,25.0,35.5,67.0,119.5,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.27118644067796605,-0.12033582089552242,0.11965811965811962,0.06821733381416029,0.04795653566486713,0.12667412553718171,1.5,-6.5,-30.5,-70.5
German Credit,R5_F3,5,3,MinCost_FN5_FP1,0.12933604457312314,0.12933604457312314,0.53,0.38095238095238093,0.9491525423728814,0.3546099290780142,0.5436893203883495,0.6518812357254478,0.31388681811379154,0.5801542172001031,50,91,3,56,94,97,106,121,47.0,48.5,53.0,60.5,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.576271186440678,-0.30654761904761907,0.060172836871865976,0.0009015506671474771,-0.06173814170835307,-0.008433813340679275,23.5,6.5,-44.5,-129.5
German Credit,R5_F3,5,3,MinCost_FN10_FP1,0.09939000305821563,0.09939000305821563,0.5,0.36774193548387096,0.9661016949152542,0.3049645390070922,0.5327102803738317,0.6355331169611732,0.29603214915377163,0.5427953187194976,43,98,2,57,100,102,108,118,50.0,51.0,54.0,59.0,0.3728813559322034,0.6875,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,23.5,42.0,97.5,190.0,0.5932203389830508,-0.31975806451612904,0.049193796857348204,-0.015446568097127078,-0.07959281066837298,-0.04579271182128475,26.5,9.0,-43.5,-131.0
German Credit,R5_F4,5,4,Fixed0.50,0.5,0.5,0.745,0.5686274509803921,0.5,0.8450704225352113,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,120,22,29,29,51,80,167,312,25.5,40.0,83.5,156.0,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R5_F4,5,4,MaxMCC,0.4748240056045321,0.4748240056045321,0.75,0.5740740740740741,0.5344827586206896,0.8380281690140845,0.5535714285714286,0.686255463817387,0.38073594353445595,0.6692619872490095,119,23,27,31,50,77,158,293,25.0,38.5,79.0,146.5,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.03448275862068961,0.005446623093681935,0.021461336828309308,0.013720252549781375,0.02149346641246802,0.019234902222850292,-0.5,-1.5,-4.5,-9.5
German Credit,R5_F4,5,4,MaxF1,0.3110789422742676,0.3110789422742676,0.695,0.48314606741573035,0.7413793103448276,0.676056338028169,0.5850340136054422,0.7087178241864983,0.38114586336131373,0.7079648166692845,96,46,15,43,61,76,121,196,30.5,38.0,60.5,98.0,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.24137931034482762,-0.08548138356466178,0.052923921862322865,0.03618261291889269,0.021903386239325806,0.05793773164312521,5.0,-2.0,-23.0,-58.0
German Credit,R5_F4,5,4,MaxBalancedAccuracy,0.3110789422742676,0.3110789422742676,0.695,0.48314606741573035,0.7413793103448276,0.676056338028169,0.5850340136054422,0.7087178241864983,0.38114586336131373,0.7079648166692845,96,46,15,43,61,76,121,196,30.5,38.0,60.5,98.0,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.24137931034482762,-0.08548138356466178,0.052923921862322865,0.03618261291889269,0.021903386239325806,0.05793773164312521,5.0,-2.0,-23.0,-58.0
German Credit,R5_F4,5,4,MinCost_FN2_FP1,0.3943868330908763,0.3943868330908763,0.73,0.5303030303030303,0.603448275862069,0.7816901408450704,0.5645161290322581,0.6925692083535697,0.3716641250136264,0.6868111587265713,111,31,23,35,54,77,146,261,27.0,38.5,73.0,130.5,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.10344827586206895,-0.03832442067736186,0.03240603728913882,0.020033997085964095,0.012421647891638465,0.036784073700412034,1.5,-1.5,-10.5,-25.5
German Credit,R5_F4,5,4,MinCost_FN5_FP1,0.13958427746220803,0.13958427746220803,0.51,0.3611111111111111,0.896551724137931,0.352112676056338,0.5148514851485149,0.6243322000971345,0.25130233493026216,0.5618605047599721,50,92,6,52,98,104,122,152,49.0,52.0,61.0,76.0,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.39655172413793105,-0.20751633986928103,-0.01725860659460443,-0.0482030111704711,-0.10794014219172576,-0.08816658026618718,23.5,12.0,-22.5,-80.0
German Credit,R5_F4,5,4,MinCost_FN10_FP1,0.09983132422933921,0.09983132422933921,0.44,0.3333333333333333,0.9310344827586207,0.23943661971830985,0.4909090909090909,0.5852355512384653,0.19717853394607768,0.4721480164025993,34,108,4,54,112,116,128,148,56.0,58.0,64.0,74.0,0.5,0.5686274509803921,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,25.5,40.0,83.5,156.0,0.43103448275862066,-0.23529411764705882,-0.04120100083402839,-0.08729966002914036,-0.16206394317591025,-0.17787906862355995,30.5,18.0,-19.5,-82.0
German Credit,R5_F5,5,5,Fixed0.50,0.5,0.5,0.79,0.7142857142857143,0.43859649122807015,0.9300699300699301,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,133,10,32,25,42,74,170,330,21.0,37.0,85.0,165.0,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R5_F5,5,5,MaxMCC,0.4092471219637541,0.4092471219637541,0.815,0.6923076923076923,0.631578947368421,0.8881118881118881,0.6605504587155964,0.7598454177401546,0.5348327282241153,0.7489411001134116,127,16,21,36,37,58,121,226,18.5,29.0,60.5,113.0,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.19298245614035087,-0.02197802197802201,0.11707219784603118,0.07551220709115447,0.09684389759294415,0.11025071508682627,-2.5,-8.0,-24.5,-52.0
German Credit,R5_F5,5,5,MaxF1,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.2631578947368421,-0.03631961259079908,0.14617691154422796,0.10011041589988956,0.12512486126890815,0.14138287610009814,-3.0,-10.5,-33.0,-70.5
German Credit,R5_F5,5,5,MaxBalancedAccuracy,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.2631578947368421,-0.03631961259079908,0.14617691154422796,0.10011041589988956,0.12512486126890815,0.14138287610009814,-3.0,-10.5,-33.0,-70.5
German Credit,R5_F5,5,5,MinCost_FN2_FP1,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.2631578947368421,-0.03631961259079908,0.14617691154422796,0.10011041589988956,0.12512486126890815,0.14138287610009814,-3.0,-10.5,-33.0,-70.5
German Credit,R5_F5,5,5,MinCost_FN5_FP1,0.14530753497939897,0.14530753497939897,0.595,0.4090909090909091,0.9473684210526315,0.45454545454545453,0.5714285714285714,0.700956937799043,0.382998457220119,0.6562179588897107,65,78,3,54,81,84,93,108,40.5,42.0,46.5,54.0,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.5087719298245614,-0.3051948051948052,0.02795031055900621,0.0166237271500429,-0.054990373411052174,0.017527573863125312,19.5,5.0,-38.5,-111.0
German Credit,R5_F5,5,5,MinCost_FN10_FP1,0.044096977778215876,0.044096977778215876,0.365,0.30978260869565216,1.0,0.11188811188811189,0.4730290456431535,0.5559440559440559,0.1861746255071574,0.3344968040028363,16,127,0,57,127,127,127,127,63.5,63.5,63.5,63.5,0.43859649122807015,0.7142857142857143,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,21.0,37.0,85.0,165.0,0.5614035087719298,-0.40450310559006214,-0.07044921522641168,-0.12838915470494416,-0.25181420512401376,-0.30419358102374905,42.5,26.5,-21.5,-101.5
