dataset,run_id,repeat,fold,feature_regime,weight_strategy,scale_pos_weight,source_features,transformed_features,feature_selection_runtime_seconds,model_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
Australian Credit Approval,R2_F3,2,3,AllFeatures,Unweighted,1.0,14,42,0.0,0.2654010999831371,0.8840579710144928,0.8783783783783784,0.9027777777777778,0.8636363636363636,0.8904109589041096,0.8832070707070707,0.7677076683116035,0.9307659932659933,0.9242566475016017,0.882990213519786,0.7840909090909091,57,9,7,65,11.594202898550725,16.666666666666668,31.884057971014492,57.2463768115942
Australian Credit Approval,R2_F3,2,3,AllFeatures,Balanced,0.77491961414791,14,42,0.0,0.2628135000122711,0.8985507246376812,0.9027777777777778,0.9027777777777778,0.8939393939393939,0.9027777777777778,0.8983585858585859,0.7967171717171717,0.9337121212121211,0.9263617777804465,0.898347716381925,0.7979797979797979,59,7,7,65,10.144927536231885,15.217391304347826,30.434782608695652,55.79710144927536
Australian Credit Approval,R2_F3,2,3,AllFeatures,Cost2,1.54983922829582,14,42,0.0,0.2675543000223115,0.8768115942028986,0.8666666666666667,0.9027777777777778,0.8484848484848485,0.8843537414965986,0.8756313131313131,0.7534060332609398,0.9307659932659933,0.9265779222603917,0.8752104124113618,0.7840909090909091,56,10,7,65,12.318840579710145,17.391304347826086,32.608695652173914,57.971014492753625
Australian Credit Approval,R2_F3,2,3,AllFeatures,Cost5,3.87459807073955,14,42,0.0,0.2693417000118643,0.8840579710144928,0.8589743589743589,0.9305555555555556,0.8333333333333334,0.8933333333333333,0.8819444444444444,0.7697425291963289,0.9311868686868687,0.93120787414538,0.8806037491192977,0.7840909090909091,55,11,5,67,11.594202898550725,15.217391304347826,26.08695652173913,44.20289855072464
Australian Credit Approval,R2_F3,2,3,FrozenChi2Top75,Unweighted,1.0,11,37,0.03903310000896454,0.24154469999484718,0.8913043478260869,0.9014084507042254,0.8888888888888888,0.8939393939393939,0.8951048951048951,0.8914141414141414,0.7824167660659824,0.9305555555555556,0.9197986421920159,0.8914105645620286,0.8156565656565657,59,7,8,64,10.869565217391305,16.666666666666668,34.05797101449275,63.04347826086956
Australian Credit Approval,R2_F3,2,3,FrozenChi2Top75,Balanced,0.77491961414791,11,37,0.03903310000896454,0.24901589995715767,0.8768115942028986,0.8873239436619719,0.875,0.8787878787878788,0.8811188811188811,0.8768939393939394,0.7533916279699863,0.9307659932659933,0.9083699364098504,0.876891894100632,0.8156565656565657,58,8,9,63,12.318840579710145,18.840579710144926,38.405797101449274,71.01449275362319
Australian Credit Approval,R2_F3,2,3,FrozenChi2Top75,Cost2,1.54983922829582,11,37,0.03903310000896454,0.24684550001984462,0.8768115942028986,0.8767123287671232,0.8888888888888888,0.8636363636363636,0.8827586206896552,0.8762626262626263,0.7530801245411998,0.9290824915824916,0.9187505081318381,0.8761716542303613,0.7992424242424242,57,9,8,64,12.318840579710145,18.115942028985508,35.507246376811594,64.4927536231884
Australian Credit Approval,R2_F3,2,3,FrozenChi2Top75,Cost5,3.87459807073955,11,37,0.03903310000896454,0.2430129999993369,0.855072463768116,0.8333333333333334,0.9027777777777778,0.803030303030303,0.8666666666666667,0.8529040404040404,0.7112166509433848,0.9223484848484849,0.9003573795647999,0.8514446032819237,0.7853535353535354,53,13,7,65,14.492753623188406,19.565217391304348,34.78260869565217,60.14492753623188
Australian Credit Approval,R2_F4,2,4,AllFeatures,Unweighted,1.0,14,42,0.0,0.26791059999959543,0.8623188405797102,0.868421052631579,0.88,0.8412698412698413,0.8741721854304636,0.8606349206349206,0.7222641164819655,0.9261375661375661,0.9208141138139275,0.8604170269802083,0.7447619047619047,53,10,9,66,13.768115942028986,20.28985507246377,39.85507246376812,72.46376811594203
Australian Credit Approval,R2_F4,2,4,AllFeatures,Balanced,0.7922077922077922,14,42,0.0,0.26138939999509603,0.8768115942028986,0.881578947368421,0.8933333333333333,0.8571428571428571,0.8874172185430463,0.8752380952380951,0.7515107268324677,0.9341798941798942,0.9317438307134296,0.8750510189207745,0.7714285714285715,54,9,8,67,12.318840579710145,18.115942028985508,35.507246376811594,64.4927536231884
Australian Credit Approval,R2_F4,2,4,AllFeatures,Cost2,1.5844155844155845,14,42,0.0,0.2681979000335559,0.855072463768116,0.8481012658227848,0.8933333333333333,0.8095238095238095,0.8701298701298701,0.8514285714285714,0.7076661424086023,0.9278306878306879,0.9245814346955562,0.8503967328104002,0.7714285714285715,51,12,8,67,14.492753623188406,20.28985507246377,37.68115942028985,66.66666666666667
Australian Credit Approval,R2_F4,2,4,AllFeatures,Cost5,3.961038961038961,14,42,0.0,0.26797090005129576,0.8478260869565217,0.8292682926829268,0.9066666666666666,0.7777777777777778,0.8662420382165605,0.8422222222222222,0.6942856186939228,0.9261375661375661,0.917583089017687,0.8397530501196082,0.7473015873015874,49,14,7,68,15.217391304347826,20.28985507246377,35.507246376811594,60.869565217391305
Australian Credit Approval,R2_F4,2,4,FrozenChi2Top75,Unweighted,1.0,11,37,0.0386902000172995,0.24432979995617643,0.8405797101449275,0.8533333333333334,0.8533333333333334,0.8253968253968254,0.8533333333333334,0.8393650793650793,0.6787301587301587,0.9161904761904762,0.9081723529122141,0.8392488453007394,0.7320634920634921,52,11,11,64,15.942028985507246,23.91304347826087,47.82608695652174,87.68115942028986
Australian Credit Approval,R2_F4,2,4,FrozenChi2Top75,Balanced,0.7922077922077922,11,37,0.0386902000172995,0.2366821999894455,0.855072463768116,0.8767123287671232,0.8533333333333334,0.8571428571428571,0.8648648648648649,0.8552380952380952,0.7089772938899687,0.9161904761904762,0.9046209880113605,0.855235974119758,0.7346031746031746,54,9,11,64,14.492753623188406,22.463768115942027,46.3768115942029,86.23188405797102
Australian Credit Approval,R2_F4,2,4,FrozenChi2Top75,Cost2,1.5844155844155845,11,37,0.0386902000172995,0.2725108999875374,0.8623188405797102,0.8589743589743589,0.8933333333333333,0.8253968253968254,0.8758169934640523,0.8593650793650793,0.7221773255510654,0.9123809523809524,0.9024299655784518,0.8586934827716449,0.7346031746031746,52,11,8,67,13.768115942028986,19.565217391304348,36.95652173913044,65.94202898550725
Australian Credit Approval,R2_F4,2,4,FrozenChi2Top75,Cost5,3.961038961038961,11,37,0.0386902000172995,0.2544227000325918,0.8333333333333334,0.8095238095238095,0.9066666666666666,0.746031746031746,0.8553459119496856,0.8263492063492064,0.6661575279315098,0.9094179894179895,0.9008011003524238,0.8224366944647572,0.713015873015873,47,16,7,68,16.666666666666668,21.73913043478261,36.95652173913044,62.31884057971015
Australian Credit Approval,R2_F5,2,5,AllFeatures,Unweighted,1.0,14,42,0.0,0.26613339997129515,0.9057971014492754,0.8987341772151899,0.9342105263157895,0.8709677419354839,0.9161290322580645,0.9025891341256367,0.8095713569330298,0.9785653650254669,0.9824965916378956,0.9020350506480461,0.8565365025466893,54,8,5,71,9.420289855072463,13.043478260869565,23.91304347826087,42.028985507246375
Australian Credit Approval,R2_F5,2,5,AllFeatures,Balanced,0.7980456026058632,14,42,0.0,0.2670980999828316,0.9057971014492754,0.8987341772151899,0.9342105263157895,0.8709677419354839,0.9161290322580645,0.9025891341256367,0.8095713569330298,0.9779286926994907,0.9819399542447871,0.9020350506480461,0.8624787775891342,54,8,5,71,9.420289855072463,13.043478260869565,23.91304347826087,42.028985507246375
Australian Credit Approval,R2_F5,2,5,AllFeatures,Cost2,1.5960912052117264,14,42,0.0,0.2672498999745585,0.9202898550724637,0.891566265060241,0.9736842105263158,0.8548387096774194,0.9308176100628931,0.9142614601018676,0.8417570785527269,0.9798387096774195,0.9840077449336883,0.9123283148952424,0.8786078098471987,53,9,2,74,7.971014492753623,9.420289855072463,13.768115942028986,21.014492753623188
Australian Credit Approval,R2_F5,2,5,AllFeatures,Cost5,3.990228013029316,14,42,0.0,0.27133919997140765,0.9057971014492754,0.8539325842696629,1.0,0.7903225806451613,0.9212121212121213,0.8951612903225806,0.821512144582776,0.9802631578947367,0.9833465992884067,0.8890008890013334,0.8595076400679118,49,13,0,76,9.420289855072463,9.420289855072463,9.420289855072463,9.420289855072463
Australian Credit Approval,R2_F5,2,5,FrozenChi2Top75,Unweighted,1.0,11,35,0.03796739998506382,0.25185150001198053,0.9057971014492754,0.8987341772151899,0.9342105263157895,0.8709677419354839,0.9161290322580645,0.9025891341256367,0.8095713569330298,0.9800509337860781,0.9834648294010678,0.9020350506480461,0.8887945670628183,54,8,5,71,9.420289855072463,13.043478260869565,23.91304347826087,42.028985507246375
Australian Credit Approval,R2_F5,2,5,FrozenChi2Top75,Balanced,0.7980456026058632,11,35,0.03796739998506382,0.25326699996367097,0.9130434782608695,0.9102564102564102,0.9342105263157895,0.8870967741935484,0.922077922077922,0.9106536502546689,0.8241104052471173,0.9781409168081494,0.9826520776896653,0.9103489135009686,0.8756366723259763,55,7,5,71,8.695652173913043,12.318840579710145,23.18840579710145,41.30434782608695
Australian Credit Approval,R2_F5,2,5,FrozenChi2Top75,Cost2,1.5960912052117264,11,35,0.03796739998506382,0.26076500001363456,0.9202898550724637,0.9012345679012346,0.9605263157894737,0.8709677419354839,0.9299363057324841,0.9157470288624787,0.8400049658679272,0.9817487266553481,0.9849031942915261,0.914651538200624,0.8887945670628183,54,8,3,73,7.971014492753623,10.144927536231885,16.666666666666668,27.536231884057973
Australian Credit Approval,R2_F5,2,5,FrozenChi2Top75,Cost5,3.990228013029316,11,35,0.03796739998506382,0.25855899997986853,0.9057971014492754,0.8705882352941177,0.9736842105263158,0.8225806451612904,0.9192546583850931,0.8981324278438031,0.8143531697835359,0.981748726655348,0.9846404741017069,0.8949490410509967,0.885823429541596,51,11,2,74,9.420289855072463,10.869565217391305,15.217391304347826,22.463768115942027
Australian Credit Approval,R3_F1,3,1,AllFeatures,Unweighted,1.0,14,42,0.0,0.27141079999273643,0.8115942028985508,0.8026315789473685,0.8472222222222222,0.7727272727272727,0.8243243243243243,0.8099747474747474,0.6225752987168809,0.9105639730639731,0.9167151334441678,0.809117863584606,0.7007575757575757,51,15,11,61,18.840579710144926,26.81159420289855,50.72463768115942,90.57971014492753
Australian Credit Approval,R3_F1,3,1,AllFeatures,Balanced,0.77491961414791,14,42,0.0,0.2637916000094265,0.8115942028985508,0.8026315789473685,0.8472222222222222,0.7727272727272727,0.8243243243243243,0.8099747474747474,0.6225752987168809,0.9116161616161617,0.9197132029082281,0.809117863584606,0.7159090909090908,51,15,11,61,18.840579710144926,26.81159420289855,50.72463768115942,90.57971014492753
Australian Credit Approval,R3_F1,3,1,AllFeatures,Cost2,1.54983922829582,14,42,0.0,0.275074900011532,0.8115942028985508,0.8026315789473685,0.8472222222222222,0.7727272727272727,0.8243243243243243,0.8099747474747474,0.6225752987168809,0.9021464646464648,0.9087864403259034,0.809117863584606,0.7146464646464646,51,15,11,61,18.840579710144926,26.81159420289855,50.72463768115942,90.57971014492753
Australian Credit Approval,R3_F1,3,1,AllFeatures,Cost5,3.87459807073955,14,42,0.0,0.26551260001724586,0.7971014492753623,0.7619047619047619,0.8888888888888888,0.696969696969697,0.8205128205128205,0.7929292929292929,0.5996453800345701,0.9048821548821548,0.9072247490033628,0.7871014035869962,0.7007575757575757,46,20,8,64,20.28985507246377,26.08695652173913,43.47826086956522,72.46376811594203
Australian Credit Approval,R3_F1,3,1,FrozenChi2Top75,Unweighted,1.0,11,37,0.039082399976905435,0.23997760005295277,0.8115942028985508,0.8026315789473685,0.8472222222222222,0.7727272727272727,0.8243243243243243,0.8099747474747474,0.6225752987168809,0.9143518518518519,0.934252866616817,0.809117863584606,0.6994949494949495,51,15,11,61,18.840579710144926,26.81159420289855,50.72463768115942,90.57971014492753
Australian Credit Approval,R3_F1,3,1,FrozenChi2Top75,Balanced,0.77491961414791,11,37,0.039082399976905435,0.24189940001815557,0.8260869565217391,0.8243243243243243,0.8472222222222222,0.803030303030303,0.8356164383561644,0.8251262626262625,0.6513499986498777,0.9154040404040404,0.9348796734986539,0.8248303570099235,0.6982323232323232,53,13,11,61,17.391304347826086,25.36231884057971,49.27536231884058,89.1304347826087
Australian Credit Approval,R3_F1,3,1,FrozenChi2Top75,Cost2,1.54983922829582,11,37,0.039082399976905435,0.24077309999847785,0.8115942028985508,0.7875,0.875,0.7424242424242424,0.8289473684210527,0.8087121212121212,0.6248314819835368,0.9067760942760943,0.9291123114483614,0.8059908263257171,0.6742424242424242,49,17,9,63,18.840579710144926,25.36231884057971,44.927536231884055,77.53623188405797
Australian Credit Approval,R3_F1,3,1,FrozenChi2Top75,Cost5,3.87459807073955,11,37,0.039082399976905435,0.24943740002345294,0.7971014492753623,0.7619047619047619,0.8888888888888888,0.696969696969697,0.8205128205128205,0.7929292929292929,0.5996453800345701,0.9046717171717171,0.9251303640741082,0.7871014035869962,0.6590909090909091,46,20,8,64,20.28985507246377,26.08695652173913,43.47826086956522,72.46376811594203
Australian Credit Approval,R3_F2,3,2,AllFeatures,Unweighted,1.0,14,42,0.0,0.2617296000244096,0.8768115942028986,0.8933333333333333,0.881578947368421,0.8709677419354839,0.8874172185430463,0.8762733446519524,0.7515107268324677,0.9293293718166384,0.9355792333170568,0.8762572824960341,0.765704584040747,54,8,9,67,12.318840579710145,18.840579710144926,38.405797101449274,71.01449275362319
Australian Credit Approval,R3_F2,3,2,AllFeatures,Balanced,0.7980456026058632,14,42,0.0,0.2640463999705389,0.8768115942028986,0.8933333333333333,0.881578947368421,0.8709677419354839,0.8874172185430463,0.8762733446519524,0.7515107268324677,0.9325127334465195,0.9404071893178632,0.8762572824960341,0.765704584040747,54,8,9,67,12.318840579710145,18.840579710144926,38.405797101449274,71.01449275362319
Australian Credit Approval,R3_F2,3,2,AllFeatures,Cost2,1.5960912052117264,14,42,0.0,0.26498749997699633,0.8695652173913043,0.8717948717948718,0.8947368421052632,0.8387096774193549,0.8831168831168831,0.866723259762309,0.7359497572439373,0.9291171477079796,0.9365815300857073,0.8662704244156773,0.765704584040747,52,10,8,68,13.043478260869565,18.840579710144926,36.231884057971016,65.21739130434783
Australian Credit Approval,R3_F2,3,2,AllFeatures,Cost5,3.990228013029316,14,42,0.0,0.2846494000405073,0.8768115942028986,0.8734177215189873,0.9078947368421053,0.8387096774193549,0.8903225806451613,0.8733022071307301,0.7506779213733261,0.9284804753820033,0.9349579422984571,0.8726168127348751,0.7627334465195247,52,10,7,69,12.318840579710145,17.391304347826086,32.608695652173914,57.971014492753625
Australian Credit Approval,R3_F2,3,2,FrozenChi2Top75,Unweighted,1.0,11,37,0.03944719996070489,0.24614399997517467,0.8768115942028986,0.9041095890410958,0.868421052631579,0.8870967741935484,0.8859060402684564,0.8777589134125636,0.7528860472241714,0.9168081494057725,0.913704725513597,0.8777092425349293,0.7584889643463497,55,7,10,66,12.318840579710145,19.565217391304348,41.30434782608695,77.53623188405797
Australian Credit Approval,R3_F2,3,2,FrozenChi2Top75,Balanced,0.7980456026058632,11,37,0.03944719996070489,0.2468535000225529,0.8695652173913043,0.9027777777777778,0.8552631578947368,0.8870967741935484,0.8783783783783784,0.8711799660441426,0.7392289188430581,0.9151103565365025,0.9042372359313138,0.8710345506666245,0.7584889643463497,55,7,11,65,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217
Australian Credit Approval,R3_F2,3,2,FrozenChi2Top75,Cost2,1.5960912052117264,11,37,0.03944719996070489,0.24660140002379194,0.8405797101449275,0.8552631578947368,0.8552631578947368,0.8225806451612904,0.8552631578947368,0.8389219015280136,0.6778438030560272,0.9153225806451613,0.9093646494385388,0.8387627317684871,0.7614601018675721,51,11,11,65,15.942028985507246,23.91304347826087,47.82608695652174,87.68115942028986
Australian Credit Approval,R3_F2,3,2,FrozenChi2Top75,Cost5,3.990228013029316,11,37,0.03944719996070489,0.2555152999702841,0.8695652173913043,0.8717948717948718,0.8947368421052632,0.8387096774193549,0.8831168831168831,0.866723259762309,0.7359497572439373,0.9121392190152801,0.9069956464589151,0.8662704244156773,0.74830220713073,52,10,8,68,13.043478260869565,18.840579710144926,36.231884057971016,65.21739130434783
Australian Credit Approval,R3_F3,3,3,AllFeatures,Unweighted,1.0,14,42,0.0,0.3207673000288196,0.8913043478260869,0.8961038961038961,0.9078947368421053,0.8709677419354839,0.9019607843137255,0.8894312393887946,0.7801051469274306,0.9617996604414261,0.9740906255348891,0.8892395790013391,0.8111205432937182,54,8,7,69,10.869565217391305,15.942028985507246,31.159420289855074,56.52173913043478
Australian Credit Approval,R3_F3,3,3,AllFeatures,Balanced,0.7980456026058632,14,42,0.0,0.26345900003798306,0.8913043478260869,0.9066666666666666,0.8947368421052632,0.8870967741935484,0.9006622516556292,0.8909168081494058,0.7807573371829698,0.9613752122241086,0.9735801121342216,0.8909086184248647,0.7920203735144312,55,7,8,68,10.869565217391305,16.666666666666668,34.05797101449275,63.04347826086956
Australian Credit Approval,R3_F3,3,3,AllFeatures,Cost2,1.5960912052117264,14,42,0.0,0.2655953000066802,0.8768115942028986,0.8554216867469879,0.9342105263157895,0.8064516129032258,0.8930817610062893,0.8703310696095077,0.752492880161121,0.9601018675721562,0.9729938321864176,0.8679836321835451,0.797962648556876,50,12,5,71,12.318840579710145,15.942028985507246,26.81159420289855,44.927536231884055
Australian Credit Approval,R3_F3,3,3,AllFeatures,Cost5,3.990228013029316,14,42,0.0,0.2667980999685824,0.8478260869565217,0.8089887640449438,0.9473684210526315,0.7258064516129032,0.8727272727272727,0.8365874363327674,0.699741278898111,0.9617996604414261,0.9737915219475922,0.829220183096341,0.8140916808149405,45,17,4,72,15.217391304347826,18.115942028985508,26.81159420289855,41.30434782608695
Australian Credit Approval,R3_F3,3,3,FrozenChi2Top75,Unweighted,1.0,11,37,0.03960289998212829,0.24735510000027716,0.8478260869565217,0.8571428571428571,0.868421052631579,0.8225806451612904,0.8627450980392157,0.8455008488964346,0.6921041848489684,0.9410016977928692,0.9567910137246585,0.8451901263889274,0.7775891341256367,51,11,10,66,15.217391304347826,22.463768115942027,44.20289855072464,80.43478260869566
Australian Credit Approval,R3_F3,3,3,FrozenChi2Top75,Balanced,0.7980456026058632,11,37,0.03960289998212829,0.2503256000345573,0.8623188405797102,0.88,0.868421052631579,0.8548387096774194,0.8741721854304636,0.8616298811544991,0.7222641164819655,0.9390916808149405,0.9551656950821942,0.8616031175014894,0.767402376910017,53,9,10,66,13.768115942028986,21.014492753623188,42.7536231884058,78.98550724637681
Australian Credit Approval,R3_F3,3,3,FrozenChi2Top75,Cost2,1.5960912052117264,11,37,0.03960289998212829,0.25320239999564365,0.855072463768116,0.8589743589743589,0.881578947368421,0.8225806451612904,0.8701298701298701,0.8520797962648556,0.7065628745762107,0.9410016977928692,0.9565832244416776,0.851569010290374,0.7877758913412564,51,11,9,67,14.492753623188406,21.014492753623188,40.57971014492754,73.18840579710145
Australian Credit Approval,R3_F3,3,3,FrozenChi2Top75,Cost5,3.990228013029316,11,37,0.03960289998212829,0.2500270999735221,0.8405797101449275,0.813953488372093,0.9210526315789473,0.7419354838709677,0.8641975308641975,0.8314940577249575,0.6805460018352462,0.9422750424448216,0.9593482915931164,0.8266568997360116,0.7877758913412564,46,16,6,70,15.942028985507246,20.28985507246377,33.333333333333336,55.072463768115945
Australian Credit Approval,R3_F4,3,4,AllFeatures,Unweighted,1.0,14,42,0.0,0.2770530999987386,0.8913043478260869,0.8933333333333333,0.9054054054054054,0.875,0.8993288590604027,0.8902027027027026,0.7813132857250352,0.9284206081081081,0.9092611680835676,0.8900728788867402,0.8074324324324325,56,8,7,67,10.869565217391305,15.942028985507246,31.159420289855074,56.52173913043478
Australian Credit Approval,R3_F4,3,4,AllFeatures,Balanced,0.7864077669902912,14,42,0.0,0.2644459999864921,0.8768115942028986,0.8904109589041096,0.8783783783783784,0.875,0.8843537414965986,0.8766891891891893,0.7526635602947612,0.9286317567567568,0.9016660108671208,0.8766875618377856,0.8053209459459459,56,8,9,65,12.318840579710145,18.840579710144926,38.405797101449274,71.01449275362319
Australian Credit Approval,R3_F4,3,4,AllFeatures,Cost2,1.5728155339805825,14,42,0.0,0.2691415000008419,0.8768115942028986,0.8701298701298701,0.9054054054054054,0.84375,0.8874172185430463,0.8745777027027026,0.7522591591553982,0.9282094594594594,0.9107264979757477,0.8740342160412319,0.7804054054054054,54,10,7,67,12.318840579710145,17.391304347826086,32.608695652173914,57.971014492753625
Australian Credit Approval,R3_F4,3,4,AllFeatures,Cost5,3.9320388349514563,14,42,0.0,0.2673132999916561,0.8840579710144928,0.8625,0.9324324324324325,0.828125,0.8961038961038961,0.8802787162162162,0.7683849878632619,0.9271537162162162,0.9139390704398032,0.8787323870827273,0.7732263513513513,53,11,5,69,11.594202898550725,15.217391304347826,26.08695652173913,44.20289855072464
Australian Credit Approval,R3_F4,3,4,FrozenChi2Top75,Unweighted,1.0,11,37,0.03924610000103712,0.2511433000327088,0.9057971014492754,0.9066666666666666,0.918918918918919,0.890625,0.912751677852349,0.9047719594594594,0.8104856973673661,0.9343327702702703,0.9357990946574605,0.9046613521988005,0.809543918918919,57,7,6,68,9.420289855072463,13.768115942028986,26.81159420289855,48.55072463768116
Australian Credit Approval,R3_F4,3,4,FrozenChi2Top75,Balanced,0.7864077669902912,11,37,0.03924610000103712,0.2530174000421539,0.8985507246376812,0.9054054054054054,0.9054054054054054,0.890625,0.9054054054054054,0.8980152027027026,0.7960304054054054,0.9339104729729729,0.9334488591949502,0.8979847934064302,0.809543918918919,57,7,7,67,10.144927536231885,15.217391304347826,30.434782608695652,55.79710144927536
Australian Credit Approval,R3_F4,3,4,FrozenChi2Top75,Cost2,1.5728155339805825,11,37,0.03924610000103712,0.2488199999788776,0.8913043478260869,0.8831168831168831,0.918918918918919,0.859375,0.9006622516556292,0.8891469594594594,0.7815183936434041,0.9355996621621623,0.9412667859426123,0.8886483815018997,0.8116554054054054,55,9,6,68,10.869565217391305,15.217391304347826,28.26086956521739,50.0
Australian Credit Approval,R3_F4,3,4,FrozenChi2Top75,Cost5,3.9320388349514563,11,37,0.03924610000103712,0.25518320000264794,0.8623188405797102,0.8395061728395061,0.918918918918919,0.796875,0.8774193548387097,0.8578969594594594,0.7249597817163093,0.9385557432432432,0.9436967634728942,0.8557239703978811,0.809543918918919,51,13,6,68,13.768115942028986,18.115942028985508,31.159420289855074,52.89855072463768
