dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp
German Credit,R3_F4,3,4,RFE,Top75,0.75,15,48,25.0,1.0024038000265136,0.34041480004088953,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7630268835048124,0.5839811521994227,0.5994428951029737,0.42991481358557365,112,19,40,29
German Credit,R3_F4,3,4,EqualConsensus,Top25,0.25,5,12,75.0,1.0024038000265136,0.3180906000197865,0.695,0.5869565217391305,0.391304347826087,0.8549618320610687,0.46956521739130436,0.6231330899435779,0.27817986405015005,0.7320500055315853,0.5781561668718503,0.5784032175834198,0.41774532581037727,112,19,42,27
German Credit,R3_F4,3,4,EqualConsensus,Top50,0.5,10,27,50.0,1.0024038000265136,0.44105849997140467,0.725,0.64,0.463768115942029,0.8625954198473282,0.5378151260504201,0.6631817678946786,0.35828711588679896,0.7564996127890253,0.5944087585447597,0.6324905158836921,0.43157428919128216,113,18,37,32
German Credit,R3_F4,3,4,EqualConsensus,Top75,0.75,15,48,25.0,1.0024038000265136,0.34869010001420975,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7630268835048124,0.5839811521994227,0.5994428951029737,0.42991481358557365,112,19,40,29
German Credit,R3_F5,3,5,Chi2,Top25,0.25,5,18,75.0,1.0424584000138566,0.2536538999993354,0.71,0.5434782608695652,0.4032258064516129,0.8478260869565217,0.46296296296296297,0.6255259467040672,0.27590502662240507,0.7453249181860683,0.586221369521632,0.5846925325705458,0.4616643291257597,117,21,37,25
German Credit,R3_F5,3,5,Chi2,Top50,0.5,10,35,50.0,1.0424584000138566,0.3649503000197001,0.73,0.5952380952380952,0.4032258064516129,0.8768115942028986,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.7573632538569425,0.6497678951065051,0.5946032813385645,0.39387564282374943,121,17,37,25
German Credit,R3_F5,3,5,Chi2,Top75,0.75,15,52,25.0,1.0424584000138566,0.3787517999880947,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7671809256661991,0.6637992616410326,0.6330650744586205,0.3931743805516596,127,11,35,27
German Credit,R3_F5,3,5,MI,Top25,0.25,5,10,75.0,1.0424584000138566,0.2959388000308536,0.7,0.5263157894736842,0.3225806451612903,0.8695652173913043,0.4,0.5960729312762973,0.22652551147355068,0.7263323983169706,0.5436351561744939,0.529627141332376,0.390135577372604,120,18,42,20
German Credit,R3_F5,3,5,MI,Top50,0.5,10,24,50.0,1.0424584000138566,0.3317992000374943,0.76,0.7058823529411765,0.3870967741935484,0.927536231884058,0.5,0.6573165030388032,0.38738800131781315,0.7736091631603552,0.6482423534922099,0.5992047090185105,0.4899485741000467,128,10,38,24
German Credit,R3_F5,3,5,MI,Top75,0.75,15,50,25.0,1.0424584000138566,0.41080320003675297,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7643758765778401,0.6470843279939673,0.6330650744586205,0.4132772323515661,127,11,35,27
German Credit,R3_F5,3,5,L1,Top25,0.25,5,12,75.0,1.0424584000138566,0.33917399996425956,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7470780738662928,0.5591529252448204,0.5577873203266256,0.4216923796166433,121,17,40,22
German Credit,R3_F5,3,5,L1,Top50,0.5,10,28,50.0,1.0424584000138566,0.33972370001720265,0.7,0.5263157894736842,0.3225806451612903,0.8695652173913043,0.4,0.5960729312762973,0.22652551147355068,0.7411173445535297,0.5980315903810035,0.529627141332376,0.4319775596072931,120,18,42,20
German Credit,R3_F5,3,5,L1,Top75,0.75,15,48,25.0,1.0424584000138566,0.3472089000279084,0.765,0.6829268292682927,0.45161290322580644,0.9057971014492754,0.5436893203883495,0.6787050023375409,0.40946011361832546,0.7611033193080879,0.6532743153955369,0.6395855366712317,0.40345956054230947,125,13,34,28
German Credit,R3_F5,3,5,RF,Top25,0.25,5,5,75.0,1.0424584000138566,0.2689968000049703,0.685,0.48148148148148145,0.20967741935483872,0.8985507246376812,0.29213483146067415,0.55411407199626,0.14647741434465733,0.6154745208041141,0.45928286087311615,0.4340573661412156,0.18419822346891068,124,14,49,13
German Credit,R3_F5,3,5,RF,Top50,0.5,10,17,50.0,1.0424584000138566,0.4008975999895483,0.73,0.6111111111111112,0.3548387096774194,0.8985507246376812,0.4489795918367347,0.6266947171575503,0.305035731834245,0.7564282374941561,0.6029605753824905,0.5646597025732799,0.4184198223468911,124,14,40,22
German Credit,R3_F5,3,5,RF,Top75,0.75,15,37,25.0,1.0424584000138566,0.34394089999841526,0.755,0.6857142857142857,0.3870967741935484,0.9202898550724637,0.4948453608247423,0.6536933146330061,0.37414880827107916,0.7497662459093034,0.6415128380711014,0.5968594761094096,0.40439457690509584,127,11,38,24
German Credit,R3_F5,3,5,RFE,Top25,0.25,5,13,75.0,1.0424584000138566,0.29002880002371967,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7104955586722768,0.5287717637010484,0.5577873203266256,0.375409069658719,121,17,40,22
German Credit,R3_F5,3,5,RFE,Top50,0.5,10,33,50.0,1.0424584000138566,0.3225527000031434,0.75,0.625,0.4838709677419355,0.8695652173913043,0.5454545454545454,0.6767180925666199,0.3827401178155846,0.7591164095371669,0.6337004982866841,0.6486581250966158,0.41725105189340816,120,18,32,30
German Credit,R3_F5,3,5,RFE,Top75,0.75,15,52,25.0,1.0424584000138566,0.3519543000147678,0.755,0.6511627906976745,0.45161290322580644,0.8913043478260869,0.5333333333333333,0.6714586255259467,0.38604743173685657,0.7653108929406265,0.6497829751071867,0.634448220250891,0.4294062646096306,123,15,34,28
German Credit,R3_F5,3,5,EqualConsensus,Top25,0.25,5,12,75.0,1.0424584000138566,0.29858010000316426,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7470780738662928,0.5591529252448204,0.5577873203266256,0.4216923796166433,121,17,40,22
German Credit,R3_F5,3,5,EqualConsensus,Top50,0.5,10,27,50.0,1.0424584000138566,0.32319249998545274,0.74,0.6190476190476191,0.41935483870967744,0.8840579710144928,0.5,0.6517064048620851,0.34452132713798034,0.7538569424964937,0.6416933080321445,0.6088792884018862,0.47942964001870036,122,16,36,26
German Credit,R3_F5,3,5,EqualConsensus,Top75,0.75,15,50,25.0,1.0424584000138566,0.4443727000034414,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7643758765778401,0.6470843279939673,0.6330650744586205,0.4132772323515661,127,11,35,27
German Credit,R4_F1,4,1,Chi2,Top25,0.25,5,18,75.0,1.0486997999832965,0.22000030003255233,0.77,0.6595744680851063,0.5081967213114754,0.8848920863309353,0.5740740740740741,0.6965444038212054,0.4268431848095061,0.7448991626371034,0.582501829222461,0.6705961951784787,0.4143177261469513,123,16,30,31
German Credit,R4_F1,4,1,Chi2,Top50,0.5,10,41,50.0,1.0486997999832965,0.389521999983117,0.76,0.6382978723404256,0.4918032786885246,0.8776978417266187,0.5555555555555556,0.6847505602075716,0.4012300324056954,0.8253331760820851,0.6601246823933749,0.6570043198176042,0.5083146597476118,122,17,31,30
German Credit,R4_F1,4,1,Chi2,Top75,0.75,15,53,25.0,1.0486997999832965,0.3856373999733478,0.78,0.660377358490566,0.5737704918032787,0.8705035971223022,0.6140350877192983,0.7221370444627904,0.4634754132984963,0.8285175138577663,0.6730756736344835,0.7067314037435909,0.5690529543578252,121,18,26,35
German Credit,R4_F1,4,1,MI,Top25,0.25,5,10,75.0,1.0486997999832965,0.3378965000156313,0.74,0.6046511627906976,0.4262295081967213,0.8776978417266187,0.5,0.65196367496167,0.34061051183876073,0.7361717183630145,0.5590494591392156,0.6116377354484109,0.38035145653968633,122,17,35,26
German Credit,R4_F1,4,1,MI,Top50,0.5,10,35,50.0,1.0486997999832965,0.3791190999909304,0.77,0.6744186046511628,0.47540983606557374,0.8992805755395683,0.5576923076923077,0.6873452058025711,0.41991447268596926,0.7944333058143649,0.6186798610495402,0.6538553593832668,0.4527656563273971,125,14,32,29
German Credit,R4_F1,4,1,MI,Top75,0.75,15,53,25.0,1.0486997999832965,0.41503649996593595,0.78,0.660377358490566,0.5737704918032787,0.8705035971223022,0.6140350877192983,0.7221370444627904,0.4634754132984963,0.8291072060384479,0.6731104287926577,0.7067314037435909,0.562684278806463,121,18,26,35
German Credit,R4_F1,4,1,L1,Top25,0.25,5,9,75.0,1.0486997999832965,0.38413959997706115,0.705,0.5217391304347826,0.39344262295081966,0.841726618705036,0.4485981308411215,0.6175846208279279,0.25728446266577665,0.7345205802571059,0.5656009604176037,0.5754746985496703,0.38035145653968633,117,22,37,24
German Credit,R4_F1,4,1,L1,Top50,0.5,10,24,50.0,1.0486997999832965,0.33966589998453856,0.75,0.6122448979591837,0.4918032786885246,0.8633093525179856,0.5454545454545454,0.6775563156032551,0.3801473122253193,0.7630616818020992,0.5897167819862509,0.6515967848990759,0.47470220544875574,120,19,31,30
German Credit,R4_F1,4,1,L1,Top75,0.75,15,47,25.0,1.0486997999832965,0.3631174999754876,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30
German Credit,R4_F1,4,1,RF,Top25,0.25,5,5,75.0,1.0486997999832965,0.2756111000198871,0.685,0.46875,0.2459016393442623,0.8776978417266187,0.3225806451612903,0.5617997405354405,0.15522416595637836,0.6677674254039391,0.4460028126772667,0.4645722098118832,0.2911899988206156,122,17,46,15
German Credit,R4_F1,4,1,RF,Top50,0.5,10,19,50.0,1.0486997999832965,0.3276674000080675,0.76,0.6382978723404256,0.4918032786885246,0.8776978417266187,0.5555555555555556,0.6847505602075716,0.4012300324056954,0.781578016275504,0.6223394204411068,0.6570043198176042,0.4511145182214884,122,17,31,30
German Credit,R4_F1,4,1,RF,Top75,0.75,15,38,25.0,1.0486997999832965,0.34563730005174875,0.81,0.7346938775510204,0.5901639344262295,0.9064748201438849,0.6545454545454545,0.7483193772850572,0.531650724603394,0.8273381294964028,0.6569219407650336,0.7314155770247336,0.5198726264889728,126,13,25,36
German Credit,R4_F1,4,1,RFE,Top25,0.25,5,22,75.0,1.0486997999832965,0.30153599998448044,0.72,0.5531914893617021,0.4262295081967213,0.8489208633093526,0.48148148148148145,0.637575185753037,0.2987774227904524,0.7850572001415261,0.5569566671037002,0.6015273244552415,0.46279042339898574,118,21,35,26
German Credit,R4_F1,4,1,RFE,Top50,0.5,10,33,50.0,1.0486997999832965,0.3182387000415474,0.75,0.6122448979591837,0.4918032786885246,0.8633093525179856,0.5454545454545454,0.6775563156032551,0.3801473122253193,0.776270786649369,0.5961863634580205,0.6515967848990759,0.4447458426701261,120,19,31,30
German Credit,R4_F1,4,1,RFE,Top75,0.75,15,47,25.0,1.0486997999832965,0.35707960004219785,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30
German Credit,R4_F1,4,1,EqualConsensus,Top25,0.25,5,13,75.0,1.0486997999832965,0.29389739996986464,0.74,0.5957446808510638,0.45901639344262296,0.8633093525179856,0.5185185185185185,0.6611628729803043,0.35000372759807385,0.7599363132444863,0.5246646715736145,0.6295022997718847,0.4367260290128553,120,19,33,28
German Credit,R4_F1,4,1,EqualConsensus,Top50,0.5,10,35,50.0,1.0486997999832965,0.32247640000423416,0.735,0.5869565217391305,0.4426229508196721,0.8633093525179856,0.5046728971962616,0.6529661516688289,0.334702054240233,0.788536384007548,0.6259613634140837,0.6181589868971665,0.46432362306875813,120,19,34,27
German Credit,R4_F1,4,1,EqualConsensus,Top75,0.75,15,47,25.0,1.0486997999832965,0.34409600001526996,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30
German Credit,R4_F2,4,2,Chi2,Top25,0.25,5,18,75.0,1.0015082000172697,0.2290250000078231,0.76,0.5681818181818182,0.46296296296296297,0.8698630136986302,0.5102040816326531,0.6664129883307965,0.35669899480692874,0.7480974124809742,0.6002121104932773,0.6345977924589796,0.4660071029934044,127,19,29,25
German Credit,R4_F2,4,2,Chi2,Top50,0.5,10,30,50.0,1.0015082000172697,0.3031924999668263,0.81,0.6818181818181818,0.5555555555555556,0.9041095890410958,0.6122448979591837,0.7298325722983257,0.492636111730301,0.7619228817858955,0.6362681874922256,0.7087193415046826,0.47133434804667684,132,14,24,30
German Credit,R4_F2,4,2,Chi2,Top75,0.75,15,52,25.0,1.0015082000172697,0.3427897000219673,0.76,0.5714285714285714,0.4444444444444444,0.8767123287671232,0.5,0.6605783866057838,0.35005574122816596,0.7631912734652461,0.6102275336350981,0.6242194517126963,0.4728564180618976,128,18,30,24
German Credit,R4_F2,4,2,MI,Top25,0.25,5,5,75.0,1.0015082000172697,0.25596119998954237,0.685,0.38461538461538464,0.2777777777777778,0.8356164383561644,0.3225806451612903,0.5566971080669711,0.12706296035763923,0.6203703703703705,0.3655141978534505,0.4817838491700991,0.2168949771689498,122,24,39,15
German Credit,R4_F2,4,2,MI,Top50,0.5,10,24,50.0,1.0015082000172697,0.3187498999759555,0.77,0.6,0.4444444444444444,0.8904109589041096,0.5106382978723404,0.667427701674277,0.37165555811971723,0.7546930492135973,0.6007834846170615,0.6290772639011698,0.4571283612379503,130,16,30,24
German Credit,R4_F2,4,2,MI,Top75,0.75,15,50,25.0,1.0015082000172697,0.3627711000153795,0.805,0.6923076923076923,0.5,0.9178082191780822,0.5806451612903226,0.7089041095890412,0.46817157876740895,0.7548198883815322,0.6214481184977063,0.6774246154289355,0.4383561643835616,134,12,27,27
German Credit,R4_F2,4,2,L1,Top25,0.25,5,13,75.0,1.0015082000172697,0.28537359996698797,0.73,0.5,0.3888888888888889,0.8561643835616438,0.4375,0.6225266362252664,0.26710414378073327,0.662861491628615,0.4892125445930872,0.5770206372648453,0.31709791983764585,125,21,33,21
German Credit,R4_F2,4,2,L1,Top50,0.5,10,33,50.0,1.0015082000172697,0.32535190001362935,0.755,0.5531914893617021,0.48148148148148145,0.8561643835616438,0.5148514851485149,0.6688229325215627,0.3535412547658556,0.7634449518011163,0.6258287193568877,0.6420492938933424,0.419583967529173,125,21,28,26
German Credit,R4_F2,4,2,L1,Top75,0.75,15,47,25.0,1.0015082000172697,0.3408828999963589,0.78,0.631578947368421,0.4444444444444444,0.9041095890410958,0.5217391304347826,0.6742770167427701,0.3944519569374095,0.7633181126331813,0.6241293845291211,0.6338978498293434,0.4797057331303907,132,14,30,24
German Credit,R4_F2,4,2,RF,Top25,0.25,5,5,75.0,1.0015082000172697,0.24690329999430105,0.685,0.38461538461538464,0.2777777777777778,0.8356164383561644,0.3225806451612903,0.5566971080669711,0.12706296035763923,0.6203703703703705,0.3655141978534505,0.4817838491700991,0.2168949771689498,122,24,39,15
German Credit,R4_F2,4,2,RF,Top50,0.5,10,19,50.0,1.0015082000172697,0.30410499998833984,0.78,0.631578947368421,0.4444444444444444,0.9041095890410958,0.5217391304347826,0.6742770167427701,0.3944519569374095,0.7355403348554034,0.5400207323785036,0.6338978498293434,0.38178589548452563,132,14,30,24
German Credit,R4_F2,4,2,RF,Top75,0.75,15,37,25.0,1.0015082000172697,0.3364692999748513,0.78,0.625,0.46296296296296297,0.8972602739726028,0.5319148936170213,0.6801116184677829,0.3998112822196958,0.7640791476407914,0.5765872508954607,0.6445139835467623,0.45636732623033993,131,15,29,25
German Credit,R4_F2,4,2,RFE,Top25,0.25,5,19,75.0,1.0015082000172697,0.2893681999994442,0.69,0.39473684210526316,0.2777777777777778,0.8424657534246576,0.32608695652173914,0.5601217656012176,0.13607731265526354,0.6881024860476915,0.40277915683066445,0.4837543434845652,0.354388635210553,123,23,39,15
German Credit,R4_F2,4,2,RFE,Top50,0.5,10,35,50.0,1.0015082000172697,0.32310290000168607,0.785,0.6170212765957447,0.5370370370370371,0.8767123287671232,0.5742574257425742,0.7068746829020802,0.4332274879963264,0.7720700152207002,0.6506018782997258,0.6861683404055717,0.4345509893455099,128,18,25,29
German Credit,R4_F2,4,2,RFE,Top75,0.75,15,49,25.0,1.0015082000172697,0.34779339999658987,0.775,0.6046511627906976,0.48148148148148145,0.8835616438356164,0.5360824742268041,0.6825215626585489,0.39448766476419095,0.7614155251141552,0.6002992306449254,0.6522411894799236,0.4743784880771182,129,17,28,26
German Credit,R4_F2,4,2,EqualConsensus,Top25,0.25,5,12,75.0,1.0015082000172697,0.2844162000110373,0.78,0.6041666666666666,0.5370370370370371,0.8698630136986302,0.5686274509803921,0.7034500253678336,0.42297883737785313,0.7617960426179605,0.6058469913908443,0.6834827397270687,0.4720953830542872,127,19,25,29
German Credit,R4_F2,4,2,EqualConsensus,Top50,0.5,10,26,50.0,1.0015082000172697,0.3232774999924004,0.77,0.6052631578947368,0.42592592592592593,0.8972602739726028,0.5,0.6615930999492643,0.36574366312828216,0.7521562658548959,0.587662443268932,0.6181960959018835,0.4393708777270421,131,15,31,23
German Credit,R4_F2,4,2,EqualConsensus,Top75,0.75,15,50,25.0,1.0015082000172697,0.34979810001095757,0.805,0.6923076923076923,0.5,0.9178082191780822,0.5806451612903226,0.7089041095890412,0.46817157876740895,0.7548198883815322,0.6214481184977063,0.6774246154289355,0.4383561643835616,134,12,27,27
German Credit,R4_F3,4,3,Chi2,Top25,0.25,5,16,75.0,1.0621722000068985,0.22897649998776615,0.685,0.4897959183673469,0.3870967741935484,0.8188405797101449,0.43243243243243246,0.6029686769518466,0.22145424137173567,0.6683029453015428,0.4956447500724079,0.563001373874498,0.3174380551659654,113,25,38,24
German Credit,R4_F3,4,3,Chi2,Top50,0.5,10,33,50.0,1.0621722000068985,0.32140109996544197,0.745,0.5964912280701754,0.5483870967741935,0.8333333333333334,0.5714285714285714,0.6908602150537635,0.39108877035153833,0.7536231884057971,0.5792797195255353,0.676009798236555,0.4441327723235156,115,23,28,34
German Credit,R4_F3,4,3,Chi2,Top75,0.75,15,52,25.0,1.0621722000068985,0.3580538000096567,0.77,0.6538461538461539,0.5483870967741935,0.8695652173913043,0.5964912280701754,0.7089761570827489,0.44068634386771544,0.7843618513323983,0.6432761972976861,0.6905493067269257,0.4899485741000467,120,18,28,34
German Credit,R4_F3,4,3,MI,Top25,0.25,5,8,75.0,1.0621722000068985,0.2928954000235535,0.72,0.56,0.45161290322580644,0.8405797101449275,0.5,0.646096306685367,0.3120857859471409,0.7251051893408135,0.5230850274693801,0.6161303784843412,0.386161757830762,116,22,34,28
German Credit,R4_F3,4,3,MI,Top50,0.5,10,22,50.0,1.0621722000068985,0.31235510000260547,0.725,0.5660377358490566,0.4838709677419355,0.8333333333333334,0.5217391304347826,0.6586021505376345,0.3324128877731417,0.7592332865825152,0.5604185492261109,0.6350006350009525,0.42870500233754094,115,23,32,30
German Credit,R4_F3,4,3,MI,Top75,0.75,15,50,25.0,1.0621722000068985,0.354246000002604,0.765,0.631578947368421,0.5806451612903226,0.8478260869565217,0.6050420168067226,0.7142356241234222,0.4389869663529515,0.7791023842917251,0.6070515721683134,0.701631039084655,0.48340345956054237,117,21,26,36
German Credit,R4_F3,4,3,L1,Top25,0.25,5,13,75.0,1.0621722000068985,0.2691954000038095,0.725,0.5686274509803921,0.46774193548387094,0.8405797101449275,0.5132743362831859,0.6541608228143992,0.32716073936823115,0.6699392239364189,0.5009032965728062,0.6270361875933953,0.3438522674146797,116,22,33,29
German Credit,R4_F3,4,3,L1,Top50,0.5,10,28,50.0,1.0621722000068985,0.32168900000397116,0.745,0.5932203389830508,0.5645161290322581,0.8260869565217391,0.5785123966942148,0.6953015427769986,0.39612795822631774,0.7585320243104254,0.594227689910794,0.6828904823906184,0.49555867227676487,114,24,27,35
German Credit,R4_F3,4,3,L1,Top75,0.75,15,49,25.0,1.0621722000068985,0.3452751999720931,0.735,0.5918367346938775,0.46774193548387094,0.855072463768116,0.5225225225225225,0.6614071996259935,0.3471376927745368,0.7759467040673211,0.6103788148006583,0.6324185711867265,0.46493688639551195,118,20,33,29
German Credit,R4_F3,4,3,RF,Top25,0.25,5,5,75.0,1.0621722000068985,0.258734299975913,0.685,0.48717948717948717,0.3064516129032258,0.855072463768116,0.37623762376237624,0.5807620383356709,0.1885503806728757,0.6266947171575503,0.4461738754474578,0.5118968017783215,0.22159887798036465,118,20,43,19
German Credit,R4_F3,4,3,RF,Top50,0.5,10,21,50.0,1.0621722000068985,0.31941029999870807,0.735,0.5882352941176471,0.4838709677419355,0.8478260869565217,0.5309734513274337,0.6658485273492286,0.3519644345439879,0.7395979429640019,0.5500917033556582,0.640498578587424,0.394109396914446,117,21,32,30
German Credit,R4_F3,4,3,RF,Top75,0.75,15,42,25.0,1.0621722000068985,0.3485198999987915,0.735,0.5789473684210527,0.532258064516129,0.8260869565217391,0.5546218487394958,0.6791725105189341,0.3671396723508317,0.7543244506778869,0.5780254445403119,0.6630923348978485,0.4457690509583918,114,24,29,33
German Credit,R4_F3,4,3,RFE,Top25,0.25,5,17,75.0,1.0621722000068985,0.280661600001622,0.74,0.5925925925925926,0.5161290322580645,0.8405797101449275,0.5517241379310345,0.678354371201496,0.3716001096998098,0.683496961196821,0.5279731803258682,0.6586710805347885,0.40112201963534366,116,22,30,32
German Credit,R4_F3,4,3,RFE,Top50,0.5,10,35,50.0,1.0621722000068985,0.3209806999657303,0.765,0.6363636363636364,0.5645161290322581,0.855072463768116,0.5982905982905983,0.7097942964001871,0.43460399560667223,0.761570827489481,0.6342997311012509,0.6947677290206077,0.45511921458625526,118,20,27,35
German Credit,R4_F3,4,3,RFE,Top75,0.75,15,49,25.0,1.0621722000068985,0.345007500029169,0.735,0.5918367346938775,0.46774193548387094,0.855072463768116,0.5225225225225225,0.6614071996259935,0.3471376927745368,0.7759467040673211,0.6103788148006583,0.6324185711867265,0.46493688639551195,118,20,33,29
German Credit,R4_F3,4,3,EqualConsensus,Top25,0.25,5,16,75.0,1.0621722000068985,0.29421259998343885,0.69,0.5,0.46774193548387094,0.7898550724637681,0.48333333333333334,0.6287985039738195,0.26255363371611756,0.730481533426835,0.542051601317536,0.607822622436806,0.4537166900420757,109,29,33,29
German Credit,R4_F3,4,3,EqualConsensus,Top50,0.5,10,29,50.0,1.0621722000068985,0.319827199971769,0.755,0.6226415094339622,0.532258064516129,0.855072463768116,0.5739130434782609,0.6936652641421225,0.4059013670155459,0.7656615240766714,0.5775830972019967,0.674625240104649,0.44062646096306685,118,20,29,33
German Credit,R4_F3,4,3,EqualConsensus,Top75,0.75,15,49,25.0,1.0621722000068985,0.34438399999635294,0.735,0.5918367346938775,0.46774193548387094,0.855072463768116,0.5225225225225225,0.6614071996259935,0.3471376927745368,0.7759467040673211,0.6103788148006583,0.6324185711867265,0.46493688639551195,118,20,33,29
German Credit,R4_F4,4,4,Chi2,Top25,0.25,5,16,75.0,1.0148102000239305,0.22176400001626462,0.69,0.5263157894736842,0.46153846153846156,0.8,0.4918032786885246,0.6307692307692307,0.2713649050551524,0.7458689458689459,0.5907262120417812,0.6076436202502,0.42905982905982903,108,27,35,30
German Credit,R4_F4,4,4,Chi2,Top50,0.5,10,35,50.0,1.0148102000239305,0.31529820000287145,0.785,0.7115384615384616,0.5692307692307692,0.8888888888888888,0.6324786324786325,0.729059829059829,0.4891814285801341,0.7841595441595443,0.662224720826783,0.7113247542317827,0.48945868945868953,120,15,28,37
German Credit,R4_F4,4,4,Chi2,Top75,0.75,15,52,25.0,1.0148102000239305,0.36716700001852587,0.765,0.6607142857142857,0.5692307692307692,0.8592592592592593,0.6115702479338843,0.7142450142450143,0.4469809588447313,0.7997720797720799,0.6884618131181103,0.6993688648465909,0.4592592592592593,116,19,28,37
German Credit,R4_F4,4,4,MI,Top25,0.25,5,12,75.0,1.0148102000239305,0.3065657000406645,0.74,0.6326530612244898,0.47692307692307695,0.8666666666666667,0.543859649122807,0.6717948717948719,0.374177130595336,0.7603418803418805,0.6099099622635985,0.6429100507328637,0.38290598290598293,117,18,34,31
German Credit,R4_F4,4,4,MI,Top50,0.5,10,32,50.0,1.0148102000239305,0.31487850000848994,0.76,0.6666666666666666,0.5230769230769231,0.8740740740740741,0.5862068965517241,0.6985754985754986,0.42677699151092896,0.7871225071225071,0.6427223290623373,0.6761715590055362,0.49287749287749294,118,17,31,34
German Credit,R4_F4,4,4,MI,Top75,0.75,15,53,25.0,1.0148102000239305,0.34713220002595335,0.755,0.6538461538461539,0.5230769230769231,0.8666666666666667,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.7914529914529914,0.6655686011959087,0.6733003292241385,0.486039886039886,117,18,31,34
German Credit,R4_F4,4,4,L1,Top25,0.25,5,9,75.0,1.0148102000239305,0.3013541999971494,0.7,0.5471698113207547,0.4461538461538462,0.8222222222222222,0.4915254237288136,0.6341880341880342,0.28482017354341693,0.7377777777777778,0.6022866496803938,0.6056712035730334,0.3783475783475783,111,24,36,29
German Credit,R4_F4,4,4,L1,Top50,0.5,10,33,50.0,1.0148102000239305,0.3321968000382185,0.75,0.631578947368421,0.5538461538461539,0.8444444444444444,0.5901639344262295,0.6991452991452991,0.413255051489219,0.7528205128205128,0.6410583102119266,0.6838803314120883,0.42165242165242167,114,21,29,36
German Credit,R4_F4,4,4,L1,Top75,0.75,15,45,25.0,1.0148102000239305,0.35123299999395385,0.75,0.6271186440677966,0.5692307692307692,0.837037037037037,0.5967741935483871,0.7031339031339031,0.4172539046352627,0.7841595441595443,0.6720743718148396,0.6902660620856543,0.4358974358974359,113,22,28,37
German Credit,R4_F4,4,4,RF,Top25,0.25,5,5,75.0,1.0148102000239305,0.2645534999901429,0.7,0.5641025641025641,0.3384615384615385,0.8740740740740741,0.4230769230769231,0.6062678062678063,0.25125229190357656,0.6665527065527067,0.5300386645516779,0.5439121765877796,0.2518518518518519,118,17,43,22
German Credit,R4_F4,4,4,RF,Top50,0.5,10,21,50.0,1.0148102000239305,0.3217070999671705,0.74,0.6181818181818182,0.5230769230769231,0.8444444444444444,0.5666666666666667,0.6837606837606838,0.38551458266721855,0.7554415954415954,0.643504351948723,0.6646122190491247,0.41652421652421656,114,21,31,34
German Credit,R4_F4,4,4,RF,Top75,0.75,15,38,25.0,1.0148102000239305,0.35232730000279844,0.745,0.6166666666666667,0.5692307692307692,0.8296296296296296,0.592,0.6994301994301995,0.40766632539185715,0.7943019943019943,0.7012961420814356,0.6872050001642248,0.4461538461538462,112,23,28,37
German Credit,R4_F4,4,4,RFE,Top25,0.25,5,18,75.0,1.0148102000239305,0.3488676000270061,0.68,0.5087719298245614,0.4461538461538462,0.7925925925925926,0.47540983606557374,0.6193732193732194,0.2477165473161413,0.6894017094017094,0.5097556057060431,0.594658081268752,0.31965811965811974,107,28,36,29
German Credit,R4_F4,4,4,RFE,Top50,0.5,10,35,50.0,1.0148102000239305,0.3366122999577783,0.755,0.6428571428571429,0.5538461538461539,0.8518518518518519,0.5950413223140496,0.7028490028490029,0.4232053759274584,0.7772079772079773,0.6730685896488077,0.6868732574462859,0.42735042735042733,115,20,29,36
