source_feature,group_score,transformed_columns,source_rank,source_normalized_score,selector,run_id,repeat,fold
age,0.3416666666666667,1.0,15.5,0.23684210526315785,RFE,R2_F4,2,4
personal_status_sex,0.3416666666666667,4.0,15.5,0.23684210526315785,RFE,R2_F4,2,4
number_credits,0.2416666666666667,1.0,17.5,0.13157894736842102,RFE,R2_F4,2,4
people_liable,0.2416666666666667,1.0,17.5,0.13157894736842102,RFE,R2_F4,2,4
job,0.19166666666666665,4.0,19.0,0.052631578947368474,RFE,R2_F4,2,4
present_residence,0.04166666666666663,1.0,20.0,0.0,RFE,R2_F4,2,4
age,0.42105263157894746,,13.0,0.368421052631579,EqualConsensus,R2_F4,2,4
amount,0.9052631578947368,,1.0,1.0,EqualConsensus,R2_F4,2,4
credit_history,0.6842105263157894,,4.0,0.8421052631578947,EqualConsensus,R2_F4,2,4
duration,0.7894736842105263,,3.0,0.8947368421052632,EqualConsensus,R2_F4,2,4
employment_duration,0.531578947368421,,9.0,0.5789473684210527,EqualConsensus,R2_F4,2,4
foreign_worker,0.5473684210526317,,8.0,0.631578947368421,EqualConsensus,R2_F4,2,4
housing,0.4578947368421053,,11.0,0.4736842105263158,EqualConsensus,R2_F4,2,4
installment_rate,0.6526315789473685,,6.0,0.736842105263158,EqualConsensus,R2_F4,2,4
job,0.11578947368421053,,20.0,0.0,EqualConsensus,R2_F4,2,4
number_credits,0.24210526315789474,,19.0,0.052631578947368474,EqualConsensus,R2_F4,2,4
other_debtors,0.43157894736842106,,12.0,0.42105263157894735,EqualConsensus,R2_F4,2,4
other_installment_plans,0.6736842105263159,,5.0,0.7894736842105263,EqualConsensus,R2_F4,2,4
people_liable,0.2894736842105263,,17.0,0.1578947368421053,EqualConsensus,R2_F4,2,4
personal_status_sex,0.3,,16.0,0.21052631578947367,EqualConsensus,R2_F4,2,4
present_residence,0.27368421052631586,,18.0,0.10526315789473684,EqualConsensus,R2_F4,2,4
property,0.47368421052631576,,10.0,0.5263157894736843,EqualConsensus,R2_F4,2,4
purpose,0.3894736842105263,,14.0,0.3157894736842105,EqualConsensus,R2_F4,2,4
savings,0.6105263157894736,,7.0,0.6842105263157895,EqualConsensus,R2_F4,2,4
status,0.8947368421052632,,2.0,0.9473684210526316,EqualConsensus,R2_F4,2,4
telephone,0.3157894736842105,,15.0,0.26315789473684215,EqualConsensus,R2_F4,2,4
status,0.8583333333333334,4.0,1.0,1.0,Chi2,R2_F5,2,5
housing,0.7000000000000001,3.0,2.0,0.9473684210526316,Chi2,R2_F5,2,5
duration,0.7,1.0,3.0,0.8947368421052632,Chi2,R2_F5,2,5
credit_history,0.6833333333333333,5.0,4.0,0.8421052631578947,Chi2,R2_F5,2,5
savings,0.6166666666666666,5.0,5.0,0.7894736842105263,Chi2,R2_F5,2,5
amount,0.5833333333333333,1.0,6.0,0.736842105263158,Chi2,R2_F5,2,5
employment_duration,0.5366666666666666,5.0,7.0,0.6842105263157895,Chi2,R2_F5,2,5
personal_status_sex,0.5208333333333334,4.0,8.0,0.631578947368421,Chi2,R2_F5,2,5
purpose,0.485,10.0,9.0,0.5789473684210527,Chi2,R2_F5,2,5
property,0.475,4.0,10.0,0.5263157894736843,Chi2,R2_F5,2,5
other_installment_plans,0.47222222222222215,3.0,11.0,0.4736842105263158,Chi2,R2_F5,2,5
foreign_worker,0.4666666666666667,2.0,12.0,0.42105263157894735,Chi2,R2_F5,2,5
other_debtors,0.35555555555555557,3.0,13.0,0.368421052631579,Chi2,R2_F5,2,5
age,0.35,1.0,14.0,0.3157894736842105,Chi2,R2_F5,2,5
installment_rate,0.2833333333333333,1.0,15.0,0.26315789473684215,Chi2,R2_F5,2,5
number_credits,0.2666666666666667,1.0,16.0,0.21052631578947367,Chi2,R2_F5,2,5
people_liable,0.23333333333333328,1.0,17.0,0.1578947368421053,Chi2,R2_F5,2,5
telephone,0.175,2.0,18.0,0.10526315789473684,Chi2,R2_F5,2,5
job,0.17083333333333336,4.0,19.0,0.052631578947368474,Chi2,R2_F5,2,5
present_residence,0.08333333333333337,1.0,20.0,0.0,Chi2,R2_F5,2,5
installment_rate,0.9666666666666667,1.0,1.0,1.0,MI,R2_F5,2,5
amount,0.95,1.0,2.0,0.9473684210526316,MI,R2_F5,2,5
duration,0.9166666666666666,1.0,3.0,0.8947368421052632,MI,R2_F5,2,5
status,0.8166666666666667,4.0,4.0,0.8421052631578947,MI,R2_F5,2,5
housing,0.7111111111111111,3.0,5.0,0.7894736842105263,MI,R2_F5,2,5
foreign_worker,0.675,2.0,6.0,0.736842105263158,MI,R2_F5,2,5
credit_history,0.6466666666666667,5.0,7.0,0.6842105263157895,MI,R2_F5,2,5
savings,0.6066666666666667,5.0,8.0,0.631578947368421,MI,R2_F5,2,5
personal_status_sex,0.5,4.0,9.0,0.5789473684210527,MI,R2_F5,2,5
other_installment_plans,0.4888888888888889,3.0,10.0,0.5263157894736843,MI,R2_F5,2,5
employment_duration,0.4766666666666667,5.0,11.0,0.4736842105263158,MI,R2_F5,2,5
property,0.4708333333333333,4.0,12.0,0.42105263157894735,MI,R2_F5,2,5
purpose,0.4533333333333333,10.0,13.0,0.368421052631579,MI,R2_F5,2,5
other_debtors,0.3333333333333333,3.0,14.0,0.3157894736842105,MI,R2_F5,2,5
telephone,0.2416666666666667,2.0,15.0,0.26315789473684215,MI,R2_F5,2,5
job,0.2,4.0,16.0,0.21052631578947367,MI,R2_F5,2,5
age,0.025000000000000022,1.0,18.5,0.07894736842105265,MI,R2_F5,2,5
number_credits,0.025000000000000022,1.0,18.5,0.07894736842105265,MI,R2_F5,2,5
people_liable,0.025000000000000022,1.0,18.5,0.07894736842105265,MI,R2_F5,2,5
present_residence,0.025000000000000022,1.0,18.5,0.07894736842105265,MI,R2_F5,2,5
status,0.7708333333333333,4.0,1.0,1.0,L1,R2_F5,2,5
duration,0.7,1.0,2.0,0.9473684210526316,L1,R2_F5,2,5
credit_history,0.6783333333333333,5.0,3.0,0.8947368421052632,L1,R2_F5,2,5
amount,0.6666666666666667,1.0,4.0,0.8421052631578947,L1,R2_F5,2,5
installment_rate,0.65,1.0,5.0,0.7894736842105263,L1,R2_F5,2,5
number_credits,0.5666666666666667,1.0,6.0,0.736842105263158,L1,R2_F5,2,5
foreign_worker,0.5625,2.0,7.0,0.6842105263157895,L1,R2_F5,2,5
savings,0.5616666666666666,5.0,8.0,0.631578947368421,L1,R2_F5,2,5
people_liable,0.55,1.0,9.0,0.5789473684210527,L1,R2_F5,2,5
other_debtors,0.5416666666666666,3.0,10.0,0.5263157894736843,L1,R2_F5,2,5
personal_status_sex,0.4979166666666667,4.0,11.0,0.4736842105263158,L1,R2_F5,2,5
purpose,0.4758333333333333,10.0,12.0,0.42105263157894735,L1,R2_F5,2,5
employment_duration,0.44666666666666666,5.0,13.0,0.368421052631579,L1,R2_F5,2,5
age,0.4,1.0,14.0,0.3157894736842105,L1,R2_F5,2,5
telephone,0.37916666666666665,2.0,15.0,0.26315789473684215,L1,R2_F5,2,5
property,0.3770833333333333,4.0,16.0,0.21052631578947367,L1,R2_F5,2,5
present_residence,0.3666666666666667,1.0,17.0,0.1578947368421053,L1,R2_F5,2,5
other_installment_plans,0.3611111111111111,3.0,18.0,0.10526315789473684,L1,R2_F5,2,5
housing,0.3444444444444444,3.0,19.0,0.052631578947368474,L1,R2_F5,2,5
job,0.3,4.0,20.0,0.0,L1,R2_F5,2,5
amount,1.0,1.0,1.0,1.0,RF,R2_F5,2,5
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R2_F5,2,5
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R2_F5,2,5
installment_rate,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R2_F5,2,5
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R2_F5,2,5
number_credits,0.8666666666666667,1.0,6.0,0.736842105263158,RF,R2_F5,2,5
status,0.7291666666666666,4.0,7.0,0.6842105263157895,RF,R2_F5,2,5
property,0.5666666666666667,4.0,8.5,0.6052631578947368,RF,R2_F5,2,5
telephone,0.5666666666666667,2.0,8.5,0.6052631578947368,RF,R2_F5,2,5
employment_duration,0.5633333333333334,5.0,10.0,0.5263157894736843,RF,R2_F5,2,5
credit_history,0.54,5.0,11.0,0.4736842105263158,RF,R2_F5,2,5
personal_status_sex,0.4916666666666667,4.0,12.0,0.42105263157894735,RF,R2_F5,2,5
other_installment_plans,0.48333333333333334,3.0,13.0,0.368421052631579,RF,R2_F5,2,5
housing,0.4777777777777777,3.0,14.0,0.3157894736842105,RF,R2_F5,2,5
job,0.43333333333333335,4.0,15.5,0.23684210526315785,RF,R2_F5,2,5
people_liable,0.43333333333333335,1.0,15.5,0.23684210526315785,RF,R2_F5,2,5
savings,0.4133333333333333,5.0,17.0,0.1578947368421053,RF,R2_F5,2,5
purpose,0.315,10.0,18.0,0.10526315789473684,RF,R2_F5,2,5
other_debtors,0.21666666666666667,3.0,19.0,0.052631578947368474,RF,R2_F5,2,5
foreign_worker,0.07500000000000001,2.0,20.0,0.0,RF,R2_F5,2,5
foreign_worker,0.8416666666666667,2.0,1.0,1.0,RFE,R2_F5,2,5
status,0.83125,4.0,2.0,0.9473684210526316,RFE,R2_F5,2,5
duration,0.7416666666666667,1.0,3.0,0.8947368421052632,RFE,R2_F5,2,5
credit_history,0.7016666666666667,5.0,4.0,0.8421052631578947,RFE,R2_F5,2,5
amount,0.6416666666666666,1.0,5.0,0.7894736842105263,RFE,R2_F5,2,5
housing,0.6083333333333333,3.0,6.0,0.736842105263158,RFE,R2_F5,2,5
savings,0.6016666666666667,5.0,7.0,0.6842105263157895,RFE,R2_F5,2,5
purpose,0.5516666666666666,10.0,8.0,0.631578947368421,RFE,R2_F5,2,5
installment_rate,0.5416666666666667,1.0,9.0,0.5789473684210527,RFE,R2_F5,2,5
other_debtors,0.5083333333333334,3.0,10.0,0.5263157894736843,RFE,R2_F5,2,5
personal_status_sex,0.4666666666666667,4.0,11.0,0.4736842105263158,RFE,R2_F5,2,5
employment_duration,0.40166666666666667,5.0,12.0,0.42105263157894735,RFE,R2_F5,2,5
number_credits,0.3416666666666667,1.0,13.0,0.368421052631579,RFE,R2_F5,2,5
property,0.2916666666666667,4.0,14.5,0.2894736842105263,RFE,R2_F5,2,5
telephone,0.2916666666666667,2.0,14.5,0.2894736842105263,RFE,R2_F5,2,5
other_installment_plans,0.27499999999999997,3.0,16.0,0.21052631578947367,RFE,R2_F5,2,5
people_liable,0.2416666666666667,1.0,17.0,0.1578947368421053,RFE,R2_F5,2,5
job,0.24166666666666664,4.0,18.0,0.10526315789473684,RFE,R2_F5,2,5
age,0.14166666666666672,1.0,19.0,0.052631578947368474,RFE,R2_F5,2,5
present_residence,0.04166666666666663,1.0,20.0,0.0,RFE,R2_F5,2,5
age,0.3315789473684211,,16.0,0.21052631578947367,EqualConsensus,R2_F5,2,5
amount,0.8631578947368421,,3.0,0.8947368421052632,EqualConsensus,R2_F5,2,5
credit_history,0.7473684210526316,,4.0,0.8421052631578947,EqualConsensus,R2_F5,2,5
duration,0.9157894736842105,,1.0,1.0,EqualConsensus,R2_F5,2,5
employment_duration,0.4947368421052632,,10.0,0.5263157894736843,EqualConsensus,R2_F5,2,5
foreign_worker,0.5684210526315789,,8.0,0.631578947368421,EqualConsensus,R2_F5,2,5
housing,0.568421052631579,,7.0,0.6842105263157895,EqualConsensus,R2_F5,2,5
installment_rate,0.6947368421052631,,5.0,0.7894736842105263,EqualConsensus,R2_F5,2,5
job,0.12105263157894737,,20.0,0.0,EqualConsensus,R2_F5,2,5
number_credits,0.42631578947368426,,11.0,0.4736842105263158,EqualConsensus,R2_F5,2,5
other_debtors,0.3578947368421054,,14.0,0.3157894736842105,EqualConsensus,R2_F5,2,5
other_installment_plans,0.3368421052631579,,15.0,0.26315789473684215,EqualConsensus,R2_F5,2,5
people_liable,0.24210526315789477,,18.0,0.10526315789473684,EqualConsensus,R2_F5,2,5
personal_status_sex,0.5157894736842106,,9.0,0.5789473684210527,EqualConsensus,R2_F5,2,5
present_residence,0.20526315789473687,,19.0,0.052631578947368474,EqualConsensus,R2_F5,2,5
property,0.41052631578947363,,13.0,0.368421052631579,EqualConsensus,R2_F5,2,5
purpose,0.42105263157894746,,12.0,0.42105263157894735,EqualConsensus,R2_F5,2,5
savings,0.5789473684210525,,6.0,0.736842105263158,EqualConsensus,R2_F5,2,5
status,0.8947368421052632,,2.0,0.9473684210526316,EqualConsensus,R2_F5,2,5
telephone,0.30526315789473685,,17.0,0.1578947368421053,EqualConsensus,R2_F5,2,5
status,0.7708333333333333,4.0,1.0,1.0,Chi2,R3_F1,3,1
housing,0.7611111111111111,3.0,2.0,0.9473684210526316,Chi2,R3_F1,3,1
savings,0.7066666666666667,5.0,3.0,0.8947368421052632,Chi2,R3_F1,3,1
other_installment_plans,0.6555555555555556,3.0,4.0,0.8421052631578947,Chi2,R3_F1,3,1
duration,0.6333333333333333,1.0,5.0,0.7894736842105263,Chi2,R3_F1,3,1
credit_history,0.5900000000000001,5.0,6.0,0.736842105263158,Chi2,R3_F1,3,1
amount,0.5833333333333333,1.0,7.0,0.6842105263157895,Chi2,R3_F1,3,1
purpose,0.4866666666666667,10.0,8.0,0.631578947368421,Chi2,R3_F1,3,1
property,0.4833333333333333,4.0,9.0,0.5789473684210527,Chi2,R3_F1,3,1
foreign_worker,0.45833333333333337,2.0,10.0,0.5263157894736843,Chi2,R3_F1,3,1
personal_status_sex,0.42916666666666664,4.0,11.0,0.4736842105263158,Chi2,R3_F1,3,1
installment_rate,0.41666666666666663,1.0,12.0,0.42105263157894735,Chi2,R3_F1,3,1
age,0.4,1.0,13.0,0.368421052631579,Chi2,R3_F1,3,1
employment_duration,0.38666666666666666,5.0,14.0,0.3157894736842105,Chi2,R3_F1,3,1
other_debtors,0.3833333333333333,3.0,15.0,0.26315789473684215,Chi2,R3_F1,3,1
job,0.30000000000000004,4.0,16.0,0.21052631578947367,Chi2,R3_F1,3,1
telephone,0.27499999999999997,2.0,17.0,0.1578947368421053,Chi2,R3_F1,3,1
people_liable,0.21666666666666667,1.0,18.0,0.10526315789473684,Chi2,R3_F1,3,1
number_credits,0.1166666666666667,1.0,19.0,0.052631578947368474,Chi2,R3_F1,3,1
present_residence,0.050000000000000044,1.0,20.0,0.0,Chi2,R3_F1,3,1
duration,0.9666666666666667,1.0,1.0,1.0,MI,R3_F1,3,1
amount,0.95,1.0,2.0,0.9473684210526316,MI,R3_F1,3,1
housing,0.7611111111111111,3.0,3.0,0.8947368421052632,MI,R3_F1,3,1
status,0.7583333333333333,4.0,4.0,0.8421052631578947,MI,R3_F1,3,1
foreign_worker,0.7083333333333333,2.0,5.0,0.7894736842105263,MI,R3_F1,3,1
savings,0.6900000000000001,5.0,6.0,0.736842105263158,MI,R3_F1,3,1
other_installment_plans,0.6777777777777777,3.0,7.0,0.6842105263157895,MI,R3_F1,3,1
credit_history,0.5599999999999999,5.0,8.0,0.631578947368421,MI,R3_F1,3,1
property,0.5083333333333333,4.0,9.0,0.5789473684210527,MI,R3_F1,3,1
purpose,0.45,10.0,10.0,0.5263157894736843,MI,R3_F1,3,1
personal_status_sex,0.43333333333333335,4.0,11.0,0.4736842105263158,MI,R3_F1,3,1
other_debtors,0.3888888888888889,3.0,12.0,0.42105263157894735,MI,R3_F1,3,1
employment_duration,0.3833333333333333,5.0,13.0,0.368421052631579,MI,R3_F1,3,1
telephone,0.375,2.0,14.0,0.3157894736842105,MI,R3_F1,3,1
job,0.325,4.0,15.0,0.26315789473684215,MI,R3_F1,3,1
age,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F1,3,1
installment_rate,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F1,3,1
number_credits,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F1,3,1
people_liable,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F1,3,1
present_residence,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F1,3,1
installment_rate,0.7,1.0,1.0,1.0,L1,R3_F1,3,1
duration,0.6833333333333333,1.0,2.0,0.9473684210526316,L1,R3_F1,3,1
foreign_worker,0.6583333333333333,2.0,3.0,0.8947368421052632,L1,R3_F1,3,1
amount,0.65,1.0,4.0,0.8421052631578947,L1,R3_F1,3,1
age,0.6333333333333333,1.0,5.0,0.7894736842105263,L1,R3_F1,3,1
status,0.6166666666666667,4.0,6.0,0.736842105263158,L1,R3_F1,3,1
savings,0.61,5.0,7.0,0.6842105263157895,L1,R3_F1,3,1
credit_history,0.6066666666666667,5.0,8.0,0.631578947368421,L1,R3_F1,3,1
number_credits,0.6,1.0,9.0,0.5789473684210527,L1,R3_F1,3,1
purpose,0.5633333333333332,10.0,10.0,0.5263157894736843,L1,R3_F1,3,1
other_debtors,0.5555555555555555,3.0,11.0,0.4736842105263158,L1,R3_F1,3,1
property,0.475,4.0,12.0,0.42105263157894735,L1,R3_F1,3,1
telephone,0.4583333333333333,2.0,13.0,0.368421052631579,L1,R3_F1,3,1
employment_duration,0.45,5.0,14.0,0.3157894736842105,L1,R3_F1,3,1
people_liable,0.4,1.0,15.0,0.26315789473684215,L1,R3_F1,3,1
personal_status_sex,0.3958333333333333,4.0,16.0,0.21052631578947367,L1,R3_F1,3,1
other_installment_plans,0.37777777777777777,3.0,17.0,0.1578947368421053,L1,R3_F1,3,1
present_residence,0.3666666666666667,1.0,18.0,0.10526315789473684,L1,R3_F1,3,1
housing,0.3277777777777778,3.0,19.0,0.052631578947368474,L1,R3_F1,3,1
job,0.1333333333333333,4.0,20.0,0.0,L1,R3_F1,3,1
amount,1.0,1.0,1.0,1.0,RF,R3_F1,3,1
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R3_F1,3,1
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R3_F1,3,1
installment_rate,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R3_F1,3,1
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R3_F1,3,1
number_credits,0.85,1.0,6.0,0.736842105263158,RF,R3_F1,3,1
status,0.7291666666666666,4.0,7.0,0.6842105263157895,RF,R3_F1,3,1
property,0.6708333333333334,4.0,8.0,0.631578947368421,RF,R3_F1,3,1
employment_duration,0.55,5.0,9.5,0.5526315789473684,RF,R3_F1,3,1
telephone,0.55,2.0,9.5,0.5526315789473684,RF,R3_F1,3,1
other_installment_plans,0.5277777777777778,3.0,11.0,0.4736842105263158,RF,R3_F1,3,1
housing,0.48888888888888893,3.0,12.0,0.42105263157894735,RF,R3_F1,3,1
credit_history,0.47333333333333333,5.0,13.0,0.368421052631579,RF,R3_F1,3,1
job,0.4458333333333333,4.0,14.5,0.2894736842105263,RF,R3_F1,3,1
personal_status_sex,0.4458333333333333,4.0,14.5,0.2894736842105263,RF,R3_F1,3,1
people_liable,0.43333333333333335,1.0,16.0,0.21052631578947367,RF,R3_F1,3,1
savings,0.4033333333333333,5.0,17.0,0.1578947368421053,RF,R3_F1,3,1
purpose,0.315,10.0,18.0,0.10526315789473684,RF,R3_F1,3,1
other_debtors,0.24444444444444444,3.0,19.0,0.052631578947368474,RF,R3_F1,3,1
foreign_worker,0.05833333333333335,2.0,20.0,0.0,RF,R3_F1,3,1
foreign_worker,0.8416666666666667,2.0,1.0,1.0,RFE,R3_F1,3,1
duration,0.7416666666666667,1.0,2.0,0.9473684210526316,RFE,R3_F1,3,1
status,0.65625,4.0,3.0,0.8947368421052632,RFE,R3_F1,3,1
savings,0.6416666666666667,5.0,4.0,0.8421052631578947,RFE,R3_F1,3,1
installment_rate,0.6416666666666666,1.0,5.0,0.7894736842105263,RFE,R3_F1,3,1
purpose,0.5916666666666666,10.0,6.0,0.736842105263158,RFE,R3_F1,3,1
housing,0.5750000000000001,3.0,7.0,0.6842105263157895,RFE,R3_F1,3,1
amount,0.5416666666666667,1.0,8.0,0.631578947368421,RFE,R3_F1,3,1
other_debtors,0.5416666666666666,3.0,9.0,0.5789473684210527,RFE,R3_F1,3,1
credit_history,0.5216666666666667,5.0,10.0,0.5263157894736843,RFE,R3_F1,3,1
employment_duration,0.48166666666666663,5.0,11.0,0.4736842105263158,RFE,R3_F1,3,1
property,0.4666666666666667,4.0,12.0,0.42105263157894735,RFE,R3_F1,3,1
other_installment_plans,0.4416666666666667,3.0,13.0,0.368421052631579,RFE,R3_F1,3,1
age,0.44166666666666665,1.0,14.5,0.2894736842105263,RFE,R3_F1,3,1
number_credits,0.44166666666666665,1.0,14.5,0.2894736842105263,RFE,R3_F1,3,1
personal_status_sex,0.3666666666666667,4.0,16.0,0.21052631578947367,RFE,R3_F1,3,1
telephone,0.2916666666666667,2.0,17.0,0.1578947368421053,RFE,R3_F1,3,1
people_liable,0.14166666666666672,1.0,18.5,0.07894736842105265,RFE,R3_F1,3,1
present_residence,0.14166666666666672,1.0,18.5,0.07894736842105265,RFE,R3_F1,3,1
job,0.09166666666666667,4.0,20.0,0.0,RFE,R3_F1,3,1
age,0.4894736842105264,,12.0,0.42105263157894735,EqualConsensus,R3_F1,3,1
amount,0.8210526315789475,,3.0,0.8947368421052632,EqualConsensus,R3_F1,3,1
credit_history,0.5789473684210525,,8.0,0.631578947368421,EqualConsensus,R3_F1,3,1
duration,0.9263157894736842,,1.0,1.0,EqualConsensus,R3_F1,3,1
employment_duration,0.4052631578947368,,13.0,0.368421052631579,EqualConsensus,R3_F1,3,1
foreign_worker,0.6421052631578947,,5.0,0.7894736842105263,EqualConsensus,R3_F1,3,1
housing,0.6,,7.0,0.6842105263157895,EqualConsensus,R3_F1,3,1
installment_rate,0.631578947368421,,6.0,0.736842105263158,EqualConsensus,R3_F1,3,1
job,0.15263157894736842,,19.5,0.02631578947368418,EqualConsensus,R3_F1,3,1
number_credits,0.35263157894736846,,15.0,0.26315789473684215,EqualConsensus,R3_F1,3,1
other_debtors,0.3578947368421053,,14.0,0.3157894736842105,EqualConsensus,R3_F1,3,1
other_installment_plans,0.5052631578947369,,10.5,0.5,EqualConsensus,R3_F1,3,1
people_liable,0.15263157894736842,,19.5,0.02631578947368418,EqualConsensus,R3_F1,3,1
personal_status_sex,0.3315789473684211,,16.0,0.21052631578947367,EqualConsensus,R3_F1,3,1
present_residence,0.21578947368421053,,18.0,0.10526315789473684,EqualConsensus,R3_F1,3,1
property,0.5263157894736842,,9.0,0.5789473684210527,EqualConsensus,R3_F1,3,1
purpose,0.5052631578947369,,10.5,0.5,EqualConsensus,R3_F1,3,1
savings,0.6631578947368422,,4.0,0.8421052631578947,EqualConsensus,R3_F1,3,1
status,0.8315789473684211,,2.0,0.9473684210526316,EqualConsensus,R3_F1,3,1
telephone,0.3105263157894737,,17.0,0.1578947368421053,EqualConsensus,R3_F1,3,1
status,0.8375,4.0,1.0,1.0,Chi2,R3_F2,3,2
housing,0.7333333333333334,3.0,2.0,0.9473684210526316,Chi2,R3_F2,3,2
savings,0.7033333333333334,5.0,3.0,0.8947368421052632,Chi2,R3_F2,3,2
duration,0.6666666666666667,1.0,4.0,0.8421052631578947,Chi2,R3_F2,3,2
credit_history,0.6599999999999999,5.0,5.0,0.7894736842105263,Chi2,R3_F2,3,2
other_installment_plans,0.5944444444444444,3.0,6.0,0.736842105263158,Chi2,R3_F2,3,2
employment_duration,0.5533333333333333,5.0,7.0,0.6842105263157895,Chi2,R3_F2,3,2
telephone,0.48333333333333334,2.0,8.0,0.631578947368421,Chi2,R3_F2,3,2
amount,0.4833333333333333,1.0,9.5,0.5526315789473684,Chi2,R3_F2,3,2
personal_status_sex,0.4833333333333333,4.0,9.5,0.5526315789473684,Chi2,R3_F2,3,2
property,0.4375,4.0,11.0,0.4736842105263158,Chi2,R3_F2,3,2
other_debtors,0.42777777777777776,3.0,12.0,0.42105263157894735,Chi2,R3_F2,3,2
purpose,0.3916666666666667,10.0,13.0,0.368421052631579,Chi2,R3_F2,3,2
foreign_worker,0.375,2.0,14.0,0.3157894736842105,Chi2,R3_F2,3,2
number_credits,0.3666666666666667,1.0,15.0,0.26315789473684215,Chi2,R3_F2,3,2
installment_rate,0.35,1.0,16.0,0.21052631578947367,Chi2,R3_F2,3,2
age,0.31666666666666665,1.0,17.0,0.1578947368421053,Chi2,R3_F2,3,2
people_liable,0.16666666666666663,1.0,18.0,0.10526315789473684,Chi2,R3_F2,3,2
job,0.1375,4.0,19.0,0.052631578947368474,Chi2,R3_F2,3,2
present_residence,0.08333333333333337,1.0,20.0,0.0,Chi2,R3_F2,3,2
duration,0.9333333333333333,1.0,1.0,1.0,MI,R3_F2,3,2
amount,0.8833333333333333,1.0,2.0,0.9473684210526316,MI,R3_F2,3,2
status,0.8125,4.0,3.0,0.8947368421052632,MI,R3_F2,3,2
housing,0.7333333333333334,3.0,4.0,0.8421052631578947,MI,R3_F2,3,2
savings,0.6966666666666667,5.0,5.0,0.7894736842105263,MI,R3_F2,3,2
credit_history,0.6599999999999999,5.0,6.0,0.736842105263158,MI,R3_F2,3,2
other_installment_plans,0.6444444444444445,3.0,7.0,0.6842105263157895,MI,R3_F2,3,2
employment_duration,0.5333333333333334,5.0,8.0,0.631578947368421,MI,R3_F2,3,2
foreign_worker,0.525,2.0,9.0,0.5789473684210527,MI,R3_F2,3,2
telephone,0.4916666666666667,2.0,10.0,0.5263157894736843,MI,R3_F2,3,2
personal_status_sex,0.4708333333333333,4.0,11.0,0.4736842105263158,MI,R3_F2,3,2
property,0.45416666666666666,4.0,12.0,0.42105263157894735,MI,R3_F2,3,2
other_debtors,0.4333333333333333,3.0,13.0,0.368421052631579,MI,R3_F2,3,2
purpose,0.39,10.0,14.0,0.3157894736842105,MI,R3_F2,3,2
job,0.1875,4.0,15.0,0.26315789473684215,MI,R3_F2,3,2
age,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F2,3,2
installment_rate,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F2,3,2
number_credits,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F2,3,2
people_liable,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F2,3,2
present_residence,0.033333333333333326,1.0,18.0,0.10526315789473684,MI,R3_F2,3,2
duration,0.8,1.0,1.0,1.0,L1,R3_F2,3,2
status,0.6958333333333333,4.0,2.0,0.9473684210526316,L1,R3_F2,3,2
credit_history,0.6633333333333333,5.0,3.0,0.8947368421052632,L1,R3_F2,3,2
installment_rate,0.6333333333333333,1.0,4.0,0.8421052631578947,L1,R3_F2,3,2
other_debtors,0.611111111111111,3.0,5.0,0.7894736842105263,L1,R3_F2,3,2
savings,0.5533333333333333,5.0,6.0,0.736842105263158,L1,R3_F2,3,2
