dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R4_F5,4,5,L1,Top50,0.5,10,29,50.0,0.9953669999958947,0.3257490000105463,0.76,0.65625,0.3620689655172414,0.9225352112676056,0.4666666666666667,0.6423020883924235,0.3522652540673789,0.7926177756192326,0.5408583462842241,0.5779458189111604,0.4565322972316659,131,11,37,21,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,0.007527926177756217,0.0036459861586316533,0.03448275862068967,0.04444444444444445,0.024283632831471613,0.06011352458487701,0.032422290225472716,-0.013598834385624092
German Credit,R4_F5,4,5,L1,Top75,0.75,15,47,25.0,0.9953669999958947,0.3460812999983318,0.76,0.65625,0.3620689655172414,0.9225352112676056,0.4666666666666667,0.6423020883924235,0.3522652540673789,0.804273919378339,0.5723667536579444,0.5779458189111604,0.4740165128703254,131,11,37,21,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,0.019184069936862613,0.035154393532351946,0.03448275862068967,0.04444444444444445,0.024283632831471613,0.06011352458487701,0.032422290225472716,0.003885381253035447
German Credit,R4_F5,4,5,RF,Top25,0.25,5,5,75.0,0.9953669999958947,0.26329899998381734,0.715,0.5172413793103449,0.25862068965517243,0.9014084507042254,0.3448275862068966,0.5800145701796989,0.20623396293524168,0.6895337542496357,0.4923441579999638,0.48282799751270356,0.30524526469159785,128,14,43,15,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.09555609519184072,-0.0448682021256287,-0.06896551724137928,-0.07739463601532565,-0.03800388538125299,-0.08591776654726022,-0.0626955311729841,-0.16488586692569213
German Credit,R4_F5,4,5,RF,Top50,0.5,10,21,50.0,0.9953669999958947,0.3161112000234425,0.72,0.5357142857142857,0.25862068965517243,0.9084507042253521,0.3488372093023256,0.5835356969402623,0.2184826857347377,0.7722195240407965,0.5420403136515497,0.4847103750122207,0.47158814958717826,129,13,43,15,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.012870325400679894,0.004827953525957218,-0.06896551724137928,-0.07338501291989663,-0.03448275862068961,-0.0736690437477642,-0.06081315367346696,0.0014570179698882857
German Credit,R4_F5,4,5,RF,Top75,0.75,15,37,25.0,0.9953669999958947,0.3392974999733269,0.69,0.4230769230769231,0.1896551724137931,0.8943661971830986,0.2619047619047619,0.5420106847984458,0.11336699300021949,0.7540067994171928,0.5001050529859522,0.411850913957744,0.4550752792617776,127,15,47,11,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.031083050024283576,-0.03710730713964028,-0.13793103448275862,-0.1603174603174603,-0.07600777076250609,-0.1787847364822824,-0.13367261472794367,-0.015055852355512378
German Credit,R4_F5,4,5,RFE,Top25,0.25,5,12,75.0,0.9953669999958947,0.2967025000252761,0.695,0.4444444444444444,0.20689655172413793,0.8943661971830986,0.2823529411764706,0.5506313744536183,0.13446304689477298,0.6728387566779991,0.44866414299329005,0.4301642502298552,0.28096163186012624,127,15,46,12,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.11225109276347733,-0.08854821713230243,-0.12068965517241378,-0.13986928104575164,-0.0673870811073336,-0.15768868258772892,-0.11535927845583244,-0.18916949975716374
German Credit,R4_F5,4,5,RFE,Top50,0.5,10,35,50.0,0.9953669999958947,0.3235325999557972,0.735,0.5806451612903226,0.3103448275862069,0.9084507042253521,0.4044943820224719,0.6093977659057795,0.27432944094500356,0.8019669742593492,0.5772669038226099,0.5309736125019634,0.516270033997086,129,13,40,18,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,0.016877124817872735,0.04005454369701744,-0.017241379310344807,-0.017727840199750322,-0.008620689655172376,-0.017822288537498343,-0.014549916183724254,0.046138902379796065
German Credit,R4_F5,4,5,RFE,Top75,0.75,15,52,25.0,0.9953669999958947,0.35246789996745065,0.765,0.7037037037037037,0.3275862068965517,0.9436619718309859,0.4470588235294118,0.6356240893637688,0.3601803918020658,0.7932248664400194,0.5638825188533914,0.5559951851811608,0.4800874210781933,134,8,39,19,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,0.008135016998543021,0.026670158727798876,0.0,0.024836601307189565,0.017605633802816878,0.06802866231956389,0.010471656495473103,0.009956289460903323
German Credit,R4_F5,4,5,EqualConsensus,Top25,0.25,5,14,75.0,0.9953669999958947,0.301535899983719,0.745,0.6296296296296297,0.29310344827586204,0.9295774647887324,0.4,0.6113404565322972,0.2956897218285536,0.7529747450218554,0.5361645848541587,0.5219792719726629,0.4502185526954833,132,10,41,17,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.032115104419621066,-0.0010477752714337374,-0.03448275862068967,-0.0222222222222222,-0.006677999028654735,0.003537992346051677,-0.023544256713024736,-0.0199125789218067
German Credit,R4_F5,4,5,EqualConsensus,Top50,0.5,10,27,50.0,0.9953669999958947,0.32575789996189997,0.75,0.6333333333333333,0.3275862068965517,0.9225352112676056,0.4318181818181818,0.6250607090820787,0.317851279016129,0.7830257406508014,0.5939448073058369,0.5497361281448254,0.47523069451189903,131,11,39,19,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,-0.002064108790674979,0.056732447180244394,0.0,0.009595959595959602,0.007042253521126751,0.025699549533627075,0.004212599459137767,0.005099562894609055
German Credit,R4_F5,4,5,EqualConsensus,Top75,0.75,15,50,25.0,0.9953669999958947,0.3466342999599874,0.76,0.65625,0.3620689655172414,0.9225352112676056,0.4666666666666667,0.6423020883924235,0.3522652540673789,0.7918892666342886,0.5610587878460277,0.5779458189111604,0.4754735308402137,131,11,37,21,0.7850898494414764,0.5372123601255925,0.3275862068965517,0.4222222222222222,0.6180184555609519,0.2921517294825019,0.5455235286856877,0.47013113161729,0.006799417192812185,0.023846427720435215,0.03448275862068967,0.04444444444444445,0.024283632831471613,0.06011352458487701,0.032422290225472716,0.005342399222923733
German Credit,R5_F1,5,1,Chi2,Top25,0.25,5,20,75.0,0.9946304999757558,0.2279465000028722,0.68,0.43548387096774194,0.48214285714285715,0.7569444444444444,0.4576271186440678,0.6195436507936508,0.23211135243148562,0.6772693452380952,0.4636530018175279,0.604115350858474,0.3323412698412699,109,35,29,27,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.13386656746031744,-0.19026855659681685,-0.10714285714285715,-0.16501439078989444,-0.11607142857142849,-0.2565159224484721,-0.11679883398238611,-0.15674603174603163
German Credit,R5_F1,5,1,Chi2,Top50,0.5,10,33,50.0,0.9946304999757558,0.31583579996367916,0.75,0.56,0.5,0.8472222222222222,0.5283018867924528,0.6736111111111112,0.3600411499115478,0.7785218253968254,0.5973367195470939,0.6508541396588878,0.4146825396825397,122,22,28,28,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.032614087301587324,-0.05658483886725085,-0.0892857142857143,-0.09433962264150941,-0.062003968253968145,-0.12858612496840993,-0.07006004518197229,-0.07440476190476181
German Credit,R5_F1,5,1,Chi2,Top75,0.75,15,52,25.0,0.9946304999757558,0.3584035999956541,0.77,0.5806451612903226,0.6428571428571429,0.8194444444444444,0.6101694915254238,0.7311507936507937,0.4488128225438685,0.8097718253968255,0.6403356463113422,0.7258000511750563,0.4920634920634921,118,26,20,36,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.0013640873015872135,-0.013585912103002529,0.0535714285714286,-0.012472017908538469,-0.004464285714285587,-0.03981445233608921,0.004885866334196187,0.0029761904761905766
German Credit,R5_F1,5,1,MI,Top25,0.25,5,10,75.0,0.9946304999757558,0.28204309998545796,0.7,0.46153846153846156,0.42857142857142855,0.8055555555555556,0.4444444444444444,0.6170634920634921,0.23965925276641717,0.7118675595238094,0.4550847182842067,0.5875696513930031,0.3819444444444444,116,28,32,24,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.09926835317460325,-0.19883684013013803,-0.16071428571428575,-0.17819706498951782,-0.11855158730158721,-0.24896802211354055,-0.13334453344785702,-0.1071428571428571
German Credit,R5_F1,5,1,MI,Top50,0.5,10,26,50.0,0.9946304999757558,0.3294099000049755,0.695,0.4626865671641791,0.5535714285714286,0.75,0.5040650406504065,0.6517857142857143,0.288783869998288,0.7454117063492064,0.5298589450435252,0.6443435197381684,0.4077380952380953,108,36,25,31,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.06572420634920628,-0.12406261337081959,-0.0357142857142857,-0.11857646878355577,-0.083829365079365,-0.19984340488166974,-0.07657066510269173,-0.08134920634920623
German Credit,R5_F1,5,1,MI,Top75,0.75,15,47,25.0,0.9946304999757558,0.3561557999928482,0.81,0.6875,0.5892857142857143,0.8958333333333334,0.6346153846153846,0.7425595238095238,0.5100129150902919,0.8106398809523809,0.6522999711622107,0.7265685003592474,0.4990079365079365,129,15,23,33,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.0004960317460317443,-0.0016215872521340158,0.0,0.011973875181422344,0.006944444444444531,0.021385640210334178,0.005654315518387243,0.009920634920634996
German Credit,R5_F1,5,1,L1,Top25,0.25,5,16,75.0,0.9946304999757558,0.29932689998531714,0.73,0.5185185185185185,0.5,0.8194444444444444,0.509090909090909,0.6597222222222222,0.3230704907132054,0.7475198412698413,0.5579032861647583,0.6400954789890507,0.4097222222222222,118,26,28,28,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.0636160714285714,-0.09601827224958648,-0.0892857142857143,-0.1135506003430532,-0.0758928571428571,-0.1655567841667523,-0.08081870585180939,-0.0793650793650793
German Credit,R5_F1,5,1,L1,Top50,0.5,10,24,50.0,0.9946304999757558,0.3876075000152923,0.745,0.5423728813559322,0.5714285714285714,0.8125,0.5565217391304348,0.6919642857142857,0.3779985468856101,0.7780257936507937,0.6287442327875662,0.6813851438692469,0.4305555555555556,117,27,24,32,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.03311011904761896,-0.025177325626778546,-0.017857142857142905,-0.06611977030352745,-0.04365079365079361,-0.11062872799434764,-0.03952904097161325,-0.058531746031745935
German Credit,R5_F1,5,1,L1,Top75,0.75,15,47,25.0,0.9946304999757558,0.34809909999603406,0.795,0.6363636363636364,0.625,0.8611111111111112,0.6306306306306306,0.7430555555555556,0.4888160548640558,0.8157242063492064,0.642598152832738,0.733617369235792,0.4861111111111111,124,20,21,35,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,0.004588293650793718,-0.011323405581606716,0.0357142857142857,0.007989121196668392,0.007440476190476275,0.0001887799840981086,0.012703184394931899,-0.00297619047619041
German Credit,R5_F1,5,1,RF,Top25,0.25,5,5,75.0,0.9946304999757558,0.26237059995764866,0.715,0.4883720930232558,0.375,0.8472222222222222,0.42424242424242425,0.6111111111111112,0.2428726949190201,0.6811755952380952,0.4679437527365994,0.5636562191028618,0.2946428571428571,122,22,35,21,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.12996031746031744,-0.18597780567774536,-0.2142857142857143,-0.19839908519153798,-0.12450396825396814,-0.2457545799609376,-0.15725796573799833,-0.19444444444444442
German Credit,R5_F1,5,1,RF,Top50,0.5,10,19,50.0,0.9946304999757558,0.3178174999775365,0.76,0.5740740740740741,0.5535714285714286,0.8402777777777778,0.5636363636363636,0.6969246031746033,0.39831982861224396,0.748015873015873,0.5553781719595845,0.6820218250476079,0.4017857142857143,121,23,25,31,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.06312003968253965,-0.09854338645476024,-0.0357142857142857,-0.059005145797598635,-0.03869047619047605,-0.09030744626771375,-0.03889235979325223,-0.08730158730158721
German Credit,R5_F1,5,1,RF,Top75,0.75,15,40,25.0,0.9946304999757558,0.3480232000001706,0.76,0.5740740740740741,0.5535714285714286,0.8402777777777778,0.5636363636363636,0.6969246031746033,0.39831982861224396,0.7718253968253969,0.6177046836924989,0.6820218250476079,0.4375,121,23,25,31,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.03931051587301582,-0.03621687472184587,-0.0357142857142857,-0.059005145797598635,-0.03869047619047605,-0.09030744626771375,-0.03889235979325223,-0.051587301587301515
German Credit,R5_F1,5,1,RFE,Top25,0.25,5,17,75.0,0.9946304999757558,0.2996298000216484,0.695,0.45901639344262296,0.5,0.7708333333333334,0.47863247863247865,0.6354166666666667,0.264122291703376,0.7415674603174602,0.5439070350753792,0.6208193510729725,0.3988095238095238,111,33,28,28,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.06956845238095244,-0.11001452333896555,-0.0892857142857143,-0.14400903080148358,-0.10019841269841256,-0.22450498317658174,-0.10009483376788764,-0.09027777777777773
German Credit,R5_F1,5,1,RFE,Top50,0.5,10,35,50.0,0.9946304999757558,0.32545519998529926,0.73,0.5172413793103449,0.5357142857142857,0.8055555555555556,0.5263157894736842,0.6706349206349207,0.3376875125625398,0.7953869047619048,0.5769691920638624,0.6569228410153045,0.4523809523809524,116,28,26,30,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.01574900793650791,-0.0769523663504823,-0.0535714285714286,-0.09632571996027806,-0.06498015873015861,-0.1509397623174179,-0.0639913438255556,-0.03670634920634913
German Credit,R5_F1,5,1,RFE,Top75,0.75,15,49,25.0,0.9946304999757558,0.35091790003934875,0.785,0.6181818181818182,0.6071428571428571,0.8541666666666666,0.6126126126126126,0.7306547619047619,0.4638764602281346,0.8096478174603174,0.6557568400702621,0.7201397020552266,0.47916666666666663,123,21,22,34,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.0014880952380952328,0.001835281655917398,0.017857142857142794,-0.010028896821349664,-0.004960317460317443,-0.024750814651823105,-0.0007744827856335235,-0.009920634920634885
German Credit,R5_F1,5,1,EqualConsensus,Top25,0.25,5,14,75.0,0.9946304999757558,0.2896362000028603,0.69,0.45161290322580644,0.5,0.7638888888888888,0.4745762711864407,0.6319444444444444,0.25618929355508374,0.7309647817460319,0.5376031872455093,0.6180165405913052,0.3640873015873015,110,34,28,28,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.08017113095238082,-0.11631837116883548,-0.0892857142857143,-0.14806523824752155,-0.10367063492063489,-0.23243798132487398,-0.10289764424955494,-0.125
German Credit,R5_F1,5,1,EqualConsensus,Top50,0.5,10,25,50.0,0.9946304999757558,0.3222243000054732,0.76,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.5714285714285714,0.7023809523809523,0.40476190476190477,0.7776537698412698,0.6275490031588027,0.6900655593423543,0.4216269841269842,120,24,24,32,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.033482142857142905,-0.02637255525554205,-0.017857142857142905,-0.05121293800539084,-0.03323412698412698,-0.08386537011805295,-0.030848625498505866,-0.06746031746031733
German Credit,R5_F1,5,1,EqualConsensus,Top75,0.75,15,47,25.0,0.9946304999757558,0.3526477999985218,0.81,0.6875,0.5892857142857143,0.8958333333333334,0.6346153846153846,0.7425595238095238,0.5100129150902919,0.8106398809523809,0.6522999711622107,0.7265685003592474,0.4990079365079365,129,15,23,33,0.8111359126984127,0.6539215584143447,0.5892857142857143,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.7209141848408601,0.4890873015873015,-0.0004960317460317443,-0.0016215872521340158,0.0,0.011973875181422344,0.006944444444444531,0.021385640210334178,0.005654315518387243,0.009920634920634996
German Credit,R5_F2,5,2,Chi2,Top25,0.25,5,18,75.0,1.0317731000250205,0.21404550003353506,0.725,0.6530612244897959,0.45714285714285713,0.8692307692307693,0.5378151260504201,0.6631868131868132,0.36195054883406375,0.7255494505494505,0.6026975500008387,0.630367065575794,0.4142857142857143,113,17,38,32,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.08346153846153859,-0.102077335783755,-0.057142857142857106,-0.09376382131800087,-0.06318681318681318,-0.15934964024944553,-0.06435400265041324,-0.09780219780219784
German Credit,R5_F2,5,2,Chi2,Top50,0.5,10,33,50.0,1.0317731000250205,0.31157489999895915,0.76,0.7619047619047619,0.45714285714285713,0.9230769230769231,0.5714285714285714,0.6901098901098901,0.4452482425823489,0.7790109890109891,0.6646621350567754,0.6495983543529201,0.43846153846153846,120,10,38,32,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.030000000000000027,-0.04011275072781828,-0.057142857142857106,-0.06015037593984962,-0.036263736263736246,-0.07605194650116037,-0.045122713873287146,-0.0736263736263737
German Credit,R5_F2,5,2,Chi2,Top75,0.75,15,52,25.0,1.0317731000250205,0.36688049999065697,0.765,0.7674418604651163,0.4714285714285714,0.9230769230769231,0.584070796460177,0.6972527472527472,0.4580255431784663,0.8068131868131867,0.6859927211169037,0.6596702472939303,0.5087912087912088,120,10,37,33,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.002197802197802412,-0.018782164667690004,-0.042857142857142816,-0.04750815090824401,-0.02912087912087913,-0.063274645905043,-0.03505082093227696,-0.003296703296703396
German Credit,R5_F2,5,2,MI,Top25,0.25,5,6,75.0,1.0317731000250205,0.2729628999950364,0.63,0.4230769230769231,0.15714285714285714,0.8846153846153846,0.22916666666666666,0.5208791208791208,0.05922452719611172,0.6045604395604395,0.47444430835048906,0.37284177476644026,0.22857142857142854,115,15,59,11,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.20445054945054963,-0.23033057743410462,-0.3571428571428571,-0.4024122807017544,-0.20549450549450554,-0.46207566188739757,-0.321879293459767,-0.2835164835164836
German Credit,R5_F2,5,2,MI,Top50,0.5,10,26,50.0,1.0317731000250205,0.31583479995606467,0.77,0.7608695652173914,0.5,0.9153846153846154,0.603448275862069,0.7076923076923076,0.47079498436165523,0.7769230769230768,0.6629566201490522,0.6765296059244619,0.47582417582417585,119,11,35,35,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.032087912087912285,-0.041818265635541474,-0.014285714285714235,-0.028130671506352067,-0.018681318681318726,-0.05050520472185405,-0.018191462301745398,-0.0362637362637363
German Credit,R5_F2,5,2,MI,Top75,0.75,15,52,25.0,1.0317731000250205,0.35413079999852926,0.775,0.7777777777777778,0.5,0.9230769230769231,0.6086956521739131,0.7115384615384616,0.48324562108778996,0.8098901098901099,0.6940807943859866,0.6793662204867574,0.48681318681318675,120,10,35,35,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,0.0008791208791207872,-0.010694091398607108,-0.014285714285714235,-0.022883295194507935,-0.014835164835164782,-0.038054567995719324,-0.01535484773944984,-0.025274725274725407
German Credit,R5_F2,5,2,L1,Top25,0.25,5,15,75.0,1.0317731000250205,0.27351730002555996,0.685,0.6,0.3,0.8923076923076924,0.4,0.5961538461538461,0.2414022747926338,0.6274175824175824,0.5247353496176177,0.5173898991015458,0.24175824175824173,116,14,49,21,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.18159340659340673,-0.180039536166976,-0.21428571428571425,-0.231578947368421,-0.1302197802197802,-0.2798979142908755,-0.17733116912466151,-0.2703296703296704
German Credit,R5_F2,5,2,L1,Top50,0.5,10,33,50.0,1.0317731000250205,0.32579239999176934,0.74,0.6730769230769231,0.5,0.8692307692307693,0.5737704918032787,0.6846153846153846,0.40150046418539076,0.7881318681318681,0.6427222177026479,0.6592536572635639,0.5098901098901099,113,17,35,35,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.020879120879121027,-0.06205266808194576,-0.014285714285714235,-0.05780845556514236,-0.04175824175824172,-0.11979972489811852,-0.035467410962643386,-0.002197802197802301
German Credit,R5_F2,5,2,L1,Top75,0.75,15,50,25.0,1.0317731000250205,0.3632875000475906,0.76,0.75,0.4714285714285714,0.9153846153846154,0.5789473684210527,0.6934065934065934,0.44538268581892054,0.7997802197802197,0.6861670907708064,0.6569158709747098,0.49340659340659343,119,11,37,33,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.009230769230769376,-0.018607795013787287,-0.042857142857142816,-0.05263157894736836,-0.03296703296703296,-0.07591750326458874,-0.03780519725149745,-0.018681318681318726
German Credit,R5_F2,5,2,RF,Top25,0.25,5,5,75.0,1.0317731000250205,0.26082760002464056,0.66,0.5333333333333333,0.22857142857142856,0.8923076923076924,0.32,0.5604395604395604,0.1614681617175282,0.6448351648351648,0.488143993826725,0.45161492884540916,0.28571428571428575,116,14,54,16,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.16417582417582433,-0.21663089195786867,-0.2857142857142857,-0.311578947368421,-0.1659340659340659,-0.3598320273659811,-0.24310613938079811,-0.2263736263736264
German Credit,R5_F2,5,2,RF,Top50,0.5,10,21,50.0,1.0317731000250205,0.3167927999747917,0.725,0.6666666666666666,0.42857142857142855,0.8846153846153846,0.5217391304347826,0.6565934065934066,0.35772727794810427,0.7673626373626373,0.646423806901928,0.6157279262148819,0.421978021978022,115,15,40,30,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.04164835164835179,-0.05835107888266566,-0.08571428571428569,-0.10983981693363842,-0.06978021978021975,-0.163572911135405,-0.07899314201132535,-0.09010989010989018
German Credit,R5_F2,5,2,RF,Top75,0.75,15,41,25.0,1.0317731000250205,0.3371653000358492,0.8,0.8125,0.5571428571428572,0.9307692307692308,0.6610169491525424,0.743956043956044,0.5449038310363397,0.7936263736263736,0.702582729703917,0.7201190377787748,0.5021978021978022,121,9,31,39,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.015384615384615552,-0.002192156080676688,0.04285714285714293,0.02943800178412137,0.01758241758241763,0.02360364195283038,0.025397969552567567,-0.009890109890109966
German Credit,R5_F2,5,2,RFE,Top25,0.25,5,16,75.0,1.0317731000250205,0.2651458000182174,0.69,0.6428571428571429,0.2571428571428571,0.9230769230769231,0.3673469387755102,0.5901098901098901,0.24773074731357653,0.6358241758241758,0.5180708958203724,0.48719876576469007,0.24725274725274723,120,10,52,18,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.17318681318681328,-0.18670398996422133,-0.2571428571428571,-0.2642320085929108,-0.13626373626373622,-0.27356944176993275,-0.2075223024615172,-0.2648351648351649
German Credit,R5_F2,5,2,RFE,Top50,0.5,10,35,50.0,1.0317731000250205,0.30267170001752675,0.735,0.7073170731707317,0.4142857142857143,0.9076923076923077,0.5225225225225225,0.660989010989011,0.3804139493743647,0.7263736263736263,0.6402693925243295,0.6132242298245855,0.3758241758241758,118,12,41,29,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.08263736263736277,-0.06450549326026422,-0.09999999999999992,-0.1090564248458985,-0.06538461538461537,-0.1408862397091446,-0.08149683840162181,-0.13626373626373633
German Credit,R5_F2,5,2,RFE,Top75,0.75,15,52,25.0,1.0317731000250205,0.3516151000512764,0.76,0.75,0.4714285714285714,0.9153846153846154,0.5789473684210527,0.6934065934065934,0.44538268581892054,0.8016483516483517,0.6976032170464403,0.6569158709747098,0.49560439560439556,119,11,37,33,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.007362637362637425,-0.007171668738153336,-0.042857142857142816,-0.05263157894736836,-0.03296703296703296,-0.07591750326458874,-0.03780519725149745,-0.01648351648351659
German Credit,R5_F2,5,2,EqualConsensus,Top25,0.25,5,12,75.0,1.0317731000250205,0.286510800011456,0.735,0.6808510638297872,0.45714285714285713,0.8846153846153846,0.5470085470085471,0.6708791208791208,0.38445458838950153,0.7712637362637362,0.6149267121966291,0.6359210677400178,0.49560439560439556,115,15,38,32,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.03774725274725288,-0.0898481735879646,-0.057142857142857106,-0.08457040035987395,-0.05549450549450552,-0.13684560069400775,-0.058800000486189496,-0.01648351648351659
