run_id,inner_fold,feature_regime,training_regime,selected_source_features,selected_features
R5_F1,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;duration;other_installment_plans;employment_duration;age;amount;property;purpose;personal_status_sex;foreign_worker;other_debtors;telephone
R5_F1,2,FrozenChi2Top75,Unweighted,15,status;other_installment_plans;duration;savings;housing;credit_history;amount;employment_duration;property;age;personal_status_sex;foreign_worker;purpose;people_liable;telephone
R5_F1,3,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;property;employment_duration;foreign_worker;installment_rate;number_credits;purpose;age;other_debtors
R5_F1,4,FrozenChi2Top75,Unweighted,15,status;other_installment_plans;credit_history;duration;savings;housing;amount;employment_duration;property;other_debtors;purpose;personal_status_sex;foreign_worker;number_credits;age
R5_F1,5,FrozenChi2Top75,Unweighted,15,status;housing;duration;savings;credit_history;amount;property;other_installment_plans;employment_duration;purpose;personal_status_sex;age;other_debtors;installment_rate;people_liable
R5_F1,1,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;duration;other_installment_plans;employment_duration;age;amount;property;purpose;personal_status_sex;foreign_worker;other_debtors;telephone
R5_F1,2,FrozenChi2Top75,Balanced,15,status;other_installment_plans;duration;savings;housing;credit_history;amount;employment_duration;property;age;personal_status_sex;foreign_worker;purpose;people_liable;telephone
R5_F1,3,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;property;employment_duration;foreign_worker;installment_rate;number_credits;purpose;age;other_debtors
R5_F1,4,FrozenChi2Top75,Balanced,15,status;other_installment_plans;credit_history;duration;savings;housing;amount;employment_duration;property;other_debtors;purpose;personal_status_sex;foreign_worker;number_credits;age
R5_F1,5,FrozenChi2Top75,Balanced,15,status;housing;duration;savings;credit_history;amount;property;other_installment_plans;employment_duration;purpose;personal_status_sex;age;other_debtors;installment_rate;people_liable
R5_F2,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F2,1,FrozenChi2Top75,Unweighted,15,duration;housing;status;savings;property;credit_history;foreign_worker;amount;other_installment_plans;personal_status_sex;purpose;employment_duration;age;other_debtors;telephone
R5_F2,2,FrozenChi2Top75,Unweighted,15,duration;status;savings;housing;other_installment_plans;credit_history;amount;property;foreign_worker;installment_rate;purpose;personal_status_sex;employment_duration;age;other_debtors
R5_F2,3,FrozenChi2Top75,Unweighted,15,status;housing;savings;duration;amount;credit_history;other_installment_plans;property;employment_duration;purpose;foreign_worker;number_credits;other_debtors;age;installment_rate
R5_F2,4,FrozenChi2Top75,Unweighted,15,housing;status;savings;duration;property;credit_history;amount;other_installment_plans;age;foreign_worker;installment_rate;employment_duration;purpose;other_debtors;personal_status_sex
R5_F2,5,FrozenChi2Top75,Unweighted,15,housing;credit_history;savings;duration;status;amount;foreign_worker;property;employment_duration;personal_status_sex;number_credits;other_installment_plans;job;purpose;other_debtors
R5_F2,1,FrozenChi2Top75,Balanced,15,duration;housing;status;savings;property;credit_history;foreign_worker;amount;other_installment_plans;personal_status_sex;purpose;employment_duration;age;other_debtors;telephone
R5_F2,2,FrozenChi2Top75,Balanced,15,duration;status;savings;housing;other_installment_plans;credit_history;amount;property;foreign_worker;installment_rate;purpose;personal_status_sex;employment_duration;age;other_debtors
R5_F2,3,FrozenChi2Top75,Balanced,15,status;housing;savings;duration;amount;credit_history;other_installment_plans;property;employment_duration;purpose;foreign_worker;number_credits;other_debtors;age;installment_rate
R5_F2,4,FrozenChi2Top75,Balanced,15,housing;status;savings;duration;property;credit_history;amount;other_installment_plans;age;foreign_worker;installment_rate;employment_duration;purpose;other_debtors;personal_status_sex
R5_F2,5,FrozenChi2Top75,Balanced,15,housing;credit_history;savings;duration;status;amount;foreign_worker;property;employment_duration;personal_status_sex;number_credits;other_installment_plans;job;purpose;other_debtors
R5_F3,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F3,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;savings;credit_history;purpose;amount;other_installment_plans;personal_status_sex;employment_duration;telephone;property;foreign_worker;other_debtors;installment_rate
R5_F3,2,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;credit_history;savings;housing;employment_duration;purpose;telephone;foreign_worker;personal_status_sex;property;amount;age;installment_rate
R5_F3,3,FrozenChi2Top75,Unweighted,15,status;duration;amount;savings;personal_status_sex;credit_history;other_installment_plans;purpose;telephone;property;employment_duration;age;other_debtors;foreign_worker;housing
R5_F3,4,FrozenChi2Top75,Unweighted,15,status;credit_history;savings;duration;housing;other_installment_plans;employment_duration;amount;foreign_worker;purpose;age;property;personal_status_sex;other_debtors;installment_rate
R5_F3,5,FrozenChi2Top75,Unweighted,15,status;duration;savings;credit_history;housing;installment_rate;people_liable;employment_duration;amount;other_installment_plans;personal_status_sex;purpose;property;age;foreign_worker
R5_F3,1,FrozenChi2Top75,Balanced,15,status;duration;housing;savings;credit_history;purpose;amount;other_installment_plans;personal_status_sex;employment_duration;telephone;property;foreign_worker;other_debtors;installment_rate
R5_F3,2,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;credit_history;savings;housing;employment_duration;purpose;telephone;foreign_worker;personal_status_sex;property;amount;age;installment_rate
R5_F3,3,FrozenChi2Top75,Balanced,15,status;duration;amount;savings;personal_status_sex;credit_history;other_installment_plans;purpose;telephone;property;employment_duration;age;other_debtors;foreign_worker;housing
R5_F3,4,FrozenChi2Top75,Balanced,15,status;credit_history;savings;duration;housing;other_installment_plans;employment_duration;amount;foreign_worker;purpose;age;property;personal_status_sex;other_debtors;installment_rate
R5_F3,5,FrozenChi2Top75,Balanced,15,status;duration;savings;credit_history;housing;installment_rate;people_liable;employment_duration;amount;other_installment_plans;personal_status_sex;purpose;property;age;foreign_worker
R5_F4,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F4,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;duration;personal_status_sex;other_installment_plans;property;purpose;employment_duration;amount;other_debtors;telephone;foreign_worker;age
R5_F4,2,FrozenChi2Top75,Unweighted,15,status;credit_history;amount;savings;duration;housing;property;personal_status_sex;employment_duration;purpose;other_installment_plans;other_debtors;foreign_worker;job;installment_rate
R5_F4,3,FrozenChi2Top75,Unweighted,15,status;duration;housing;savings;credit_history;amount;employment_duration;property;other_debtors;purpose;other_installment_plans;age;job;personal_status_sex;foreign_worker
R5_F4,4,FrozenChi2Top75,Unweighted,15,status;housing;credit_history;duration;savings;property;amount;other_debtors;personal_status_sex;employment_duration;purpose;telephone;other_installment_plans;installment_rate;foreign_worker
R5_F4,5,FrozenChi2Top75,Unweighted,15,status;credit_history;duration;savings;other_installment_plans;other_debtors;amount;purpose;housing;property;employment_duration;personal_status_sex;installment_rate;age;foreign_worker
R5_F4,1,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;duration;personal_status_sex;other_installment_plans;property;purpose;employment_duration;amount;other_debtors;telephone;foreign_worker;age
R5_F4,2,FrozenChi2Top75,Balanced,15,status;credit_history;amount;savings;duration;housing;property;personal_status_sex;employment_duration;purpose;other_installment_plans;other_debtors;foreign_worker;job;installment_rate
R5_F4,3,FrozenChi2Top75,Balanced,15,status;duration;housing;savings;credit_history;amount;employment_duration;property;other_debtors;purpose;other_installment_plans;age;job;personal_status_sex;foreign_worker
R5_F4,4,FrozenChi2Top75,Balanced,15,status;housing;credit_history;duration;savings;property;amount;other_debtors;personal_status_sex;employment_duration;purpose;telephone;other_installment_plans;installment_rate;foreign_worker
R5_F4,5,FrozenChi2Top75,Balanced,15,status;credit_history;duration;savings;other_installment_plans;other_debtors;amount;purpose;housing;property;employment_duration;personal_status_sex;installment_rate;age;foreign_worker
R5_F5,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F5,1,FrozenChi2Top75,Unweighted,15,housing;status;credit_history;duration;amount;savings;foreign_worker;property;purpose;personal_status_sex;employment_duration;number_credits;installment_rate;other_debtors;other_installment_plans
R5_F5,2,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;savings;property;personal_status_sex;amount;employment_duration;purpose;other_installment_plans;foreign_worker;other_debtors;telephone;job
R5_F5,3,FrozenChi2Top75,Unweighted,15,status;duration;amount;other_installment_plans;savings;credit_history;personal_status_sex;property;housing;employment_duration;foreign_worker;purpose;age;installment_rate;other_debtors
R5_F5,4,FrozenChi2Top75,Unweighted,15,status;housing;duration;savings;credit_history;other_installment_plans;property;amount;purpose;installment_rate;personal_status_sex;employment_duration;foreign_worker;other_debtors;number_credits
R5_F5,5,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;housing;number_credits;other_installment_plans;employment_duration;amount;savings;property;personal_status_sex;purpose;other_debtors;foreign_worker;job
R5_F5,1,FrozenChi2Top75,Balanced,15,housing;status;credit_history;duration;amount;savings;foreign_worker;property;purpose;personal_status_sex;employment_duration;number_credits;installment_rate;other_debtors;other_installment_plans
R5_F5,2,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;savings;property;personal_status_sex;amount;employment_duration;purpose;other_installment_plans;foreign_worker;other_debtors;telephone;job
R5_F5,3,FrozenChi2Top75,Balanced,15,status;duration;amount;other_installment_plans;savings;credit_history;personal_status_sex;property;housing;employment_duration;foreign_worker;purpose;age;installment_rate;other_debtors
R5_F5,4,FrozenChi2Top75,Balanced,15,status;housing;duration;savings;credit_history;other_installment_plans;property;amount;purpose;installment_rate;personal_status_sex;employment_duration;foreign_worker;other_debtors;number_credits
R5_F5,5,FrozenChi2Top75,Balanced,15,status;duration;credit_history;housing;number_credits;other_installment_plans;employment_duration;amount;savings;property;personal_status_sex;purpose;other_debtors;foreign_worker;job
