dataset,run_id,repeat,fold,feature_regime,training_regime,ensemble_type,selected_source_features,feature_selection_runtime_seconds,lr_runtime_seconds,rf_runtime_seconds,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,reference_roc_auc,reference_pr_auc,reference_recall_adverse,reference_precision_adverse,reference_f1_adverse,reference_balanced_accuracy,reference_mcc,reference_gmean,reference_ks_statistic,reference_cost_FN2_FP1_per100,reference_cost_FN5_FP1_per100,reference_cost_FN10_FP1_per100,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_precision_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic,delta_cost_FN2_FP1_per100,delta_cost_FN5_FP1_per100,delta_cost_FN10_FP1_per100,reference_name
Australian Credit Approval,R4_F5,4,5,FrozenChi2Top75,Balanced,SoftVote,11,0.039567200001329184,0.03590680001070723,0.6085937999887392,0.21261959994444624,0.9130434782608695,0.9315068493150684,0.9066666666666666,0.9206349206349206,0.918918918918919,0.9136507936507936,0.825556223358918,0.9451851851851851,0.9398944422223259,0.9136240992382998,0.8673015873015872,58,5,7,68,8.695652173913043,13.768115942028986,28.985507246376812,54.34782608695652,0.9415873015873016,0.9281223109958092,0.92,0.92,0.92,0.9123809523809524,0.8247619047619048,0.9123491395189413,0.8647619047619047,13.043478260869565,26.08695652173913,47.82608695652174,0.003597883597883489,0.011772131226516658,-0.01333333333333342,0.011506849315068401,-0.00108108108108107,0.0012698412698411987,0.0007943185970131772,0.0012749597193585371,0.0025396825396825085,0.7246376811594217,2.8985507246376834,6.521739130434781,FrozenFS_Balanced_XGB
Australian Credit Approval,R5_F1,5,1,FrozenChi2Top75,Balanced,SoftVote,11,0.037390499957837164,0.02476189995650202,0.6094199000508524,0.21015399997122586,0.8333333333333334,0.8513513513513513,0.84,0.8253968253968254,0.8456375838926175,0.8326984126984127,0.6646236391557118,0.9316402116402116,0.950574465316831,0.8326663997864531,0.7257142857142858,52,11,12,63,16.666666666666668,25.36231884057971,51.44927536231884,94.92753623188406,0.9365079365079364,0.9532275148279852,0.8533333333333334,0.8533333333333334,0.8533333333333334,0.8393650793650793,0.6787301587301587,0.8392488453007394,0.773968253968254,23.91304347826087,47.82608695652174,87.68115942028986,-0.004867724867724799,-0.002653049511154193,-0.01333333333333342,-0.0019819819819820728,-0.007695749440715938,-0.006666666666666599,-0.014106519574446974,-0.006582445514286328,-0.048253968253968216,1.44927536231884,3.6231884057971016,7.246376811594203,FrozenFS_Balanced_XGB
Australian Credit Approval,R5_F2,5,2,FrozenChi2Top75,Balanced,SoftVote,11,0.03924760001245886,0.03652279998641461,0.6163283999776468,0.20868979999795556,0.8695652173913043,0.9066666666666666,0.8607594936708861,0.8813559322033898,0.8831168831168831,0.871057712937138,0.7370723235746327,0.9156833297575627,0.9272774075412258,0.8709968346367406,0.7590645784166488,52,7,11,68,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217,0.9225488092683972,0.9384627610206498,0.8734177215189873,0.8625,0.8679245283018868,0.8434885217764428,0.6885298702383348,0.8429573710285589,0.7464063505685474,22.463768115942027,44.20289855072464,80.43478260869566,-0.0068654795108344935,-0.011185353479424065,-0.012658227848101222,0.044166666666666576,0.015192354814996256,0.027569191160695117,0.04854245333629792,0.02803946360818166,0.012658227848101333,-1.44927536231884,0.7246376811594146,4.347826086956516,FrozenFS_Balanced_XGB
Australian Credit Approval,R5_F3,5,3,FrozenChi2Top75,Balanced,SoftVote,11,0.039451399992685765,0.04336609999882057,0.6133763000252657,0.21063549997052178,0.8985507246376812,0.9154929577464789,0.8904109589041096,0.9076923076923077,0.9027777777777778,0.8990516332982086,0.797095983990672,0.9498419388830347,0.9487942025157913,0.8990101101112221,0.8134878819810327,59,6,8,65,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.9289778714436248,0.9180318775227376,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8691253951527924,0.7382507903055848,0.8690922798747146,0.7877766069546891,19.565217391304348,39.130434782608695,71.73913043478261,0.02086406743940994,0.030762324993053647,0.013698630136986356,0.038780628979355636,0.02606544901065455,0.029926238145416173,0.05884519368508723,0.029917830236507514,0.025711275026343627,-3.6231884057971016,-5.79710144927536,-9.420289855072461,FrozenFS_Balanced_XGB
Australian Credit Approval,R5_F4,5,4,FrozenChi2Top75,Balanced,SoftVote,11,0.03706989996135235,0.03470509999897331,0.6109733000048436,0.2071144999936223,0.8985507246376812,0.9230769230769231,0.9,0.896551724137931,0.9113924050632911,0.8982758620689655,0.7931403520418913,0.9437499999999999,0.9586518963581967,0.8982742074245136,0.8137931034482759,52,6,8,72,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.9286637931034484,0.9455723726354976,0.9,0.9,0.9,0.8810344827586207,0.7620689655172413,0.8808303292720552,0.7870689655172414,17.391304347826086,34.78260869565217,63.76811594202898,0.01508620689655149,0.013079523722699049,0.0,0.023076923076923106,0.011392405063291089,0.01724137931034475,0.031071386524649913,0.017443878152458403,0.026724137931034564,-1.44927536231884,-1.4492753623188364,-1.4492753623188293,FrozenFS_Balanced_XGB
Australian Credit Approval,R5_F5,5,5,FrozenChi2Top75,Balanced,SoftVote,11,0.039143399975728244,0.03701679996447638,0.6043235000106506,0.21374760003527626,0.8478260869565217,0.9104477611940298,0.8026315789473685,0.9032258064516129,0.8531468531468531,0.8529286926994907,0.7025108373018846,0.9250848896434635,0.9197564748923204,0.8514443934739768,0.7699490662139219,56,6,15,61,15.217391304347826,26.08695652173913,58.69565217391305,113.04347826086956,0.9221137521222408,0.9098665722792916,0.7894736842105263,0.9090909090909092,0.8450704225352113,0.8463497453310695,0.6897779277026134,0.844436501516472,0.7860780984719864,27.536231884057973,62.31884057971015,120.28985507246377,0.0029711375212226887,0.0098899026130288,0.013157894736842146,0.0013568521031206426,0.008076430611641872,0.006578947368421129,0.012732909599271203,0.0070078919575048415,-0.016129032258064502,-1.4492753623188435,-3.6231884057971016,-7.246376811594203,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R1_F1,1,1,FrozenChi2Top75,Balanced,SoftVote,18,0.10133780003525317,0.12629859999287874,3.9009108999744058,0.6784715999965556,0.8116352725454242,0.575197889182058,0.5026902382782475,0.8971902937420179,0.5365053322395406,0.6999402660101327,0.4204726056063696,0.784021869413743,0.5553924978590703,0.671571889332859,0.42467627318802803,4215,483,647,654,18.836472745457577,29.6216036006001,61.97699616602767,115.90265044174029,0.7903269875581184,0.5593081201913271,0.6195234435049961,0.4746760895170789,0.5375125041680561,0.7148277072782536,0.3930627419944238,0.7084460095161254,0.4337232485473892,31.371895315885983,56.12602100350058,97.38289714952492,-0.006305118144375399,-0.003915622332256841,-0.11683320522674856,0.10052179966497915,-0.0010071719285155156,-0.014887441268120916,0.027409863611945806,-0.0368741201832663,-0.009046975359361165,-1.7502917152858828,5.850975162527085,18.51975329221537,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R1_F2,1,2,FrozenChi2Top75,Balanced,SoftVote,18,0.0921416999772191,0.12122179998550564,3.9735044999979436,0.6852118999813683,0.8062364515591129,0.575993091537133,0.49850523168908817,0.8946125778063962,0.5344551282051282,0.6965589047477422,0.41463412316806814,0.7741464917861535,0.5545887351970623,0.6678091421741319,0.41635313107279703,4168,491,671,667,19.376354844088713,30.56528264132066,64.13206603301651,120.07670501917626,0.7778131497902865,0.5502926475619305,0.6076233183856502,0.4693995381062356,0.529641693811075,0.7051853445330268,0.3769791091924658,0.6984039097815693,0.4231171261178277,32.8330832082708,59.09621477405369,102.8681007170252,-0.0036666580041330166,0.0042960876351317845,-0.10911808669656203,0.10659355343089738,0.00481343439405324,-0.008626439785284656,0.037655013975602336,-0.0305947676074374,-0.0067639950450306685,-2.2678005669501395,5.035851258962822,17.20860430215106,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R1_F3,1,3,FrozenChi2Top75,Balanced,SoftVote,18,0.09329180000349879,0.12147910002386197,4.085331699985545,0.7221036999835633,0.8027324225258248,0.5515202702702703,0.5,0.8869250425894378,0.5244979919678715,0.693462521294719,0.40119288524060703,0.7753743859424853,0.5354391469451536,0.6659298170939029,0.42229123348925546,4165,531,653,653,19.726757747417526,30.60646451182939,63.24558480506498,117.64411862712429,0.7837087573797779,0.5443705339256811,0.6385911179173047,0.4633333333333333,0.5370251126851255,0.7164420666247512,0.389801067078967,0.7121997364608434,0.4388782868219278,31.82272575808064,55.41486171276241,94.7350883038987,-0.008334371437292543,-0.008931386980527534,-0.13859111791730472,0.08818693693693697,-0.012527120717254037,-0.022979545330032214,0.011391818161640033,-0.04626991936694058,-0.016587053332672352,-1.2162612462512499,7.83072309230257,22.90903032322558,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R1_F4,1,4,FrozenChi2Top75,Balanced,SoftVote,18,0.10321540001314133,0.12575780000770465,4.2712968999985605,0.7110904000001028,0.8098333333333333,0.5791245791245792,0.5176824680210684,0.8929565403553843,0.5466825586015097,0.7053195041882263,0.42791410000838875,0.7744813385957798,0.5785209743096404,0.6799028942773594,0.4356485166386131,4171,500,641,688,19.016666666666666,29.7,61.75,115.16666666666667,0.7780654822456865,0.5719211805430129,0.6215199398043642,0.4685195689166194,0.5342820181112549,0.7104602482151772,0.3837179449589808,0.7048711838582711,0.4272488671032493,32.38333333333333,57.53333333333333,99.45,-0.003584143649906668,0.00659979376662756,-0.10383747178329572,0.11060501020795976,0.012400540490254852,-0.005140744026950861,0.04419615504940794,-0.024968289580911684,0.008399649535363818,-2.6833333333333336,4.216666666666669,15.716666666666669,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R1_F5,1,5,FrozenChi2Top75,Balanced,SoftVote,18,0.10400010005105287,0.12378610001178458,4.3216519999550655,0.717356099979952,0.80973008997001,0.5932203389830508,0.5139500734214391,0.896551724137931,0.5507474429583006,0.705250898779685,0.4326214021941957,0.7815474042989519,0.567036393365205,0.6788098588314754,0.4353549546812497,4160,480,662,700,19.026991002999,30.056647784071977,63.1456181272909,118.29390203265578,0.7856556028153324,0.5708490201406995,0.6534508076358296,0.4751735184196476,0.5502318392581144,0.7207986796799838,0.3991927835660575,0.7176454561686656,0.4480008481442098,32.10596467844052,55.69810063312229,95.01832722425858,-0.004108198516380557,-0.003812626775494543,-0.13950073421439058,0.11804682056340321,0.0005156037001862179,-0.015547780900298735,0.03342861862813823,-0.03883559733719022,-0.012645893462960134,-2.0493168943685447,7.447517494168615,23.275574808397195,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R2_F1,2,1,FrozenChi2Top75,Balanced,SoftVote,18,0.1024609999731183,0.13257150002755225,4.218110900023021,0.7211239000316709,0.8091743119266055,0.5723905723905723,0.5167173252279635,0.8914297926907458,0.5431309904153354,0.7040735589593548,0.4238146061699245,0.7795557626360035,0.5520579114128444,0.6786878650069413,0.4346694569475852,4171,508,636,680,19.08256880733945,29.691409507923268,61.517931609674726,114.56213511259382,0.7868519109180189,0.5524845515186885,0.6329787234042553,0.4790109258194364,0.5453355155482815,0.7196738028220251,0.4007394801926276,0.7144328839527627,0.4437168659554331,31.22602168473728,55.39616346955796,95.67973311092577,-0.007296148282015413,-0.0004266401058440339,-0.11626139817629177,0.09337964657113595,-0.0022045251329461113,-0.015600243862670338,0.023075125977296884,-0.03574501894582138,-0.009047409007847895,-1.5346121768140115,6.121768140116764,18.882402001668055,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R2_F2,2,2,FrozenChi2Top75,Balanced,SoftVote,18,0.10195240000030026,0.12744059995748103,4.325380900001619,0.7172730999882333,0.8145309115147475,0.5836177474402731,0.5225362872421696,0.8959931798806479,0.5513905683192262,0.7092647335614087,0.43599595185612056,0.7896726349223716,0.5893866525884842,0.6842433409315279,0.4364212087997254,4204,488,625,684,18.546908848525245,28.961839693384437,60.206632227962004,112.28128645225796,0.7954845039620125,0.5887894568074379,0.6394194041252865,0.4691704035874439,0.5412221144519883,0.7187932485247064,0.3953789207833777,0.7143973172891657,0.4472464875278175,31.511414764205966,55.10748208631895,94.43426095650725,-0.005811869039640927,0.0005971957810463335,-0.11688311688311692,0.11444734385282918,0.010168453867237859,-0.009528514963297652,0.04061703107274284,-0.030153976357637724,-0.01082527872809208,-2.549575070821529,5.099150141643051,17.847025495750714,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R2_F3,2,3,FrozenChi2Top75,Balanced,SoftVote,18,0.10255490004783496,0.1298895999789238,4.240484000009019,0.8450784000451677,0.8055648117294235,0.5671514114627887,0.5007552870090635,0.8918341171440787,0.5318892900120337,0.6962947020765711,0.41105224274833707,0.7724540466463191,0.5375409233613515,0.668274381743725,0.4116223784533633,4172,506,661,663,19.44351882705765,30.45651449516828,63.495501499500165,118.56047984005332,0.7779036410064983,0.5379592426082672,0.6238670694864048,0.456858407079646,0.5274584929757343,0.706974150390915,0.3741164281946844,0.7020724054002461,0.4203758287490846,32.95568143952016,57.84738420526491,99.33355548150617,-0.005449594360179222,-0.00041831924691571043,-0.12311178247734134,0.11029300438314271,0.004430797036299339,-0.010679448314343976,0.03693581455365269,-0.03379802365652107,-0.008753450295721277,-2.4991669443518845,5.648117294235256,19.22692435854715,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R2_F4,2,4,FrozenChi2Top75,Balanced,SoftVote,18,0.10279440000886098,0.1278930000262335,4.288497200002894,0.7074161000200547,0.8102615358987173,0.5888795282224094,0.5177777777777778,0.8951214270363207,0.551044540796216,0.7064496024070492,0.43282153248338484,0.7758181499789064,0.5629812429840122,0.6807892356171177,0.43172147001934236,4165,488,651,699,18.97384641012827,29.818424121272695,62.35215725470598,116.57504581042812,0.7769822734834555,0.5613075145106629,0.6192592592592593,0.4662576687116564,0.5319758192809417,0.7067927501970055,0.3772832482642594,0.701351466595243,0.4287871624041836,33.06679993336665,58.75395635515576,101.56588372480428,-0.001164123504549086,0.0016737284733493452,-0.1014814814814815,0.122621859510753,0.01906872151527428,-0.00034314778995625517,0.05553828421912543,-0.020562230978125262,0.002934307615158782,-3.2483758120939576,3.5982008995502213,15.009162085623842,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R2_F5,2,5,FrozenChi2Top75,Balanced,SoftVote,18,0.10258990002330393,0.12085659999866039,4.19510159996571,0.7237815000116825,0.8011335222537089,0.5614334470989761,0.49214659685863876,0.8897468897468898,0.5245117576723795,0.6909467433027643,0.40085899590111196,0.7667795480061748,0.5448342972606866,0.6617294793603277,0.4197353673793464,4148,514,679,658,19.886647774629104,31.205200866811136,65.16086014335723,121.75362560426738,0.774940422846182,0.5498222592447863,0.6185489902767389,0.4799767846778874,0.5405228758169934,0.7131783990422733,0.3921602251541205,0.7068724806195142,0.4320023089656597,31.938656442740456,57.44290715119187,99.94999166527757,-0.00816087484000727,-0.004987961984099787,-0.12640239341810017,0.08145666242108873,-0.01601111814461398,-0.022231655739509026,0.008698770746991435,-0.04514300125918658,-0.012266941586313307,-0.7334555759293195,7.717952992165358,21.80363393898982,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R3_F1,3,1,FrozenChi2Top75,Balanced,SoftVote,18,0.10328300000401214,0.12645589996827766,4.212325400032569,0.7218574000289664,0.7996332722120353,0.562012142237641,0.4817843866171004,0.8914911903738719,0.5188150520416333,0.6866377884954862,0.39509137461609795,0.7627394111153535,0.5346119128198248,0.655367481897618,0.4041676584718266,4149,505,697,648,20.036672778796465,31.65527587931322,66.51108518086347,124.60410068344724,0.7688142110635933,0.5433285768275871,0.6133828996282528,0.4700854700854701,0.532258064516129,0.7067773973861075,0.3791238832403884,0.7005795866598153,0.4173614095401805,32.838806467744625,58.84314052342057,102.18369728288047,-0.006074799948239784,-0.008716664007762276,-0.13159851301115238,0.09192667215217087,-0.013443012474495752,-0.020139608890621274,0.01596749137570952,-0.04521210476219739,-0.013193751068353854,-1.183530588431406,7.667944657442902,22.42040340056677,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R3_F2,3,2,FrozenChi2Top75,Balanced,SoftVote,18,0.10563359997468069,0.12188769999193028,4.386351399996784,0.754386099986732,0.8080639786737754,0.5654362416107382,0.5152905198776758,0.8896463570515551,0.5392,0.7024684384646155,0.4190367162550604,0.7831624143776492,0.5646476679974118,0.6770718823229748,0.43739844866698196,4176,518,634,674,19.19360213262246,29.75674775074975,61.44618460513162,114.26191269576807,0.785316247301194,0.5612591189131061,0.6529051987767585,0.4596340150699677,0.5394819962097284,0.7195075631719328,0.3920325889467709,0.7164183543981723,0.4410699324663276,31.856047984005333,54.54848383872043,92.3692102632456,-0.002153832923544763,0.0033885490843057475,-0.13761467889908263,0.10580222654077054,-0.0002819962097283524,-0.017039124707317277,0.027004127308289494,-0.03934647207519748,-0.0036714837993456206,-2.0993002332555832,6.897700766411191,21.89270243252247,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R3_F3,3,3,FrozenChi2Top75,Balanced,SoftVote,18,0.10514160001184791,0.1288529000012204,4.277808899991214,0.7207858999609016,0.8114685780963494,0.5807531380753138,0.5241691842900302,0.8928342245989305,0.5510123064708218,0.7085017044444804,0.43300105387292315,0.775162770408905,0.571979835627741,0.6841024683585369,0.4295857634457243,4174,501,630,694,18.853142190365062,29.354892482080345,60.86014335722621,113.36889481580263,0.7796793059437452,0.5705072184341266,0.6185800604229608,0.4758861127251598,0.5379310344827586,0.7128194419761862,0.390270091879527,0.7065624500521572,0.4371707837213435,31.87197866311052,57.12618769794966,99.21653608934822,-0.004516535534840216,0.0014726171936144672,-0.09441087613293053,0.10486702535015402,0.013081271988063192,-0.004317737531705834,0.042730961993396155,-0.02245998169362029,-0.007585020275619192,-2.5170861810301766,3.733955659276546,14.152358726454409,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R3_F4,3,4,FrozenChi2Top75,Balanced,SoftVote,18,0.10515649995068088,0.14208709995727986,4.648826100048609,0.7267541000037454,0.8076666666666666,0.5794314381270903,0.515625,0.8919673539518901,0.5456692913385827,0.7037961769759451,0.42536823915991057,0.7785257405958518,0.5649295989712437,0.6781745106397344,0.4341556210112911,4153,503,651,693,19.233333333333334,30.083333333333332,62.63333333333333,116.88333333333334,0.7879652055463509,0.5730110310323187,0.6443452380952381,0.4832589285714285,0.5522959183673469,0.7227310382916053,0.4057980812409431,0.7184676889308503,0.4514834928816887,31.366666666666667,55.266666666666666,95.1,-0.009439464950499077,-0.008081432061074922,-0.12872023809523814,0.09617250955566181,-0.006626627028764265,-0.018934861315660245,0.01957015791896749,-0.040293178291115894,-0.017327871870397582,-1.283333333333335,7.366666666666667,21.783333333333346,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R3_F5,3,5,FrozenChi2Top75,Balanced,SoftVote,18,0.10534680000273511,0.1317022999865003,4.4418982999632135,0.7210344000486657,0.8083333333333333,0.5698560541913632,0.511787072243346,0.8915688367129135,0.5392628205128205,0.7016779544781298,0.4196649371492815,0.7834019258940638,0.5434592171045138,0.6754949331006915,0.4286822680588075,4177,508,642,673,19.166666666666668,29.866666666666667,61.96666666666667,115.46666666666667,0.7879429130263644,0.5486776590611729,0.6319391634980989,0.4775862068965517,0.5440261865793781,0.718957842154599,0.3992351310408908,0.7136722835871336,0.4394098145119729,31.28333333333333,55.48333333333333,95.81666666666666,-0.004540987132300667,-0.005218441956659103,-0.1201520912547529,0.09226984729481152,-0.004763366066557584,-0.017279887676469263,0.02042980610839068,-0.03817735048644211,-0.010727546453165426,-1.4166666666666643,6.483333333333341,19.650000000000006,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R4_F1,4,1,FrozenChi2Top75,Balanced,SoftVote,18,0.11119839997263625,0.13455750001594424,4.380045199999586,0.7359372000209987,0.8139379793264422,0.5919931856899489,0.5217717717717718,0.8973424774967853,0.5546687948922586,0.7095571246342786,0.43905528385661596,0.7825006210668448,0.5735376072287959,0.6842572428331095,0.4341347348205471,4187,479,637,695,18.606202067355785,29.226408802934312,61.08702900966989,114.18806268756252,0.7846924560651523,0.5709297519544478,0.6298798798798799,0.478062678062678,0.5435698088759313,0.7167830603857179,0.3960999084939283,0.7114954623002774,0.4400725200125115,31.710570190063358,56.368789596532174,97.46582194064688,-0.0021918349983074403,0.0026078552743480365,-0.10810810810810811,0.11393050762727086,0.011098986016327306,-0.007225935751439372,0.042955375362687676,-0.027238219467167868,-0.0059377851919644176,-2.4841613871290456,4.7182394131377166,16.722240746915645,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R4_F2,4,2,FrozenChi2Top75,Balanced,SoftVote,18,0.10667680000187829,0.13209910003934056,4.520801300008316,0.7202386999852024,0.8150616461179607,0.5823888404533566,0.5142417244033872,0.8981501169466298,0.5461978740801309,0.7061959206750086,0.43194236672534664,0.7849169047912515,0.5567875669478647,0.679607434414706,0.44231623239519036,4224,479,631,668,18.493835388203934,29.006997667444185,60.54648450516495,113.11229590136621,0.7883767703022182,0.5572253462375587,0.642802155504234,0.467525195968645,0.5413290113452188,0.7202954005248152,0.3968592085576231,0.7161146982106876,0.449148554220792,31.30623125624792,54.49850049983339,93.15228257247584,-0.0034598655109666643,-0.000437779289694018,-0.1285604311008468,0.11486364448471159,0.0048688627349120495,-0.01409947984980664,0.03508315816772356,-0.03650726379598168,-0.006832321825601617,-2.299233588803734,6.047984005331557,19.96001332889037,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R4_F3,4,3,FrozenChi2Top75,Balanced,SoftVote,18,0.10829030000604689,0.13392469997052103,4.395360199967399,0.7382248999783769,0.8046666666666666,0.5793581960104076,0.4929889298892989,0.8955866523143164,0.532695374800638,0.6942877911018077,0.4123697976529521,0.7760687800634734,0.5593083281255641,0.6644654282561091,0.41958142509304536,4160,485,687,668,19.533333333333335,30.983333333333334,65.33333333333333,122.58333333333333,0.7799019697409031,0.5587052590086599,0.6132841328413284,0.4845481049562682,0.5413680781758957,0.7114859846122681,0.3914412761849181,0.7046763105202608,0.4304719990149309,32.2,58.4,102.06666666666666,-0.003833189677429738,0.0006030691169042202,-0.12029520295202956,0.0948100910541394,-0.008672703375257718,-0.01719819351046037,0.020928521468034034,-0.040210882264151704,-0.010890573921885527,-1.2166666666666686,6.93333333333333,20.516666666666666,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R4_F4,4,4,FrozenChi2Top75,Balanced,SoftVote,18,0.10817710001720116,0.13208400004077703,4.516215599956922,0.7717857999959961,0.8046705587989992,0.5630983463881636,0.49164133738601823,0.892712117973926,0.5249492900608519,0.6921767276799722,0.4041881137390139,0.7685741471789819,0.5489140370604475,0.6624908901874846,0.4080027426430322,4177,502,669,647,19.532944120100083,30.692243536280234,64.17014178482069,119.96663886572144,0.7706278814154428,0.5525415444169304,0.6109422492401215,0.4596912521440823,0.5246329526916803,0.7044880085696226,0.3724066339383577,0.6982496295236108,0.414700521180129,32.84403669724771,58.46538782318599,101.16763969974978,-0.0020537342364609357,-0.003627507356482873,-0.1193009118541033,0.10340709424408129,0.00031633736917158206,-0.012311280889650389,0.03178147980065621,-0.035758739336126166,-0.006697778537096799,-2.1517931609674754,5.704753961634694,18.79899916597165,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R4_F5,4,5,FrozenChi2Top75,Balanced,SoftVote,18,0.11262830003397539,0.14849600003799424,4.6748969000182115,0.7560068999882787,0.8003330557868443,0.5524475524475524,0.532983508245877,0.8766859344894027,0.5425410148798169,0.7048347213676398,0.4150000775052261,0.7752297582743631,0.5539605901394313,0.6835635632433731,0.4276925442224295,4095,576,623,711,19.96669442131557,30.341382181515403,61.46544546211491,113.33888426311407,0.7838450716838112,0.5543153724654842,0.6499250374812594,0.4539267015706806,0.5345252774352651,0.7133161903312955,0.3807965686656321,0.7104938769117553,0.4322031341426268,32.9225645295587,56.25312239800167,95.13738551207328,-0.0086153134094481,-0.00035478232605290483,-0.11694152923538237,0.09852085087687179,0.008015737444551752,-0.008481468963655647,0.034203508839594,-0.026930313668382166,-0.004510589920197261,-2.5811823480432956,5.212323064113235,18.201498751040788,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R5_F1,5,1,FrozenChi2Top75,Balanced,SoftVote,18,0.11084430001210421,0.13411199999973178,4.521106399944983,0.7377572000259534,0.8148024670778463,0.581024349286314,0.5306748466257669,0.893716719914803,0.5547094188376753,0.712195783270285,0.43881880339218243,0.785512505145142,0.5629840605298947,0.6886748022598703,0.44058537015621635,4196,499,612,692,18.51975329221537,28.721453575595934,59.326554425737626,110.33505584264044,0.7904818956336528,0.5664715210466881,0.6441717791411042,0.4791785510553337,0.549558390578999,0.724854792658944,0.407856873224233,0.7203504159576233,0.4519255898129455,30.688448074679112,53.892315385897646,92.56542757126188,-0.00496939048851075,-0.0034874605167933836,-0.11349693251533732,0.10184579823098028,0.0051510282586763045,-0.012659009388659048,0.03096193016794946,-0.03167561369775296,-0.011340219656729156,-1.966994499083178,5.43423903983998,17.769628271378565,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R5_F2,5,2,FrozenChi2Top75,Balanced,SoftVote,18,0.1077876000199467,0.1373371999943629,4.413098299992271,0.7453867000294849,0.8074358119373124,0.5809443507588533,0.5115070527097253,0.8931412599440981,0.544018949861824,0.7023241563269117,0.4239645530897075,0.7771549955250661,0.5649465896159083,0.6759053584100781,0.44055153660147967,4154,497,658,689,19.256418806268755,30.226742247415807,63.137712570856955,117.9893297765922,0.7818958555902834,0.5686142296932026,0.6362286562731997,0.4836343115124153,0.5495351074062199,0.7197483853286015,0.4019907415886384,0.7148861399143512,0.4415574589654067,31.593864621540515,56.10203401133711,96.94898299433144,-0.004740860065217345,-0.003667640077294365,-0.12472160356347439,0.097310039246438,-0.005516157544395939,-0.017424229001689828,0.021973811501069085,-0.03898078150427309,-0.0010059223639270476,-1.3671223741247083,7.0356785595198446,21.040346782260755,FrozenFS_Balanced_XGB
Taiwan Credit Card Default,R5_F3,5,3,FrozenChi2Top75,Balanced,SoftVote,18,0.10899139998946339,0.13428669999120757,4.537986599956639,0.8356228999909945,0.806268756252084,0.567476948868399,0.5117157974300831,0.8896256684491979,0.5381558028616852,0.7006707329396404,0.4168865122921402,0.7729736743182122,0.5470452973333052,0.674711425977619,0.42676254340119885,4159,516,646,677,19.373124374791598,30.143381127042346,62.454151383794596,116.30543514504835,0.7767227294958388,0.5504622608560594,0.6273620559334845,0.4573002754820937,0.5289993626513703,0.7083334343838545,0.3760775870043895,0.7036901947148854,0.4228383878804047,32.86095365121707,57.5191730576859,98.6162054018006,-0.0037490551776265812,-0.003416963522754224,-0.11564625850340138,0.11017667338630527,0.00915644021031492,-0.007662701444214104,0.04080892528775071,-0.028978768737266347,0.00392415552079417,-2.7175725241747273,4.934978326108698,17.68922974324775,FrozenFS_Balanced_XGB
