dataset,run_id,repeat,fold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,stage
Taiwan Credit Card Default,R2_F2,2,2,0.7635394100983169,0.4691704035874439,0.6394194041252865,0.7981670929241261,0.5412221144519883,0.7187932485247064,0.3953789207833777,0.7954845039620125,0.5887894568074379,0.7143973172891657,3745,947,472,837,23.646058990168306,31.511414764205966,55.107482086318946,94.43426095650725,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R2_F3,2,3,0.7534155281572809,0.456858407079646,0.6238670694864048,0.7900812312954254,0.5274584929757343,0.706974150390915,0.3741164281946844,0.7779036410064983,0.5379592426082672,0.7020724054002461,3696,982,498,826,24.65844718427191,32.95568143952016,57.84738420526491,99.33355548150617,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R2_F4,2,4,0.7549558554056305,0.4662576687116564,0.6192592592592593,0.7943262411347518,0.5319758192809417,0.7067927501970055,0.3772832482642594,0.7769822734834555,0.5613075145106629,0.701351466595243,3696,957,514,836,24.504414459436948,33.06679993336665,58.75395635515576,101.56588372480427,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R2_F5,2,5,0.7656276046007668,0.4799767846778874,0.6185489902767389,0.8078078078078078,0.5405228758169934,0.7131783990422733,0.3921602251541205,0.774940422846182,0.5498222592447863,0.7068724806195142,3766,896,510,827,23.437239539923322,31.938656442740456,57.44290715119187,99.94999166527755,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R3_F1,3,1,0.7582930488414735,0.4700854700854701,0.6133828996282528,0.8001718951439621,0.532258064516129,0.7067773973861075,0.3791238832403884,0.7688142110635933,0.5433285768275871,0.7005795866598153,3724,930,520,825,24.17069511585264,32.838806467744625,58.84314052342057,102.18369728288047,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R3_F2,3,2,0.757080973008997,0.4596340150699677,0.6529051987767585,0.786109927567107,0.5394819962097284,0.7195075631719328,0.3920325889467709,0.785316247301194,0.5612591189131061,0.7164183543981723,3690,1004,454,854,24.2919026991003,31.856047984005333,54.54848383872043,92.36921026324559,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R3_F3,3,3,0.7654609101516919,0.4758861127251598,0.6185800604229608,0.8070588235294117,0.5379310344827586,0.7128194419761862,0.390270091879527,0.7796793059437452,0.5705072184341266,0.7065624500521572,3773,902,505,819,23.453908984830804,31.871978663110518,57.12618769794966,99.21653608934822,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R3_F4,3,4,0.766,0.4832589285714285,0.6443452380952381,0.8011168384879725,0.5522959183673469,0.7227310382916053,0.4057980812409431,0.7879652055463509,0.5730110310323187,0.7184676889308503,3730,926,478,866,23.4,31.366666666666667,55.266666666666666,95.1,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R3_F5,3,5,0.7678333333333334,0.4775862068965517,0.6319391634980989,0.8059765208110993,0.5440261865793781,0.718957842154599,0.3992351310408908,0.7879429130263644,0.5486776590611729,0.7136722835871336,3776,909,484,831,23.216666666666665,31.283333333333335,55.483333333333334,95.81666666666666,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R4_F1,4,1,0.7650883627875958,0.478062678062678,0.6298798798798799,0.8036862408915559,0.5435698088759313,0.7167830603857179,0.3960999084939283,0.7846924560651523,0.5709297519544478,0.7114954623002774,3750,916,493,839,23.491163721240415,31.710570190063354,56.368789596532174,97.46582194064688,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R4_F2,4,2,0.7642452515828058,0.467525195968645,0.642802155504234,0.7977886455453965,0.5413290113452188,0.7202954005248152,0.3968592085576231,0.7883767703022182,0.5572253462375587,0.7161146982106876,3752,951,464,835,23.575474841719426,31.306231256247916,54.49850049983339,93.15228257247584,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R4_F3,4,3,0.7653333333333333,0.4845481049562682,0.6132841328413284,0.8096878363832077,0.5413680781758957,0.7114859846122681,0.3914412761849181,0.7799019697409031,0.5587052590086599,0.7046763105202608,3761,884,524,831,23.466666666666665,32.2,58.4,102.06666666666666,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R4_F4,4,4,0.7569641367806506,0.4596912521440823,0.6109422492401215,0.7980337678991237,0.5246329526916803,0.7044880085696226,0.3724066339383577,0.7706278814154428,0.5525415444169304,0.6982496295236108,3734,945,512,804,24.303586321934947,32.84403669724771,58.465387823185985,101.16763969974978,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R4_F5,4,5,0.7485428809325562,0.4539267015706806,0.6499250374812594,0.7767073431813316,0.5345252774352651,0.7133161903312955,0.3807965686656321,0.7838450716838112,0.5543153724654842,0.7104938769117553,3628,1043,467,867,25.14571190674438,32.9225645295587,56.253122398001665,95.13738551207327,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R5_F1,5,1,0.7704617436239373,0.4791785510553337,0.6441717791411042,0.8055378061767838,0.549558390578999,0.724854792658944,0.407856873224233,0.7904818956336528,0.5664715210466881,0.7203504159576233,3782,913,464,840,22.95382563760627,30.688448074679112,53.892315385897646,92.56542757126188,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R5_F2,5,2,0.7657552517505836,0.4836343115124153,0.6362286562731997,0.8032681143840035,0.5495351074062199,0.7197483853286015,0.4019907415886384,0.7818958555902834,0.5686142296932026,0.7148861399143512,3736,915,490,857,23.424474824941647,31.593864621540515,56.10203401133711,96.94898299433144,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R5_F3,5,3,0.7535845281760587,0.4573002754820937,0.6273620559334845,0.7893048128342246,0.5289993626513703,0.7083334343838545,0.3760775870043895,0.7767227294958388,0.5504622608560594,0.7036901947148854,3690,985,493,830,24.64154718239413,32.86095365121707,57.5191730576859,98.6162054018006,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R5_F4,5,4,0.7643630308076603,0.4807256235827664,0.629547141796585,0.8033490768570202,0.5451623272259724,0.7164481093268026,0.396445877012456,0.7861555169431745,0.5604571465028452,0.7111582912406085,3742,916,499,848,23.563696919233973,31.873438800999168,56.802664446294756,98.35137385512073,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R5_F5,5,5,0.7536666666666667,0.4549972390944229,0.626615969581749,0.7893276414087513,0.527191298784389,0.7079718054952502,0.3748329202918045,0.7836355815623846,0.5574295832704698,0.7032818107551337,3698,987,491,824,24.633333333333333,32.81666666666667,57.36666666666667,98.28333333333333,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R1_F1,1,1,0.8116352725454242,0.575197889182058,0.5026902382782475,0.8971902937420179,0.5365053322395406,0.6999402660101327,0.4204726056063696,0.784021869413743,0.5553924978590703,0.671571889332859,4215,483,647,654,18.836472745457577,29.6216036006001,61.97699616602767,115.90265044174029,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R1_F2,1,2,0.8062364515591129,0.575993091537133,0.4985052316890881,0.8946125778063962,0.5344551282051282,0.6965589047477422,0.4146341231680681,0.7741464917861535,0.5545887351970623,0.6678091421741319,4168,491,671,667,19.376354844088713,30.56528264132066,64.13206603301651,120.07670501917626,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R1_F3,1,3,0.8027324225258248,0.5515202702702703,0.5,0.8869250425894378,0.5244979919678715,0.693462521294719,0.401192885240607,0.7753743859424853,0.5354391469451536,0.6659298170939029,4165,531,653,653,19.726757747417526,30.60646451182939,63.24558480506498,117.64411862712429,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R1_F4,1,4,0.8098333333333333,0.5791245791245792,0.5176824680210684,0.8929565403553843,0.5466825586015097,0.7053195041882263,0.4279141000083887,0.7744813385957798,0.5785209743096404,0.6799028942773594,4171,500,641,688,19.016666666666666,29.7,61.75,115.16666666666667,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R1_F5,1,5,0.80973008997001,0.5932203389830508,0.5139500734214391,0.896551724137931,0.5507474429583006,0.705250898779685,0.4326214021941957,0.7815474042989519,0.567036393365205,0.6788098588314754,4160,480,662,700,19.026991002999,30.056647784071977,63.1456181272909,118.29390203265578,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R2_F1,2,1,0.8091743119266055,0.5723905723905723,0.5167173252279635,0.8914297926907458,0.5431309904153354,0.7040735589593548,0.4238146061699245,0.7795557626360035,0.5520579114128444,0.6786878650069413,4171,508,636,680,19.08256880733945,29.691409507923268,61.517931609674726,114.56213511259382,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R2_F2,2,2,0.8145309115147475,0.5836177474402731,0.5225362872421696,0.8959931798806479,0.5513905683192262,0.7092647335614087,0.4359959518561205,0.7896726349223716,0.5893866525884842,0.6842433409315279,4204,488,625,684,18.546908848525245,28.961839693384437,60.206632227962004,112.28128645225796,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R2_F3,2,3,0.8055648117294235,0.5671514114627887,0.5007552870090635,0.8918341171440787,0.5318892900120337,0.6962947020765711,0.411052242748337,0.7724540466463191,0.5375409233613515,0.668274381743725,4172,506,661,663,19.44351882705765,30.45651449516828,63.495501499500165,118.56047984005332,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R2_F4,2,4,0.8102615358987173,0.5888795282224094,0.5177777777777778,0.8951214270363207,0.551044540796216,0.7064496024070492,0.4328215324833848,0.7758181499789064,0.5629812429840122,0.6807892356171177,4165,488,651,699,18.97384641012827,29.818424121272695,62.35215725470598,116.57504581042812,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R2_F5,2,5,0.8011335222537089,0.5614334470989761,0.4921465968586387,0.8897468897468898,0.5245117576723795,0.6909467433027643,0.4008589959011119,0.7667795480061748,0.5448342972606866,0.6617294793603277,4148,514,679,658,19.886647774629104,31.205200866811136,65.16086014335723,121.75362560426738,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R3_F1,3,1,0.7996332722120353,0.562012142237641,0.4817843866171004,0.8914911903738719,0.5188150520416333,0.6866377884954862,0.3950913746160979,0.7627394111153535,0.5346119128198248,0.655367481897618,4149,505,697,648,20.036672778796465,31.65527587931322,66.51108518086347,124.60410068344724,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R3_F2,3,2,0.8080639786737754,0.5654362416107382,0.5152905198776758,0.8896463570515551,0.5392,0.7024684384646155,0.4190367162550604,0.7831624143776492,0.5646476679974118,0.6770718823229748,4176,518,634,674,19.19360213262246,29.75674775074975,61.44618460513162,114.26191269576807,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R3_F3,3,3,0.8114685780963494,0.5807531380753138,0.5241691842900302,0.8928342245989305,0.5510123064708218,0.7085017044444804,0.4330010538729231,0.775162770408905,0.571979835627741,0.6841024683585369,4174,501,630,694,18.853142190365062,29.354892482080345,60.86014335722621,113.36889481580263,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R3_F4,3,4,0.8076666666666666,0.5794314381270903,0.515625,0.8919673539518901,0.5456692913385827,0.7037961769759451,0.4253682391599105,0.7785257405958518,0.5649295989712437,0.6781745106397344,4153,503,651,693,19.233333333333334,30.083333333333332,62.63333333333333,116.88333333333334,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R3_F5,3,5,0.8083333333333333,0.5698560541913632,0.511787072243346,0.8915688367129135,0.5392628205128205,0.7016779544781298,0.4196649371492815,0.7834019258940638,0.5434592171045138,0.6754949331006915,4177,508,642,673,19.166666666666668,29.866666666666667,61.96666666666667,115.46666666666667,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R4_F1,4,1,0.8139379793264422,0.5919931856899489,0.5217717717717718,0.8973424774967853,0.5546687948922586,0.7095571246342786,0.4390552838566159,0.7825006210668448,0.5735376072287959,0.6842572428331095,4187,479,637,695,18.606202067355785,29.226408802934312,61.08702900966989,114.18806268756252,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R4_F2,4,2,0.8150616461179607,0.5823888404533566,0.5142417244033872,0.8981501169466298,0.5461978740801309,0.7061959206750086,0.4319423667253466,0.7849169047912515,0.5567875669478647,0.679607434414706,4224,479,631,668,18.493835388203934,29.006997667444185,60.54648450516495,113.11229590136621,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R4_F3,4,3,0.8046666666666666,0.5793581960104076,0.4929889298892989,0.8955866523143164,0.532695374800638,0.6942877911018077,0.4123697976529521,0.7760687800634734,0.5593083281255641,0.6644654282561091,4160,485,687,668,19.533333333333335,30.983333333333334,65.33333333333333,122.58333333333333,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R4_F4,4,4,0.8046705587989992,0.5630983463881636,0.4916413373860182,0.892712117973926,0.5249492900608519,0.6921767276799722,0.4041881137390139,0.7685741471789819,0.5489140370604475,0.6624908901874846,4177,502,669,647,19.532944120100083,30.692243536280234,64.17014178482069,119.96663886572144,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R4_F5,4,5,0.8003330557868443,0.5524475524475524,0.532983508245877,0.8766859344894027,0.5425410148798169,0.7048347213676398,0.4150000775052261,0.7752297582743631,0.5539605901394313,0.6835635632433731,4095,576,623,711,19.96669442131557,30.341382181515403,61.46544546211491,113.33888426311407,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R5_F1,5,1,0.8148024670778463,0.581024349286314,0.5306748466257669,0.893716719914803,0.5547094188376753,0.712195783270285,0.4388188033921824,0.785512505145142,0.5629840605298947,0.6886748022598703,4196,499,612,692,18.51975329221537,28.721453575595934,59.326554425737626,110.33505584264044,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R5_F2,5,2,0.8074358119373124,0.5809443507588533,0.5115070527097253,0.8931412599440981,0.544018949861824,0.7023241563269117,0.4239645530897075,0.7771549955250661,0.5649465896159083,0.6759053584100781,4154,497,658,689,19.256418806268755,30.226742247415807,63.137712570856955,117.9893297765922,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R5_F3,5,3,0.806268756252084,0.567476948868399,0.5117157974300831,0.8896256684491979,0.5381558028616852,0.7006707329396404,0.4168865122921402,0.7729736743182122,0.5470452973333052,0.674711425977619,4159,516,646,677,19.373124374791598,30.143381127042346,62.454151383794596,116.30543514504835,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R5_F4,5,4,0.8063280599500416,0.58,0.4951744617668894,0.8963074280807214,0.5342410893071686,0.6957409449238054,0.415003422994212,0.7789211940852292,0.555083167390145,0.6662045844014706,4175,483,680,667,19.367194004995838,30.691090757701915,64.66278101582014,121.28226477935054,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R5_F5,5,5,0.8046666666666666,0.5597326649958229,0.5095057034220533,0.887513340448239,0.5334394904458599,0.6985095219351461,0.4109846907479623,0.774811123600521,0.5501318490263489,0.6724530532472406,4158,527,645,670,19.533333333333335,30.283333333333335,62.53333333333333,116.28333333333333,A3_Hybrid_SoftVote
Taiwan Credit Card Default,R1_F1,1,1,0.8229704950825137,0.6759941089837997,0.3528055342044581,0.9531715623669648,0.4636363636363636,0.6529885482857114,0.3980094378776956,0.784021869413743,0.5553924978590703,0.5799001657607755,4478,220,842,459,17.702950491748624,31.738623103850642,73.8456409401567,144.02400400066676,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R1_F2,1,2,0.8195764548941137,0.6743869209809265,0.3699551569506726,0.9487014380768404,0.4777992277992278,0.6593282975137565,0.4047926406477425,0.7741464917861535,0.5545887351970623,0.5924331096613746,4420,239,843,495,18.042354510588627,32.09938302484576,74.27046856761714,144.55561113890278,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R1_F3,1,3,0.8188937020993002,0.6481732070365359,0.3667687595712098,0.944633730834753,0.4684596577017115,0.6557012452029813,0.3910378621103967,0.7753743859424853,0.5354391469451536,0.5886103479445349,4436,260,827,479,18.110629790069975,31.889370209930025,73.22559146951016,142.1192935688104,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R1_F4,1,4,0.8256666666666667,0.6951724137931035,0.3792325056433409,0.95268679083708,0.4907497565725414,0.6659596482402104,0.4228824775042811,0.7744813385957798,0.5785209743096404,0.6010738713190411,4450,221,825,504,17.433333333333334,31.183333333333334,72.43333333333334,141.18333333333334,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R1_F5,1,5,0.8183938687104299,0.6982507288629738,0.3516886930983847,0.9553879310344828,0.4677734375,0.6535383120664338,0.4042404396742393,0.7815474042989519,0.567036393365205,0.5796543218742417,4433,207,883,479,18.160613128957014,32.87237587470843,77.00766411196268,150.56647784071976,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R2_F1,2,1,0.8191826522101752,0.6638418079096046,0.3571428571428571,0.9491344304338534,0.4644268774703557,0.6531386437883553,0.3928239655029399,0.7795557626360035,0.5520579114128444,0.5822169546636415,4441,238,846,470,18.081734778982486,32.19349457881568,74.52877397831526,145.08757297748124,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R2_F2,2,2,0.832027995334111,0.7122708039492243,0.385790679908327,0.9565217391304348,0.5004955401387512,0.6711562095193809,0.4379640318713897,0.7896726349223716,0.5893866525884842,0.6074678362565592,4488,204,804,505,16.7972004665889,30.194967505415764,70.38826862189634,137.37710381603065,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R2_F3,2,3,0.8168943685438187,0.6534788540245566,0.3617824773413897,0.9457032920051304,0.4657267865824016,0.65374288467326,0.3893884234900857,0.7724540466463191,0.5375409233613515,0.5849263883699587,4424,254,845,479,18.310563145618126,32.3892035988004,74.62512495834721,145.01832722425857,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R2_F4,2,4,0.8194236215225721,0.6889204545454546,0.3592592592592593,0.9529335912314636,0.4722492697176241,0.6560964252453614,0.4051101031212989,0.7758181499789064,0.5629812429840122,0.5851070125276926,4434,219,865,485,18.057637847742797,32.46709978344161,75.69548559053807,147.74279526903214,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R2_F5,2,5,0.8189698283047174,0.6780141843971631,0.3575168287210172,0.9513084513084512,0.4681684622918707,0.6544126400147343,0.3990967168870823,0.7667795480061748,0.5448342972606866,0.5831884606602737,4435,227,859,478,18.103017169528254,32.42207034505751,75.37922987164528,146.97449574929155,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R3_F1,3,1,0.8133022170361727,0.6586741889985895,0.3472118959107806,0.9480017189514396,0.4547224926971762,0.6476068074311101,0.38138162137192,0.7627394111153535,0.5346119128198248,0.5737224713777632,4412,242,878,467,18.66977829638273,33.30555092515419,77.21286881146858,150.3917319553259,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R3_F2,3,2,0.8217260913028991,0.6695156695156695,0.3593272171253822,0.9505752023860248,0.4676616915422885,0.6549512097557034,0.3981015703411986,0.7831624143776492,0.5646476679974118,0.584437800062391,4462,232,838,470,17.827390869710097,31.789403532155948,73.6754415194935,143.48550483172275,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R3_F3,3,3,0.8253042173695616,0.6943661971830986,0.3723564954682779,0.9535828877005348,0.4847590953785644,0.6629696915844063,0.41846166778638,0.775162770408905,0.571979835627741,0.5958798387281546,4458,217,831,493,17.46957826304384,31.321886981163527,72.87881313552259,142.140356726121,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R3_F4,3,4,0.8203333333333334,0.6837016574585635,0.3683035714285714,0.9508161512027492,0.4787234042553192,0.6595598613156602,0.4084492373335942,0.7785257405958518,0.5649295989712437,0.5917676776066272,4427,229,849,495,17.966666666666665,32.11666666666667,74.56666666666666,145.31666666666666,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R3_F5,3,5,0.821,0.6657496561210454,0.3680608365019011,0.9481323372465316,0.4740450538687561,0.6580965868742163,0.4008427866750328,0.7834019258940638,0.5434592171045138,0.590737150652861,4442,243,831,484,17.9,31.75,73.3,142.55,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R4_F1,4,1,0.824108036012004,0.7082706766917293,0.3536036036036036,0.9584226318045436,0.471707561342013,0.6560131177040736,0.4130655505203217,0.7825006210668448,0.5735376072287959,0.5821526401050985,4472,194,861,471,17.5891963987996,31.943981327109036,75.00833611203734,146.78226075358452,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R4_F2,4,2,0.8255581472842386,0.6805157593123209,0.3656658968437259,0.9525834573676376,0.4757135703555333,0.6591246771056818,0.4088181107943301,0.7849169047912515,0.5567875669478647,0.5901925823465036,4480,223,824,475,17.444185271576142,31.17294235254915,72.35921359546818,141.00299900033323,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R4_F3,4,3,0.8161666666666667,0.6764705882352942,0.3564575645756457,0.9502691065662002,0.4668922184630256,0.653363335570923,0.3960968264209769,0.7760687800634734,0.5593083281255641,0.5820056798847092,4414,231,872,483,18.383333333333333,32.916666666666664,76.51666666666667,149.18333333333334,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R4_F4,4,4,0.8166805671392827,0.6496551724137931,0.35790273556231,0.945714896345373,0.4615384615384615,0.6518088159538415,0.3854403215578952,0.7685741471789819,0.5489140370604475,0.5817851394321064,4425,254,845,471,18.331943286071727,32.42702251876564,74.71226021684737,145.18765638031692,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R4_F5,4,5,0.8181515403830142,0.6555269922879178,0.3823088455772114,0.942624705630486,0.4829545454545454,0.6624667756038487,0.4022178654400691,0.7752297582743631,0.5539605901394313,0.600311388382854,4403,268,824,510,18.184845961698585,31.906744379683598,73.07243963363864,141.6819317235637,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R5_F1,5,1,0.829138189698283,0.6934812760055479,0.3834355828220859,0.9529286474973376,0.4938271604938271,0.6681821151597118,0.4266424596911802,0.785512505145142,0.5629840605298947,0.6044722916238623,4474,221,804,500,17.086181030171694,30.4884147357893,70.6951158526421,137.70628438073012,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R5_F2,5,2,0.8192730910303434,0.685472496473907,0.3608017817371937,0.9520533218662652,0.4727626459143969,0.6564275518017295,0.404380598341533,0.7771549955250661,0.5649465896159083,0.5860908929834711,4428,223,861,486,18.072690896965653,32.42747582527509,75.49183061020341,147.2657552517506,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R5_F3,5,3,0.8157719239746583,0.6526610644257703,0.3522297808012093,0.946951871657754,0.4575355915562101,0.6495908262294816,0.3830673840422436,0.7729736743182122,0.5470452973333052,0.5775332459549889,4427,248,857,466,18.422807602534178,32.71090363454485,75.57519173057686,147.01567189063022,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R5_F4,5,4,0.8159866777685262,0.6789940828402367,0.3407572383073496,0.9534134821811936,0.453781512605042,0.6470853602442717,0.3882279297681714,0.7789211940852292,0.555083167390145,0.5699846885251015,4441,217,888,459,18.401332223147378,33.189009159034136,77.55203996669442,151.49042464612822,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R5_F5,5,5,0.8218333333333333,0.6713091922005571,0.3665399239543726,0.9496264674493065,0.4741760944417117,0.6580831957018395,0.4029692953195188,0.774811123600521,0.5501318490263489,0.5899796718226216,4449,236,833,482,17.816666666666666,31.7,73.35,142.76666666666668,A4_Hybrid_Sigmoid
Taiwan Credit Card Default,R1_F1,1,1,0.8118019669944991,0.5753064798598949,0.5049961568024597,0.8967645806726267,0.5378632828489562,0.7008803687375431,0.4217407280029783,0.784021869413743,0.5553924978590703,0.6729507164690782,4213,485,644,657,18.81980330055009,29.554925820970162,61.76029338223037,115.43590598433072,A5_Full_CostAware
Taiwan Credit Card Default,R1_F2,1,2,0.807903951975988,0.5853211009174312,0.476831091180867,0.9029834728482506,0.5255354200988468,0.6899072820145589,0.4100386054147269,0.7741464917861535,0.5545887351970623,0.6561787825558825,4207,452,700,638,19.209604802401202,30.882107720526932,65.89961647490412,124.26213106553277,A5_Full_CostAware
Taiwan Credit Card Default,R1_F3,1,3,0.8048983672109297,0.5608656447249775,0.4762633996937213,0.8962947189097104,0.5151138716356107,0.6862790593017158,0.3960739535066882,0.7753743859424853,0.5354391469451536,0.653354704548354,4209,487,684,622,19.51016327890703,30.906364545151614,65.09496834388537,122.0759746751083,A5_Full_CostAware
Taiwan Credit Card Default,R1_F4,1,4,0.8086666666666666,0.5739983646770237,0.5282167042889391,0.8884607150503104,0.5501567398119123,0.7083387096696248,0.4295132250902609,0.7744813385957798,0.5785209743096404,0.6850545896452845,4150,521,627,702,19.133333333333333,29.583333333333332,60.93333333333333,113.18333333333334,A5_Full_CostAware
Taiwan Credit Card Default,R1_F5,1,5,0.811562812395868,0.6028495102404274,0.4970631424375917,0.9038793103448276,0.5448692152917505,0.7004712263912096,0.4306002719217597,0.7815474042989519,0.567036393365205,0.6702873192775791,4194,446,685,677,18.843718760413196,30.256581139620128,64.49516827724092,121.55948017327557,A5_Full_CostAware
Taiwan Credit Card Default,R2_F1,2,1,0.8043369474562135,0.5579886455798865,0.5227963525835866,0.8835221201111348,0.539819537073362,0.7031592363473607,0.4160972071021455,0.7795557626360035,0.5520579114128444,0.6796338292205729,4134,545,628,688,19.566305254378648,30.041701417848206,61.46788990825688,113.84487072560466,A5_Full_CostAware
Taiwan Credit Card Default,R2_F2,2,2,0.8053657723712715,0.5543562066306862,0.5492742551566081,0.8768115942028986,0.5518035303146585,0.7130429246797534,0.4275060760158318,0.7896726349223716,0.5893866525884842,0.6939812932049936,4114,578,590,719,19.463422762872856,29.29511748041993,58.79020163306116,107.94867522079653,A5_Full_CostAware
Taiwan Credit Card Default,R2_F3,2,3,0.801732755748084,0.5546492659053833,0.513595166163142,0.8832834544677213,0.5333333333333333,0.6984393103154316,0.408182528644555,0.7724540466463191,0.5375409233613515,0.67353553177728,4132,546,644,680,19.826724425191603,30.55648117294235,62.7457514161946,116.39453515494836,A5_Full_CostAware
Taiwan Credit Card Default,R2_F4,2,4,0.8070964517741129,0.5785597381342062,0.5237037037037037,0.8893187191059532,0.5497667185069984,0.7065112114048284,0.4282644897670061,0.7758181499789064,0.5629812429840122,0.6824511022548219,4138,515,643,707,19.290354822588707,30.00166583374979,62.13559886723305,115.69215392303848,A5_Full_CostAware
Taiwan Credit Card Default,R2_F5,2,5,0.7996332722120353,0.556203164029975,0.4996260284218399,0.8856713856713857,0.5263987391646966,0.6926487070466129,0.4007248795001494,0.7667795480061748,0.5448342972606866,0.6652100998255078,4129,533,669,668,20.036672778796465,31.18853142190365,64.6441073512252,120.40340056676112,A5_Full_CostAware
Taiwan Credit Card Default,R3_F1,3,1,0.799966661110185,0.5630983463881636,0.4810408921933085,0.8921357971637301,0.5188452285485164,0.6865883446785194,0.3955104434513207,0.7627394111153535,0.5346119128198248,0.6550983130990563,4152,502,698,647,20.003333888981498,31.638606434405734,66.54442407067845,124.72078679779963,A5_Full_CostAware
Taiwan Credit Card Default,R3_F2,3,2,0.8002332555814728,0.5422808378588053,0.5344036697247706,0.8743076267575628,0.5383134385829803,0.7043556482411667,0.4108817743662579,0.7831624143776492,0.5646476679974118,0.6835445883097873,4104,590,609,699,19.976674441852715,30.123292235921358,60.563145618127294,111.29623458847051,A5_Full_CostAware
Taiwan Credit Card Default,R3_F3,3,3,0.8083013835639273,0.5714285714285714,0.525679758308157,0.8883422459893048,0.5476003147128246,0.7070110021487309,0.4268499232077374,0.775162770408905,0.571979835627741,0.6833619371654988,4153,522,628,696,19.169861643607266,29.638273045507585,61.04350725120853,113.38556426071011,A5_Full_CostAware
